RunId,point_layout,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
119,clusters,18,0.14441666666666667,600.0,0.0,0.0,219.0,0,0,
120,clusters,24,0.27825,600.0,1.0,0.05,237.0,0,0,
121,clusters,20,0.11566666666666668,600.0,0.0,0.0,112.0,0,0,
122,clusters,26,0.18883333333333333,600.0,0.0,0.0,210.0,0,0,
123,clusters,19,0.17833333333333334,600.0,0.0,0.0,223.0,0,0,
124,clusters,25,0.3453333333333334,600.0,1.0,0.05,365.0,0,0,
125,clusters,29,0.23425,600.0,0.0,0.0,292.0,0,0,
126,clusters,21,0.30416666666666664,600.0,0.0,0.0,281.0,0,0,
127,clusters,30,0.20591666666666666,600.0,0.0,0.0,327.0,0,0,
128,clusters,32,0.216,600.0,0.0,0.0,473.0,0,0,
129,clusters,27,0.20491666666666666,600.0,0.0,0.0,250.0,0,0,
130,clusters,31,0.2878333333333334,600.0,1.0,0.05,257.0,0,0,
131,clusters,35,0.21741666666666665,600.0,0.0,0.0,262.0,0,0,
132,clusters,28,0.26808333333333334,600.0,1.0,0.05,244.0,0,0,
133,clusters,38,0.1730833333333333,600.0,0.0,0.0,134.0,0,0,
134,clusters,23,0.17808333333333334,600.0,0.0,0.0,212.0,0,0,
135,clusters,36,0.15708333333333332,600.0,0.0,0.0,169.0,0,0,
136,clusters,34,0.1689166666666667,600.0,0.0,0.0,262.0,0,0,
137,clusters,37,0.26991666666666664,600.0,1.0,0.05,571.0,0,0,
138,clusters,40,0.2343333333333333,600.0,0.0,0.0,310.0,0,0,
139,clusters,33,0.18583333333333332,600.0,0.0,0.0,210.0,0,0,
140,clusters,43,0.2569166666666667,600.0,0.0,0.0,353.0,0,0,
141,clusters,39,0.17858333333333334,600.0,1.0,0.05,172.0,0,0,
142,clusters,42,0.16641666666666666,600.0,0.0,0.0,149.0,0,0,
143,clusters,41,0.28441666666666665,600.0,0.0,0.0,290.0,0,0,
144,clusters,47,0.22608333333333333,600.0,0.0,0.0,238.0,0,0,
145,clusters,46,0.19799999999999998,600.0,0.0,0.0,254.0,0,0,
146,clusters,49,0.1755,600.0,0.0,0.0,249.0,0,0,
147,clusters,51,0.2554166666666667,600.0,0.0,0.0,312.0,0,0,
148,clusters,54,0.3774166666666666,600.0,1.0,0.05,578.0,0,0,
149,clusters,44,0.12808333333333335,600.0,0.0,0.0,146.0,0,0,
150,clusters,50,0.182,600.0,0.0,0.0,213.0,0,0,
151,clusters,56,0.32949999999999996,600.0,0.0,0.0,346.0,0,0,
152,clusters,55,0.22225,600.0,0.0,0.0,260.0,0,0,
153,clusters,45,0.2035,600.0,1.0,0.05,214.0,0,0,
154,clusters,53,0.27541666666666664,600.0,0.0,0.0,315.0,0,0,
155,clusters,52,0.17808333333333332,600.0,0.0,0.0,233.0,0,0,
156,clusters,48,0.15025000000000002,600.0,0.0,0.0,149.0,0,0,
157,clusters,60,0.18266666666666664,600.0,0.0,0.0,231.0,0,0,
158,clusters,61,0.23475,600.0,0.0,0.0,246.0,0,0,
159,clusters,62,0.20625,600.0,0.0,0.0,220.0,0,0,
160,clusters,57,0.249,600.0,0.0,0.0,257.0,0,0,
161,clusters,64,0.189,600.0,0.0,0.0,175.0,0,0,
162,clusters,58,0.17291666666666666,600.0,0.0,0.0,190.0,0,0,
163,clusters,63,0.19125,600.0,0.0,0.0,313.0,0,0,
164,clusters,67,0.2510833333333333,600.0,1.0,0.05,389.0,0,0,
165,clusters,68,0.21158333333333335,600.0,0.0,0.0,226.0,0,0,
166,clusters,59,0.21800000000000003,600.0,0.0,0.0,322.0,0,0,
167,clusters,70,0.23933333333333331,600.0,0.0,0.0,231.0,0,0,
168,clusters,66,0.21533333333333332,600.0,0.0,0.0,240.0,0,0,
169,clusters,65,0.18233333333333335,600.0,0.0,0.0,185.0,0,0,
170,clusters,73,0.2278333333333333,600.0,0.0,0.0,310.0,0,0,
171,clusters,71,0.15441666666666667,600.0,0.0,0.0,209.0,0,0,
172,clusters,74,0.27949999999999997,600.0,2.0,0.1,295.0,0,0,
173,clusters,69,0.19966666666666666,600.0,0.0,0.0,302.0,0,0,
174,clusters,77,0.19833333333333333,600.0,0.0,0.0,228.0,0,0,
175,clusters,72,0.2806666666666667,600.0,1.0,0.05,219.0,0,0,
176,clusters,80,0.1575,600.0,0.0,0.0,119.0,0,0,
177,clusters,75,0.20716666666666667,600.0,0.0,0.0,267.0,0,0,
178,clusters,76,0.21241666666666667,600.0,0.0,0.0,254.0,0,0,
179,clusters,79,0.20366666666666666,600.0,0.0,0.0,165.0,0,0,
180,clusters,81,0.19775,600.0,0.0,0.0,205.0,0,0,
181,clusters,83,0.15866666666666668,600.0,0.0,0.0,196.0,0,0,
182,clusters,78,0.25,600.0,1.0,0.05,260.0,0,0,
183,clusters,84,0.15933333333333333,600.0,0.0,0.0,176.0,0,0,
184,clusters,86,0.20400000000000001,600.0,0.0,0.0,215.0,0,0,
185,clusters,90,0.20741666666666667,600.0,0.0,0.0,246.0,0,0,
186,clusters,92,0.152,600.0,0.0,0.0,187.0,0,0,
187,clusters,93,0.22066666666666668,600.0,0.0,0.0,280.0,0,0,
188,clusters,95,0.18333333333333332,600.0,0.0,0.0,201.0,0,0,
189,clusters,82,0.18383333333333332,600.0,0.0,0.0,150.0,0,0,
190,clusters,87,0.17325000000000002,600.0,0.0,0.0,187.0,0,0,
191,clusters,88,0.161,600.0,0.0,0.0,156.0,0,0,
192,clusters,89,0.1975,600.0,0.0,0.0,285.0,0,0,
193,clusters,96,0.25583333333333336,600.0,0.0,0.0,234.0,0,0,
194,clusters,85,0.137,600.0,0.0,0.0,166.0,0,0,
195,clusters,97,0.274,600.0,2.0,0.1,424.0,0,0,
196,clusters,94,0.12925,600.0,0.0,0.0,200.0,0,0,
197,clusters,91,0.20341666666666666,600.0,0.0,0.0,213.0,0,0,
198,clusters,99,0.19808333333333333,600.0,1.0,0.05,232.0,0,0,
199,clusters,98,0.13966666666666666,600.0,0.0,0.0,219.0,0,0,
200,dispersed,1,0.20966666666666667,600.0,0.0,0.0,239.0,0,0,
201,dispersed,4,0.2896666666666667,600.0,1.0,0.05,362.0,0,0,
202,dispersed,7,0.27958333333333335,600.0,2.0,0.1,363.0,0,0,
203,dispersed,8,0.24666666666666667,600.0,0.0,0.0,434.0,0,0,
204,dispersed,6,0.25566666666666665,600.0,1.0,0.05,343.0,0,0,
205,dispersed,10,0.27258333333333334,600.0,0.0,0.0,359.0,0,0,
206,dispersed,0,0.28758333333333336,600.0,1.0,0.05,464.0,0,0,
207,dispersed,2,0.21125,600.0,1.0,0.05,245.0,0,0,
208,dispersed,3,0.24583333333333332,600.0,1.0,0.05,279.0,0,0,
209,dispersed,5,0.28983333333333333,600.0,2.0,0.1,434.0,0,0,
210,dispersed,12,0.24125,600.0,1.0,0.05,304.0,0,0,
211,dispersed,9,0.2534166666666667,600.0,1.0,0.05,261.0,0,0,
212,dispersed,14,0.35241666666666666,600.0,2.0,0.1,452.0,0,0,
213,dispersed,11,0.26125,600.0,3.0,0.15,,0,0,
214,dispersed,13,0.2524166666666666,600.0,0.0,0.0,273.0,0,0,
215,dispersed,16,0.27216666666666667,600.0,2.0,0.1,358.0,0,0,
216,dispersed,15,0.23825,600.0,1.0,0.05,237.0,0,0,
217,dispersed,20,0.25016666666666665,600.0,1.0,0.05,283.0,0,0,
218,dispersed,18,0.22441666666666668,600.0,2.0,0.1,310.0,0,0,
219,dispersed,17,0.30116666666666664,600.0,2.0,0.1,393.0,0,0,
220,dispersed,19,0.29550000000000004,600.0,1.0,0.05,380.0,0,0,
221,dispersed,21,0.24316666666666667,600.0,2.0,0.1,312.0,0,0,
222,dispersed,22,0.23866666666666664,600.0,1.0,0.05,338.0,0,0,
223,dispersed,23,0.3843333333333333,600.0,5.0,0.25,,0,0,
224,dispersed,25,0.2618333333333333,600.0,2.0,0.1,256.0,0,0,
225,dispersed,24,0.25533333333333336,600.0,0.0,0.0,289.0,0,0,
226,dispersed,29,0.2723333333333333,600.0,2.0,0.1,543.0,0,0,
227,dispersed,31,0.30191666666666667,600.0,1.0,0.05,397.0,0,0,
228,dispersed,34,0.2549166666666666,600.0,0.0,0.0,376.0,0,0,
229,dispersed,27,0.25775000000000003,600.0,2.0,0.1,386.0,0,0,
230,dispersed,35,0.19891666666666669,600.0,1.0,0.05,215.0,0,0,
231,dispersed,33,0.2803333333333333,600.0,2.0,0.1,388.0,0,0,
232,dispersed,28,0.26308333333333334,600.0,1.0,0.05,346.0,0,0,
233,dispersed,38,0.30041666666666667,600.0,1.0,0.05,480.0,0,0,
234,dispersed,37,0.30291666666666667,600.0,1.0,0.05,460.0,0,0,
235,dispersed,26,0.33916666666666667,600.0,4.0,0.2,,0,0,
236,dispersed,32,0.30425,600.0,2.0,0.1,461.0,0,0,
237,dispersed,39,0.31616666666666665,600.0,2.0,0.1,432.0,0,0,
238,dispersed,40,0.17125,600.0,0.0,0.0,200.0,0,0,
239,dispersed,30,0.29183333333333333,600.0,2.0,0.1,587.0,0,0,
240,dispersed,44,0.19683333333333333,600.0,0.0,0.0,207.0,0,0,
241,dispersed,41,0.19008333333333333,600.0,1.0,0.05,139.0,0,0,
242,dispersed,42,0.20708333333333334,600.0,0.0,0.0,190.0,0,0,
243,dispersed,47,0.24141666666666667,600.0,0.0,0.0,423.0,0,0,
244,dispersed,43,0.23074999999999998,600.0,0.0,0.0,215.0,0,0,
245,dispersed,46,0.24441666666666667,600.0,1.0,0.05,317.0,0,0,
246,dispersed,36,0.29641666666666666,600.0,2.0,0.1,371.0,0,0,
247,dispersed,49,0.3125833333333334,600.0,2.0,0.1,408.0,0,0,
248,dispersed,50,0.29741666666666666,600.0,1.0,0.05,459.0,0,0,
249,dispersed,53,0.25583333333333336,600.0,2.0,0.1,271.0,0,0,
250,dispersed,54,0.286,600.0,2.0,0.1,356.0,0,0,
251,dispersed,48,0.2811666666666667,600.0,1.0,0.05,408.0,0,0,
252,dispersed,45,0.31083333333333335,600.0,3.0,0.15,,0,0,
253,dispersed,51,0.26166666666666666,600.0,1.0,0.05,289.0,0,0,
254,dispersed,56,0.26775,600.0,1.0,0.05,372.0,0,0,
255,dispersed,55,0.2996666666666667,600.0,2.0,0.1,573.0,0,0,
256,dispersed,59,0.33141666666666664,600.0,2.0,0.1,578.0,0,0,
257,dispersed,52,0.28625,600.0,1.0,0.05,464.0,0,0,
258,dispersed,60,0.28425,600.0,2.0,0.1,475.0,0,0,
259,dispersed,57,0.30741666666666667,600.0,1.0,0.05,452.0,0,0,
260,dispersed,64,0.2970833333333333,600.0,1.0,0.05,539.0,0,0,
261,dispersed,66,0.24391666666666667,600.0,2.0,0.1,228.0,0,0,
262,dispersed,65,0.292,600.0,3.0,0.15,,0,0,
263,dispersed,61,0.27175,600.0,1.0,0.05,305.0,0,0,
264,dispersed,63,0.2385,600.0,1.0,0.05,319.0,0,0,
265,dispersed,58,0.28791666666666665,600.0,2.0,0.1,402.0,0,0,
266,dispersed,62,0.2805,600.0,2.0,0.1,338.0,0,0,
267,dispersed,70,0.24491666666666664,600.0,1.0,0.05,316.0,0,0,
268,dispersed,72,0.30733333333333335,600.0,2.0,0.1,512.0,0,0,
269,dispersed,69,0.2530833333333333,600.0,0.0,0.0,297.0,0,0,
270,dispersed,67,0.22941666666666669,600.0,1.0,0.05,223.0,0,0,
271,dispersed,74,0.32058333333333333,600.0,2.0,0.1,596.0,0,0,
272,dispersed,76,0.22033333333333333,600.0,0.0,0.0,259.0,0,0,
273,dispersed,71,0.23691666666666666,600.0,0.0,0.0,314.0,0,0,
274,dispersed,77,0.28400000000000003,600.0,3.0,0.15,,0,0,
275,dispersed,73,0.25733333333333336,600.0,0.0,0.0,317.0,0,0,
276,dispersed,78,0.30375,600.0,2.0,0.1,534.0,0,0,
277,dispersed,80,0.252,600.0,2.0,0.1,451.0,0,0,
278,dispersed,79,0.29300000000000004,600.0,1.0,0.05,480.0,0,0,
279,dispersed,68,0.22925,600.0,1.0,0.05,317.0,0,0,
280,dispersed,75,0.29041666666666666,600.0,2.0,0.1,323.0,0,0,
281,dispersed,84,0.27991666666666665,600.0,2.0,0.1,517.0,0,0,
282,dispersed,82,0.24066666666666667,600.0,1.0,0.05,239.0,0,0,
283,dispersed,83,0.28358333333333335,600.0,2.0,0.1,445.0,0,0,
284,dispersed,87,0.2568333333333333,600.0,2.0,0.1,400.0,0,0,
285,dispersed,81,0.29791666666666666,600.0,1.0,0.05,378.0,0,0,
286,dispersed,93,0.2718333333333333,600.0,1.0,0.05,453.0,0,0,
287,dispersed,92,0.33608333333333335,600.0,2.0,0.1,577.0,0,0,
288,dispersed,91,0.29625,600.0,4.0,0.2,,0,0,
289,dispersed,94,0.26816666666666666,600.0,2.0,0.1,312.0,0,0,
290,dispersed,88,0.3656666666666667,600.0,3.0,0.15,,0,0,
291,dispersed,86,0.23608333333333334,600.0,0.0,0.0,279.0,0,0,
292,dispersed,85,0.3471666666666667,600.0,2.0,0.1,592.0,0,0,
293,dispersed,89,0.2825,600.0,1.0,0.05,415.0,0,0,
294,dispersed,90,0.30591666666666667,600.0,2.0,0.1,439.0,0,0,
295,dispersed,95,0.254,600.0,1.0,0.05,335.0,0,0,
296,dispersed,96,0.28725,600.0,2.0,0.1,587.0,0,0,
297,dispersed,97,0.28941666666666666,600.0,2.0,0.1,487.0,0,0,
298,dispersed,99,0.291,600.0,2.0,0.1,371.0,0,0,
299,dispersed,98,0.22133333333333335,600.0,1.0,0.05,334.0,0,0,
300,circle,1,0.2843333333333333,600.0,2.0,0.1,539.0,0,0,
301,circle,2,0.25958333333333333,600.0,2.0,0.1,225.0,0,0,
302,circle,7,0.2593333333333333,600.0,1.0,0.05,285.0,0,0,
303,circle,5,0.2669166666666667,600.0,2.0,0.1,310.0,0,0,
304,circle,8,0.27133333333333337,600.0,0.0,0.0,329.0,0,0,
305,circle,10,0.3655,600.0,3.0,0.15,,0,0,
306,circle,0,0.32075,600.0,2.0,0.1,550.0,0,0,
307,circle,3,0.2794166666666667,600.0,2.0,0.1,499.0,0,0,
308,circle,4,0.29191666666666666,600.0,1.0,0.05,346.0,0,0,
309,circle,9,0.29625,600.0,1.0,0.05,374.0,0,0,
310,circle,6,0.34099999999999997,600.0,2.0,0.1,590.0,0,0,
311,circle,13,0.3106666666666667,600.0,2.0,0.1,547.0,0,0,
312,circle,16,0.23116666666666666,600.0,1.0,0.05,346.0,0,0,
313,circle,14,0.3174166666666666,600.0,2.0,0.1,560.0,0,0,
314,circle,12,0.3403333333333333,600.0,3.0,0.15,,0,0,
315,circle,17,0.24333333333333335,600.0,0.0,0.0,473.0,0,0,
316,circle,11,0.27508333333333335,600.0,2.0,0.1,352.0,0,0,
317,circle,18,0.32566666666666666,600.0,2.0,0.1,544.0,0,0,
318,circle,15,0.32658333333333334,600.0,2.0,0.1,471.0,0,0,
319,circle,19,0.30383333333333334,600.0,1.0,0.05,459.0,0,0,
320,circle,21,0.27725,600.0,3.0,0.15,,0,0,
321,circle,23,0.3233333333333333,600.0,2.0,0.1,500.0,0,0,
322,circle,20,0.3390833333333333,600.0,2.0,0.1,533.0,0,0,
323,circle,24,0.18925,600.0,0.0,0.0,202.0,0,0,
324,circle,22,0.3164166666666667,600.0,2.0,0.1,563.0,0,0,
325,circle,28,0.21699999999999997,600.0,0.0,0.0,252.0,0,0,
326,circle,26,0.25416666666666665,600.0,1.0,0.05,349.0,0,0,
327,circle,31,0.2811666666666666,600.0,2.0,0.1,407.0,0,0,
328,circle,25,0.32458333333333333,600.0,2.0,0.1,476.0,0,0,
329,circle,35,0.29283333333333333,600.0,2.0,0.1,494.0,0,0,
330,circle,29,0.3016666666666667,600.0,2.0,0.1,508.0,0,0,
331,circle,27,0.1955,600.0,0.0,0.0,198.0,0,0,
332,circle,36,0.2628333333333333,600.0,2.0,0.1,333.0,0,0,
333,circle,37,0.321,600.0,2.0,0.1,419.0,0,0,
334,circle,38,0.23541666666666666,600.0,0.0,0.0,268.0,0,0,
335,circle,32,0.23550000000000001,600.0,1.0,0.05,272.0,0,0,
336,circle,34,0.25525000000000003,600.0,1.0,0.05,368.0,0,0,
337,circle,33,0.27625,600.0,2.0,0.1,402.0,0,0,
338,circle,30,0.29341666666666666,600.0,2.0,0.1,544.0,0,0,
339,circle,39,0.27925,600.0,1.0,0.05,333.0,0,0,
340,circle,40,0.2529166666666667,600.0,0.0,0.0,350.0,0,0,
341,circle,41,0.3185,600.0,3.0,0.15,,0,0,
342,circle,42,0.26383333333333336,600.0,2.0,0.1,445.0,0,0,
343,circle,43,0.30175,600.0,1.0,0.05,422.0,0,0,
344,circle,44,0.2505833333333333,600.0,2.0,0.1,283.0,0,0,
345,circle,45,0.29125,600.0,1.0,0.05,465.0,0,0,
346,circle,48,0.2384166666666667,600.0,1.0,0.05,357.0,0,0,
347,circle,46,0.27033333333333337,600.0,1.0,0.05,316.0,0,0,
348,circle,47,0.3184166666666667,600.0,2.0,0.1,422.0,0,0,
349,circle,51,0.24133333333333334,600.0,1.0,0.05,230.0,0,0,
350,circle,52,0.28583333333333333,600.0,1.0,0.05,355.0,0,0,
351,circle,49,0.31983333333333336,600.0,1.0,0.05,476.0,0,0,
352,circle,53,0.30241666666666667,600.0,2.0,0.1,533.0,0,0,
353,circle,54,0.2733333333333333,600.0,2.0,0.1,367.0,0,0,
354,circle,50,0.3055,600.0,2.0,0.1,497.0,0,0,
355,circle,55,0.2798333333333333,600.0,2.0,0.1,573.0,0,0,
356,circle,56,0.295,600.0,2.0,0.1,414.0,0,0,
357,circle,57,0.21150000000000002,600.0,0.0,0.0,255.0,0,0,
358,circle,59,0.3278333333333333,600.0,3.0,0.15,,0,0,
359,circle,58,0.26925000000000004,600.0,2.0,0.1,299.0,0,0,
360,circle,60,0.3184166666666666,600.0,2.0,0.1,595.0,0,0,
361,circle,62,0.23083333333333333,600.0,2.0,0.1,378.0,0,0,
362,circle,61,0.26866666666666666,600.0,1.0,0.05,310.0,0,0,
363,circle,67,0.2781666666666667,600.0,1.0,0.05,595.0,0,0,
364,circle,65,0.24316666666666667,600.0,1.0,0.05,294.0,0,0,
365,circle,70,0.2574166666666667,600.0,1.0,0.05,344.0,0,0,
366,circle,64,0.3254166666666667,600.0,2.0,0.1,420.0,0,0,
367,circle,71,0.3159166666666667,600.0,1.0,0.05,423.0,0,0,
368,circle,68,0.28875,600.0,1.0,0.05,500.0,0,0,
369,circle,63,0.34833333333333333,600.0,3.0,0.15,,0,0,
370,circle,72,0.26125,600.0,1.0,0.05,333.0,0,0,
371,circle,66,0.27366666666666667,600.0,2.0,0.1,430.0,0,0,
372,circle,69,0.308,600.0,1.0,0.05,522.0,0,0,
373,circle,73,0.2643333333333333,600.0,0.0,0.0,295.0,0,0,
374,circle,74,0.2853333333333333,600.0,3.0,0.15,,0,0,
375,circle,77,0.3184166666666667,600.0,2.0,0.1,568.0,0,0,
376,circle,75,0.32075000000000004,600.0,4.0,0.2,,0,0,
377,circle,76,0.2668333333333333,600.0,0.0,0.0,331.0,0,0,
378,circle,79,0.3110833333333333,600.0,2.0,0.1,505.0,0,0,
379,circle,81,0.29358333333333336,600.0,2.0,0.1,584.0,0,0,
