RunId,cohere,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
152,0.35,30,0.4046666666666666,600.0,8.0,0.2666666666666666,211.0,0,0,
153,0.45,30,0.43633333333333335,600.0,9.0,0.3,240.0,0,0,
154,0.6,30,0.4152222222222222,600.0,10.0,0.3333333333333333,129.0,0,0,
155,0.15,31,0.4623888888888889,600.0,8.0,0.2666666666666666,251.0,0,0,
156,0.25,31,0.4826111111111111,600.0,11.0,0.3666666666666666,168.0,0,0,
157,0.35,31,0.4446666666666666,600.0,8.0,0.2666666666666666,253.0,0,0,
158,0.45,31,0.48266666666666663,600.0,9.0,0.3,246.0,0,0,
159,0.6,31,0.4708333333333333,600.0,8.0,0.2666666666666666,335.0,0,0,
160,0.15,32,0.3515555555555555,600.0,8.0,0.2666666666666666,95.0,0,0,
161,0.25,32,0.3535,600.0,7.0,0.2333333333333333,93.0,0,0,
162,0.35,32,0.3343888888888889,600.0,7.0,0.2333333333333333,98.0,0,0,
163,0.45,32,0.35822222222222216,600.0,8.0,0.2666666666666666,96.0,0,0,
164,0.6,32,0.3421666666666666,600.0,7.0,0.2333333333333333,100.0,0,0,
165,0.15,33,0.5012222222222221,600.0,10.0,0.3333333333333333,384.0,0,0,
166,0.25,33,0.5519444444444445,600.0,9.0,0.3,545.0,0,0,
167,0.35,33,0.5260555555555555,600.0,10.0,0.3333333333333333,413.0,0,0,
168,0.45,33,0.5235,600.0,11.0,0.3666666666666666,430.0,0,0,
169,0.6,33,0.5311666666666667,600.0,10.0,0.3333333333333333,535.0,0,0,
170,0.15,34,0.42533333333333334,600.0,7.0,0.2333333333333333,221.0,0,0,
171,0.25,34,0.4604999999999999,600.0,7.0,0.2333333333333333,232.0,0,0,
172,0.35,34,0.44105555555555553,600.0,8.0,0.2666666666666666,219.0,0,0,
173,0.45,34,0.4189444444444444,600.0,8.0,0.2666666666666666,221.0,0,0,
174,0.6,34,0.4343888888888889,600.0,8.0,0.2666666666666666,229.0,0,0,
175,0.15,35,0.4697222222222222,600.0,8.0,0.2666666666666666,333.0,0,0,
176,0.25,35,0.43899999999999995,600.0,7.0,0.2333333333333333,249.0,0,0,
177,0.35,35,0.44211111111111107,600.0,8.0,0.2666666666666666,245.0,0,0,
178,0.45,35,0.43361111111111106,600.0,8.0,0.2666666666666666,266.0,0,0,
179,0.6,35,0.41627777777777775,600.0,8.0,0.2666666666666666,235.0,0,0,
180,0.15,36,0.33216666666666667,600.0,7.0,0.2333333333333333,81.0,0,0,
181,0.25,36,0.32466666666666666,600.0,7.0,0.2333333333333333,81.0,0,0,
182,0.35,36,0.36249999999999993,600.0,8.0,0.2666666666666666,80.0,0,0,
183,0.45,36,0.36666666666666664,600.0,8.0,0.2666666666666666,80.0,0,0,
184,0.6,36,0.32216666666666666,600.0,7.0,0.2333333333333333,80.0,0,0,
185,0.15,37,0.4182777777777778,600.0,9.0,0.3,166.0,0,0,
186,0.25,37,0.4731666666666666,600.0,10.0,0.3333333333333333,269.0,0,0,
187,0.35,37,0.4512777777777778,600.0,9.0,0.3,235.0,0,0,
188,0.45,37,0.44622222222222213,600.0,8.0,0.2666666666666666,270.0,0,0,
189,0.6,37,0.48066666666666663,600.0,9.0,0.3,342.0,0,0,
190,0.15,38,0.39394444444444443,600.0,6.0,0.2,167.0,0,0,
