priority_range_width,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
0,18.0,18.0,100,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,19.68,0.8975837374064695,0.0,0.0,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,19.0,19.0,100,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,19.61,0.9938701010583716,0.0,0.0,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,20.0,20.0,100,19.98,0.2000000000000002,0.9990000000000001,0.010000000000000005,0.001,0.01,0.0,0.0,0.0009999999999999998,0.009999999999999997,0.02,0.2,5.0,0.0,0.0,0.0,0.0,0.0,19.99,0.0999999999999999,19.54,1.0863710324755627,0.01,0.1,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,21.0,21.0,100,19.98,0.2000000000000002,0.9990000000000001,0.010000000000000005,0.001,0.01,0.0,0.0,0.0,0.0,0.02,0.2,5.0,0.0,0.0,0.0,0.0,0.0,19.99,0.0999999999999999,19.48,1.1847516041923567,0.01,0.1,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,22.0,22.0,100,19.97,0.22270150335361372,0.9984999999999999,0.011135075167680676,0.0015000000000000002,0.011135075167680683,0.0,0.0,0.0005000000000000004,0.0050000000000000044,0.03,0.22270150335361366,5.0,0.0,0.0,0.0,0.0,0.0,19.98,0.14070529413628993,19.38,1.3240586516961068,0.02,0.1407052941362897,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,23.0,23.0,100,19.95,0.41132945334843096,0.9975,0.020566472667421554,0.0025,0.020566472667421554,0.0,0.0,0.0009999999999999998,0.009999999999999997,0.03,0.22270150335361366,5.0,0.0,0.0,0.0,0.0,0.0,19.96,0.3152680437246049,19.29,1.4163190304305016,0.04,0.3152680437246049,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,24.0,24.0,100,19.91,0.45159649460485646,0.9954999999999999,0.022579824730242826,0.0045000000000000005,0.022579824730242816,0.0,0.0,0.0020000000000000018,0.009847319278346627,0.07,0.2931886695621029,5.0,0.0,0.0,0.0,0.0,0.0,19.92,0.36735472631979993,19.18,1.5000336696557879,0.08,0.3673547263197997,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,25.0,25.0,100,19.87,0.5800557270337449,0.9934999999999999,0.029002786351687248,0.006500000000000001,0.029002786351687255,0.0,0.0,0.0020000000000000005,0.009847319278346622,0.09,0.32082595426382343,4.99,0.09999999999999988,0.01,0.1,0.0,0.0,19.88,0.49807711057707516,19.09,1.5640855591570542,0.12,0.4980771105770754,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,26.0,26.0,100,19.85,0.6415731927193976,0.9925,0.0320786596359699,0.0075,0.0320786596359699,0.0,0.0,0.0009999999999999998,0.007035264706814482,0.1,0.36237153766973934,4.99,0.09999999999999988,0.01,0.1,0.0,0.0,19.86,0.5688904671695276,18.99,1.5858910760359628,0.14,0.5688904671695278,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,27.0,27.0,100,19.74,0.7992420652017002,0.987,0.039962103260085015,0.013000000000000001,0.039962103260085015,0.0,0.0,0.005499999999999998,0.01996840939427508,0.17,0.4934930126509934,4.99,0.09999999999999988,0.01,0.1,0.0,0.0,19.78,0.6901910144037202,18.85,1.7137294672347458,0.22,0.6901910144037202,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,28.0,28.0,100,19.68,0.8862587350511953,0.9840000000000001,0.04431293675255978,0.016,0.044312936752559796,0.0,0.0,0.0030000000000000005,0.013889898953170717,0.21,0.5373898759633259,4.98,0.14070529413628982,0.01,0.1,0.01,0.09999999999999999,19.72,0.8297498710363553,18.75,1.811160685942313,0.28,0.8297498710363554,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,29.0,29.0,100,19.63,0.9498006170356029,0.9815,0.04749003085178015,0.018500000000000003,0.04749003085178015,0.0,0.0,0.002500000000000001,0.01095214567787952,0.24,0.5706632681858591,4.98,0.14070529413628982,0.02,0.1407052941362897,0.0,0.0,19.68,0.8273115763993901,18.69,1.8240536497514857,0.32,0.8273115763993902,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,30.0,30.0,100,19.53,1.1051303684693181,0.9765,0.055256518423465906,0.0235,0.055256518423465906,0.0,0.0,0.004999999999999999,0.019462473604038067,0.27,0.6005889365506751,4.97,0.17144660799776526,0.02,0.14070529413628968,0.01,0.09999999999999999,19.59,0.9857059204530334,18.64,1.8884016008414644,0.41,0.9857059204530333,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,31.0,31.0,100,19.42,1.2727128426310383,0.971,0.06363564213155194,0.028999999999999998,0.06363564213155196,0.0,0.0,0.005499999999999996,0.01996840939427508,0.3,0.6435381994422819,4.96,0.1969463855669323,0.03,0.1714466079977653,0.01,0.09999999999999999,19.48,1.2016823224298525,18.54,1.9301959915139608,0.52,1.2016823224298527,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,32.0,32.0,100,19.31,1.4120334216435473,0.9655,0.07060167108217738,0.0345,0.07060167108217735,0.0,0.0,0.0055000000000000005,0.021195339682166556,0.35,0.6871842709362768,4.94,0.23868325657594203,0.04,0.1969463855669324,0.02,0.1407052941362897,19.4,1.287076398884563,18.42,1.9958542891289293,0.6,1.2870763988845637,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,33.0,33.0,100,19.19,1.4886438815447447,0.9595,0.0744321940772373,0.0405,0.07443219407723727,0.0,0.0,0.006000000000000001,0.01917489941764409,0.42,0.7410066862659938,4.94,0.23868325657594203,0.05,0.21904291355759034,0.01,0.09999999999999999,19.31,1.3234100428114264,18.31,2.0631201240995756,0.69,1.3234100428114262,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,34.0,34.0,100,19.07,1.5651185129554763,0.9534999999999999,0.07825592564777378,0.04650000000000001,0.0782559256477738,0.0,0.0,0.006000000000000001,0.019174899417644088,0.49,0.7719187689508434,4.94,0.23868325657594203,0.06,0.23868325657594205,0.0,0.0,19.22,1.3601841824183256,18.26,2.028185236494772,0.78,1.3601841824183263,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,35.0,35.0,100,18.97,1.6046334425184106,0.9484999999999999,0.08023167212592054,0.051500000000000004,0.08023167212592053,0.0,0.0,0.004999999999999999,0.018118576883486965,0.55,0.7961396760860395,4.93,0.25643239997624273,0.07,0.2564323999762428,0.0,0.0,19.14,1.4,18.16,2.087577495083666,0.86,1.4000000000000001,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,36.0,36.0,100,18.86,1.6878651868229548,0.943,0.08439325934114772,0.057,0.08439325934114773,0.0,0.0,0.005499999999999998,0.01866098398349677,0.6,0.8528028654224415,4.92,0.27265992434429076,0.07,0.2564323999762428,0.01,0.1,19.04,1.476550717111343,18.05,2.1806078292647,0.96,1.4765507171113426,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,37.0,37.0,100,18.74,1.8013462978695929,0.937,0.09006731489347962,0.063,0.09006731489347959,0.0,0.0,0.006000000000000001,0.020449494325821806,0.65,0.8804842561071293,4.91,0.28762349126466136,0.07,0.2564323999762428,0.02,0.14070529413628968,18.94,1.5558297016724099,17.9,2.2984404022789633,1.06,1.5558297016724105,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
