priority_range_width,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
0,10.0,10.0,100,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,11.0,11.0,100,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,12.0,12.0,100,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,13.0,13.0,100,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,14.0,14.0,100,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,15.0,15.0,100,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,19.86,0.40251733132897716,0.0,0.0,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,16.0,16.0,100,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,19.67,0.6521913333934571,0.0,0.0,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,17.0,17.0,100,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,19.35,0.9574271077563378,0.0,0.0,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,18.0,18.0,100,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,19.12,1.1571473108424433,0.0,0.0,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,19.0,19.0,100,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,18.74,1.3380220589747502,0.0,0.0,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,20.0,20.0,100,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,18.53,1.4174596710989413,0.0,0.0,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,21.0,21.0,100,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,18.17,1.4146063449281965,0.0,0.0,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,22.0,22.0,100,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,17.89,1.4417651919389884,0.0,0.0,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,23.0,23.0,100,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,17.66,1.4922019523732937,0.0,0.0,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,24.0,24.0,100,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,17.3,1.6049166881048922,0.0,0.0,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,25.0,25.0,100,19.88,0.3265986323710906,0.9940000000000001,0.016329931618554533,0.006000000000000001,0.016329931618554522,0.0,0.0,0.006000000000000005,0.016329931618554536,0.12,0.32659863237109044,5.0,0.0,0.0,0.0,0.0,0.0,19.88,0.3265986323710906,17.03,1.6904664349453278,0.12,0.32659863237109044,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,26.0,26.0,100,19.69,0.6771150924952481,0.9845,0.03385575462476238,0.0155,0.03385575462476241,0.0,0.0,0.009500000000000001,0.024303427035226238,0.23,0.42295258468165076,4.99,0.09999999999999994,0.01,0.1,0.0,0.0,19.69,0.6771150924952481,16.72,1.7412407047617493,0.31,0.677115092495248,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,27.0,27.0,100,19.51,0.7587203474644442,0.9754999999999999,0.03793601737322217,0.0245,0.037936017373222164,0.0,0.0,0.009000000000000003,0.019306145983268467,0.37,0.4852365870939096,4.99,0.09999999999999994,0.01,0.1,0.0,0.0,19.51,0.7587203474644442,16.5,1.7837651700316888,0.49,0.7587203474644433,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,28.0,28.0,100,19.21,1.0664298979645714,0.9605,0.05332149489822859,0.0395,0.0533214948982286,0.0,0.0,0.014999999999999996,0.02611164839335467,0.45,0.5,4.97,0.17144660799776537,0.03,0.17144660799776532,0.0,0.0,19.21,1.0664298979645714,16.21,1.9451831208750947,0.79,1.0664298979645719,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,29.0,29.0,100,18.93,1.182831733210988,0.9465,0.059141586660549375,0.053500000000000006,0.059141586660549375,0.0,0.0,0.014000000000000004,0.02365578068033181,0.59,0.49431107042371025,4.94,0.23868325657594205,0.05,0.21904291355759029,0.01,0.1,18.92,1.2117272086913073,15.85,1.9816073467686977,1.08,1.2117272086913076,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,30.0,30.0,100,18.66,1.3349989596333856,0.9329999999999999,0.06674994798166926,0.067,0.06674994798166929,0.0,0.0,0.013499999999999991,0.022309802166923673,0.65,0.4793724854411022,4.87,0.33799766898963113,0.07,0.2564323999762428,0.06,0.23868325657594203,18.59,1.4981132915582298,15.65,2.0169734302121634,1.41,1.49811329155823,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,31.0,31.0,100,18.3,1.3743685418725526,0.915,0.06871842709362766,0.085,0.06871842709362767,0.0,0.0,0.018000000000000002,0.02888500362373933,0.76,0.42923469599092784,4.84,0.3684529491774706,0.08,0.27265992434429076,0.08,0.2726599243442907,18.22,1.5280541531469019,15.5,1.956599813013082,1.78,1.5280541531469019,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,32.0,32.0,100,17.95,1.3586609569571029,0.8975,0.06793304784785524,0.1025,0.06793304784785525,0.0,0.0,0.0175,0.025990479997588547,0.87,0.3666666666666667,4.79,0.40936018074033237,0.15,0.35887028128263665,0.06,0.23868325657594208,17.89,1.4626321920745922,15.28,1.9749952052109045,2.11,1.462632192074593,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,33.0,33.0,100,17.67,1.3185161540477415,0.8835,0.0659258077023871,0.1165,0.0659258077023871,0.0,0.0,0.013999999999999997,0.0275973941091575,0.93,0.3554766326548573,4.75,0.4351941398892446,0.23,0.42295258468165065,0.02,0.1407052941362897,17.63,1.4045740574381547,15.17,2.015370231921959,2.37,1.4045740574381556,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,34.0,34.0,100,17.37,1.3532975066163921,0.8684999999999999,0.06766487533081957,0.1315,0.06766487533081957,0.0,0.0,0.014999999999999993,0.02797906865548391,0.97,0.38807996676723805,4.66,0.47609522856952335,0.3,0.46056618647183833,0.04,0.1969463855669324,17.32,1.4275782983709855,15.03,2.153010577181298,2.68,1.4275782983709855,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,35.0,35.0,100,17.07,1.3503086067019396,0.8534999999999999,0.06751543033509695,0.1465,0.06751543033509698,0.0,0.0,0.014999999999999993,0.027061471362866286,1.05,0.4578165130223674,4.57,0.4975698519562429,0.34,0.4760952285695233,0.09,0.2876234912646613,16.96,1.4901698093190792,14.87,2.2003443256715873,3.04,1.4901698093190794,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,36.0,36.0,100,16.78,1.3675902274815472,0.8390000000000001,0.06837951137407734,0.161,0.06837951137407737,0.0,0.0,0.014499999999999999,0.029554777083998597,1.11,0.4691492407550183,4.5,0.5025189076296062,0.43,0.497569851956243,0.07,0.25643239997624273,16.71,1.4445648745444688,14.78,2.115741864302835,3.29,1.4445648745444686,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,37.0,37.0,100,16.6,1.4425006345953821,0.83,0.0721250317297691,0.17,0.07212503172976911,0.0,0.0,0.009000000000000001,0.021765508809521866,1.16,0.506921785850339,4.44,0.5187397315522585,0.54,0.5206833117271104,0.02,0.14070529413628968,16.56,1.4996295838935991,14.64,1.9670004852797849,3.44,1.4996295838935991,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,38.0,38.0,100,16.48,1.445857894298416,0.8240000000000001,0.07229289471492083,0.17600000000000002,0.07229289471492083,0.0,0.0,0.0059999999999999975,0.016329931618554512,1.2,0.5124707431905383,4.44,0.5187397315522585,0.52,0.5021167315686782,0.04,0.19694638556693236,16.44,1.5130409542682346,14.56,1.9504985117770393,3.56,1.5130409542682342,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,39.0,39.0,100,16.26,1.5016489253315812,0.813,0.07508244626657912,0.187,0.0750824462665791,0.0,0.0,0.011000000000000003,0.023115869750961887,1.31,0.5448565745851716,4.39,0.5298179599702816,0.58,0.5160064207571705,0.03,0.1714466079977653,16.22,1.5542707536840465,14.41,1.9179903202797632,3.78,1.554270753684047,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,40.0,40.0,100,16.04,1.5103682071641085,0.802,0.0755184103582054,0.198,0.07551841035820536,0.0,0.0,0.011000000000000001,0.02081665999466133,1.35,0.519809599951771,4.38,0.5464301040259941,0.61,0.5485518124198396,0.01,0.1,16.03,1.513941941429791,14.23,1.9376910137187675,3.97,1.5139419414297897,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,41.0,41.0,100,15.8,1.6329931618554518,0.79,0.08164965809277261,0.21,0.08164965809277261,0.0,0.0,0.012000000000000002,0.025741527977691282,1.39,0.5298179599702812,4.33,0.5695115752497347,0.66,0.5545040554177647,0.01,0.1,15.79,1.659347565591471,14.01,1.8882678717691392,4.21,1.6593475655914718,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,42.0,42.0,100,15.58,1.6586473739499643,0.779,0.08293236869749816,0.221,0.08293236869749819,0.0,0.0,0.011000000000000001,0.023115869750961884,1.46,0.5397343154859909,4.25,0.5751591786697667,0.73,0.5835281060112275,0.02,0.1407052941362897,15.56,1.6716289762813497,13.82,1.9247458181917076,4.44,1.6716289762813494,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,43.0,43.0,100,15.39,1.7108979271633118,0.7695000000000001,0.0855448963581656,0.2305,0.08554489635816562,0.0,0.0,0.009500000000000001,0.023241159935586585,1.5,0.5412294272573258,4.19,0.5807518637703433,0.76,0.570663268185859,0.05,0.21904291355759034,15.31,1.8350955717825042,13.62,1.8300521602104431,4.69,1.8350955717825046,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,44.0,44.0,100,15.27,1.710661753931395,0.7635,0.08553308769656975,0.23650000000000002,0.08553308769656975,0.0,0.0,0.006000000000000002,0.017809315460503173,1.51,0.5411361037930134,4.13,0.5623723199648312,0.81,0.5978919195596706,0.06,0.23868325657594203,15.2,1.7695516752310831,13.62,1.668362773330292,4.8,1.769551675231083,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,45.0,45.0,100,15.16,1.7039466961834062,0.758,0.0851973348091703,0.242,0.0851973348091703,0.0,0.0,0.005500000000000001,0.017254775360093014,1.56,0.53785958138991,4.09,0.5702205846437983,0.86,0.5863773391242058,0.05,0.21904291355759034,15.11,1.7517379537436133,13.49,1.7203182698253687,4.89,1.7517379537436126,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,46.0,46.0,100,15.0,1.7056057308448833,0.75,0.08528028654224418,0.25,0.08528028654224416,0.0,0.0,0.008000000000000004,0.01974586006987263,1.62,0.5276209229966515,4.06,0.5471690226922019,0.91,0.5522223238420328,0.03,0.1714466079977653,14.96,1.7286650422458447,13.4,1.6514456476895405,5.04,1.7286650422458447,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,47.0,47.0,100,14.82,1.7371752294393847,0.741,0.08685876147196923,0.259,0.08685876147196922,0.0,0.0,0.009000000000000003,0.020572610996962042,1.67,0.5135536717202727,4.01,0.5411361037930132,0.96,0.567112124377677,0.03,0.1714466079977653,14.79,1.7308548714027374,13.35,1.6041297713191172,5.21,1.7308548714027372,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,48.0,48.0,100,14.64,1.7321674400600078,0.732,0.08660837200300038,0.268,0.08660837200300038,0.0,0.0,0.009000000000000001,0.020572610996962035,1.69,0.5064233865696236,4.0,0.5504818825631803,0.98,0.5681797979762065,0.02,0.14070529413628968,14.6,1.7580981459830647,13.15,1.742951171972063,5.4,1.758098145983065,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,49.0,49.0,100,14.47,1.7082982258033368,0.7234999999999999,0.08541491129016685,0.27649999999999997,0.08541491129016685,0.0,0.0,0.008500000000000002,0.01887625840343185,1.74,0.4631905164675271,3.98,0.5501147722305434,0.99,0.5772627852480388,0.03,0.1714466079977653,14.44,1.731000761514459,12.96,1.7917882270249044,5.56,1.7310007615144587,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,50.0,50.0,100,14.29,1.6775101800109606,0.7145,0.08387550900054802,0.28550000000000003,0.08387550900054801,0.0,0.0,0.009,0.02176550880952186,1.79,0.4333333333333333,3.93,0.5551412596644371,1.05,0.5573204290227127,0.02,0.14070529413628968,14.27,1.7047467894563157,12.9,1.839521237669841,5.73,1.7047467894563157,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,51.0,51.0,100,14.15,1.6659089186544758,0.7075,0.08329544593272381,0.2925,0.0832954459327238,0.0,0.0,0.007000000000000004,0.017436754400988862,1.85,0.38599209705627263,3.89,0.584220105194208,1.09,0.5702205846437984,0.02,0.1407052941362897,14.13,1.6976216280193863,12.81,1.894676220307306,5.87,1.697621628019386,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,52.0,52.0,100,14.04,1.6570632413576087,0.7020000000000001,0.08285316206788047,0.298,0.08285316206788047,0.0,0.0,0.005499999999999998,0.019968409394275084,1.86,0.4025173313289777,3.89,0.584220105194208,1.1,0.5773502691896258,0.01,0.09999999999999998,14.02,1.6936005515713637,12.77,1.9008504210569337,5.98,1.693600551571364,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,53.0,53.0,100,13.87,1.5869098362171772,0.6934999999999999,0.07934549181085883,0.3065,0.07934549181085888,0.0,0.0,0.008500000000000004,0.018876258403431854,1.91,0.32082595426382343,3.85,0.5924610544247623,1.13,0.5972157622389639,0.02,0.1407052941362897,13.85,1.604129771319117,12.59,1.9127166147876815,6.15,1.604129771319117,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,54.0,54.0,100,13.72,1.5832456116050557,0.6859999999999999,0.07916228058025278,0.314,0.07916228058025276,0.0,0.0,0.007499999999999998,0.019299604852813627,1.95,0.35887028128263676,3.83,0.5869799439039246,1.16,0.5811865258054232,0.01,0.09999999999999999,13.71,1.5973146657481556,12.46,1.9818367156950054,6.29,1.597314665748155,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,55.0,55.0,100,13.59,1.6149240842775858,0.6795,0.08074620421387925,0.32049999999999995,0.08074620421387928,0.0,0.0,0.0065000000000000014,0.018333333333333337,1.98,0.3755131169614464,3.79,0.5910955416799717,1.19,0.5978919195596704,0.02,0.14070529413628968,13.57,1.6283783840422847,12.4,1.9332288373014033,6.43,1.6283783840422845,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,56.0,56.0,100,13.45,1.5658927811380328,0.6725,0.07829463905690161,0.3275,0.07829463905690165,0.0,0.0,0.007000000000000001,0.0213437474581095,2.01,0.4142658103394022,3.78,0.5959458995173262,1.2,0.6030226891555273,0.02,0.1407052941362897,13.43,1.5843617075030625,12.31,1.962759343991067,6.57,1.5843617075030625,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,57.0,57.0,100,13.31,1.5088627063675033,0.6655,0.07544313531837521,0.3345,0.07544313531837517,0.0,0.0,0.0069999999999999975,0.024638804903458825,2.02,0.40151229272853056,3.73,0.5659532050470518,1.26,0.5617433182117573,0.01,0.09999999999999999,13.3,1.5208981928884364,12.15,1.9713862220183134,6.7,1.5208981928884366,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,58.0,58.0,100,13.17,1.570273089547667,0.6585,0.07851365447738337,0.34149999999999997,0.07851365447738337,0.0,0.0,0.006999999999999999,0.017436754400988852,2.09,0.4734357550306209,3.72,0.5699548094792118,1.23,0.5835281060112277,0.05,0.2190429135575903,13.12,1.6470359051117474,12.01,1.977116561811645,6.88,1.6470359051117476,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,59.0,59.0,100,13.07,1.5970616959297663,0.6535,0.07985308479648834,0.3465,0.07985308479648832,0.0,0.0,0.004999999999999999,0.015075567228888176,2.11,0.4691492407550183,3.69,0.5630903187506485,1.29,0.5737524894864677,0.02,0.14070529413628968,13.05,1.6291225871739687,11.94,2.009170892872898,6.95,1.629122587173968,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,60.0,60.0,100,13.0,1.5954480704349314,0.65,0.07977240352174654,0.35,0.07977240352174657,0.0,0.0,0.003500000000000001,0.012821619998812143,2.16,0.46536615322308994,3.69,0.5630903187506485,1.29,0.5737524894864676,0.02,0.1407052941362897,12.98,1.6266716343689671,11.89,1.9944113837613258,7.02,1.6266716343689667,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,61.0,61.0,100,12.89,1.6074008130324473,0.6445000000000001,0.08037004065162241,0.3555,0.08037004065162241,0.0,0.0,0.0055000000000000005,0.015723301886761007,2.19,0.4648231987117318,3.66,0.5545040554177647,1.33,0.5514901759246617,0.01,0.1,12.88,1.616080806060505,11.81,2.0285587260541673,7.12,1.616080806060505,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,62.0,62.0,100,12.71,1.7366809165936625,0.6355,0.08683404582968314,0.36450000000000005,0.08683404582968317,0.0,0.0,0.009000000000000001,0.025005049995001517,2.21,0.4560480215720688,3.63,0.5800557270337449,1.37,0.580055727033745,0.0,0.0,12.71,1.7366809165936625,11.71,2.0265659863349366,7.29,1.7366809165936627,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,63.0,63.0,100,12.59,1.7355172721757055,0.6295,0.08677586360878525,0.3705,0.08677586360878528,0.0,0.0,0.005999999999999998,0.01632993161855452,2.29,0.4776838056516235,3.62,0.5822283907453322,1.38,0.5822283907453318,0.0,0.0,12.59,1.7355172721757055,11.62,2.0733031275203975,7.41,1.7355172721757057,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,64.0,64.0,100,12.49,1.7780650020500235,0.6245,0.08890325010250118,0.37549999999999994,0.0889032501025012,0.0,0.0,0.004999999999999997,0.015075567228888172,2.34,0.4968588198559897,3.59,0.6046119049072352,1.41,0.604611904907235,0.0,0.0,12.49,1.7780650020500235,11.56,2.0514591998099427,7.51,1.7780650020500237,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,65.0,65.0,100,12.37,1.8348753845336954,0.6185,0.09174376922668477,0.3815,0.09174376922668477,0.0,0.0,0.005999999999999998,0.01780931546050317,2.36,0.5029207620781756,3.55,0.625630994607957,1.43,0.6072790781740125,0.02,0.14070529413628968,12.35,1.8715034738213159,11.45,2.0566472667421563,7.65,1.8715034738213163,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,66.0,66.0,100,12.29,1.821837234522039,0.6145,0.09109186172610192,0.38549999999999995,0.09109186172610192,0.0,0.0,0.004000000000000001,0.013632996217214541,2.38,0.5081159495448045,3.53,0.6269212893420536,1.47,0.6269212893420535,0.0,0.0,12.29,1.821837234522039,11.37,2.033333333333334,7.71,1.8218372345220386,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,67.0,67.0,100,12.14,1.7810449775682848,0.607,0.08905224887841422,0.39299999999999996,0.08905224887841424,0.0,0.0,0.007499999999999998,0.02056647266742155,2.42,0.5160064207571705,3.52,0.6273239621880815,1.48,0.6273239621880814,0.0,0.0,12.14,1.7810449775682848,11.27,2.059003387441349,7.86,1.7810449775682848,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,68.0,68.0,100,12.0,1.8367736315989986,0.6,0.09183868157994991,0.4,0.09183868157994993,0.0,0.0,0.006999999999999999,0.017436754400988845,2.46,0.5206833117271101,3.51,0.6275654418770872,1.47,0.6269212893420535,0.02,0.1407052941362897,11.98,1.8476302048130122,11.2,2.0250950844368023,8.02,1.8476302048130122,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
0,69.0,69.0,100,11.91,1.8914747599893493,0.5954999999999999,0.09457373799946747,0.4045,0.09457373799946749,0.0,0.0,0.004499999999999999,0.014381174563233064,2.49,0.5221362491019585,3.51,0.6275654418770872,1.49,0.6275654418770872,0.0,0.0,11.91,1.8914747599893493,11.1,2.002523660309912,8.09,1.8914747599893496,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
