RunId,priority_range_width,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
77,0,77,0.3365,600.0,2.0,0.1,537.0,0,0,
78,0,78,0.32549999999999996,600.0,3.0,0.15,,0,0,
79,0,79,0.31825000000000003,600.0,3.0,0.15,,0,0,
80,0,80,0.27133333333333337,600.0,2.0,0.1,286.0,0,0,
81,0,81,0.25808333333333333,600.0,2.0,0.1,446.0,0,0,
82,0,82,0.279,600.0,2.0,0.1,550.0,0,0,
83,0,83,0.29191666666666666,600.0,3.0,0.15,,0,0,
84,0,84,0.32708333333333334,600.0,1.0,0.05,502.0,0,0,
85,0,85,0.32891666666666663,600.0,3.0,0.15,,0,0,
86,0,86,0.21891666666666665,600.0,1.0,0.05,268.0,0,0,
87,0,87,0.27958333333333335,600.0,2.0,0.1,302.0,0,0,
88,0,88,0.3235,600.0,4.0,0.2,,0,0,
89,0,89,0.25233333333333335,600.0,2.0,0.1,582.0,0,0,
90,0,90,0.20158333333333334,600.0,1.0,0.05,214.0,0,0,
91,0,91,0.3186666666666667,600.0,3.0,0.15,,0,0,
92,0,92,0.3219166666666667,600.0,3.0,0.15,,0,0,
93,0,93,0.254,600.0,3.0,0.15,,0,0,
94,0,94,0.297,600.0,2.0,0.1,524.0,0,0,
95,0,95,0.31725,600.0,2.0,0.1,541.0,0,0,
96,0,96,0.2995,600.0,2.0,0.1,288.0,0,0,
97,0,97,0.33758333333333335,600.0,2.0,0.1,509.0,0,0,
98,0,98,0.285,600.0,2.0,0.1,406.0,0,0,
99,0,99,0.21225,600.0,1.0,0.05,366.0,0,0,
100,2,0,0.150625,600.0,0.0,0.0,216.0,0,0,
101,2,1,0.25277777777777777,600.0,1.0,0.0476190476190476,279.0,0,0,
102,2,2,0.2595614035087719,600.0,1.0,0.0526315789473684,465.0,0,0,
103,2,3,0.38140350877192974,600.0,2.0,0.1052631578947368,,0,0,
104,2,4,0.28388888888888886,600.0,4.0,0.1666666666666666,107.0,0,0,
105,2,5,0.27133333333333337,600.0,0.0,0.0,332.0,0,0,
106,2,6,0.23285714285714282,600.0,1.0,0.0476190476190476,266.0,0,0,
107,2,7,0.3175694444444444,600.0,4.0,0.1666666666666666,214.0,0,0,
108,2,8,0.1961111111111111,600.0,0.0,0.0,218.0,0,0,
109,2,9,0.2769166666666667,600.0,1.0,0.05,356.0,0,0,
110,2,10,0.24391666666666667,600.0,2.0,0.1,309.0,0,0,
111,2,11,0.3529545454545454,600.0,3.0,0.1363636363636363,462.0,0,0,
112,2,12,0.23999999999999996,600.0,1.0,0.0526315789473684,522.0,0,0,
113,2,13,0.3297101449275362,600.0,4.0,0.1739130434782608,415.0,0,0,
114,2,14,0.32233333333333336,600.0,2.0,0.1,554.0,0,0,
115,2,15,0.29191666666666666,600.0,0.0,0.0,429.0,0,0,
116,2,16,0.2518253968253968,600.0,2.0,0.0952380952380952,230.0,0,0,
117,2,17,0.21675438596491223,600.0,0.0,0.0,272.0,0,0,
118,2,18,0.2909166666666667,600.0,0.0,0.0,370.0,0,0,
119,2,19,0.2396825396825396,600.0,1.0,0.0476190476190476,142.0,0,0,
120,2,20,0.2623148148148148,600.0,1.0,0.0555555555555555,302.0,0,0,
121,2,21,0.32174603174603167,600.0,3.0,0.1428571428571428,443.0,0,0,
122,2,22,0.26425925925925925,600.0,0.0,0.0,460.0,0,0,
123,2,23,0.1735185185185185,600.0,0.0,0.0,267.0,0,0,
124,2,24,0.27388888888888885,600.0,2.0,0.0952380952380952,309.0,0,0,
125,2,25,0.2261111111111111,600.0,0.0,0.0,374.0,0,0,
126,2,26,0.2507407407407407,600.0,1.0,0.0555555555555555,345.0,0,0,
127,2,27,0.3080555555555555,600.0,2.0,0.1111111111111111,,0,0,
128,2,28,0.425,600.0,7.0,0.3043478260869565,,0,0,
129,2,29,0.20271929824561402,600.0,0.0,0.0,193.0,0,0,
130,2,30,0.2885,600.0,2.0,0.1,458.0,0,0,
131,2,31,0.25947368421052625,600.0,2.0,0.1052631578947368,,0,0,
132,2,32,0.21658333333333332,600.0,1.0,0.05,260.0,0,0,
133,2,33,0.34587301587301583,600.0,4.0,0.1904761904761904,,0,0,
134,2,34,0.18970588235294117,600.0,0.0,0.0,233.0,0,0,
135,2,35,0.3292424242424242,600.0,5.0,0.2272727272727272,,0,0,
136,2,36,0.2837121212121212,600.0,2.0,0.0909090909090909,275.0,0,0,
137,2,37,0.3209649122807017,600.0,4.0,0.2105263157894736,,0,0,
138,2,38,0.2926315789473684,600.0,0.0,0.0,491.0,0,0,
139,2,39,0.24555555555555553,600.0,1.0,0.0555555555555555,377.0,0,0,
140,2,40,0.274,600.0,3.0,0.15,,0,0,
141,2,41,0.2701587301587301,600.0,2.0,0.0952380952380952,254.0,0,0,
142,2,42,0.29141666666666666,600.0,1.0,0.05,509.0,0,0,
143,2,43,0.24039215686274507,600.0,2.0,0.1176470588235294,,0,0,
144,2,44,0.2919298245614035,600.0,2.0,0.1052631578947368,,0,0,
145,2,45,0.4204347826086956,600.0,5.0,0.217391304347826,538.0,0,0,
146,2,46,0.2501041666666667,600.0,0.0,0.0,385.0,0,0,
147,2,47,0.3340833333333333,600.0,3.0,0.15,,0,0,
148,2,48,0.28141666666666665,600.0,1.0,0.05,333.0,0,0,
149,2,49,0.20133333333333334,600.0,0.0,0.0,209.0,0,0,
150,2,50,0.35946969696969694,600.0,5.0,0.2272727272727272,,0,0,
151,2,51,0.2689814814814815,600.0,0.0,0.0,400.0,0,0,
152,2,52,0.29591666666666666,600.0,1.0,0.05,534.0,0,0,
153,2,53,0.3051515151515151,600.0,3.0,0.1363636363636363,247.0,0,0,
154,2,54,0.26219298245614026,600.0,2.0,0.1052631578947368,,0,0,
155,2,55,0.2843650793650793,600.0,2.0,0.0952380952380952,364.0,0,0,
156,2,56,0.326031746031746,600.0,3.0,0.1428571428571428,433.0,0,0,
157,2,57,0.32083333333333336,600.0,4.0,0.1666666666666666,157.0,0,0,
158,2,58,0.21793650793650787,600.0,1.0,0.0476190476190476,195.0,0,0,
159,2,59,0.2541666666666666,600.0,2.0,0.0909090909090909,189.0,0,0,
160,2,60,0.27216666666666667,600.0,0.0,0.0,350.0,0,0,
161,2,61,0.30749999999999994,600.0,4.0,0.1666666666666666,158.0,0,0,
162,2,62,0.29446969696969694,600.0,3.0,0.1363636363636363,218.0,0,0,
163,2,63,0.2768939393939393,600.0,2.0,0.0909090909090909,343.0,0,0,
164,2,64,0.35787037037037034,600.0,1.0,0.0555555555555555,584.0,0,0,
165,2,65,0.3828333333333333,600.0,3.0,0.15,,0,0,
166,2,66,0.27108333333333334,600.0,1.0,0.05,470.0,0,0,
167,2,67,0.2564912280701754,600.0,1.0,0.0526315789473684,484.0,0,0,
168,2,68,0.31007575757575756,600.0,3.0,0.1363636363636363,354.0,0,0,
169,2,69,0.346159420289855,600.0,5.0,0.217391304347826,236.0,0,0,
170,2,70,0.19055555555555556,600.0,0.0,0.0,238.0,0,0,
171,2,71,0.271031746031746,600.0,2.0,0.0952380952380952,234.0,0,0,
172,2,72,0.2092156862745098,600.0,1.0,0.0588235294117647,485.0,0,0,
173,2,73,0.22596491228070167,600.0,1.0,0.0526315789473684,580.0,0,0,
174,2,74,0.3418115942028985,600.0,3.0,0.1304347826086956,362.0,0,0,
175,2,75,0.3497368421052631,600.0,2.0,0.1052631578947368,,0,0,
176,2,76,0.2869565217391304,600.0,3.0,0.1304347826086956,208.0,0,0,
177,2,77,0.28579365079365077,600.0,2.0,0.0952380952380952,403.0,0,0,
178,2,78,0.25499999999999995,600.0,3.0,0.1666666666666666,,0,0,
179,2,79,0.30341269841269836,600.0,2.0,0.0952380952380952,422.0,0,0,
180,2,80,0.28194444444444444,600.0,1.0,0.0555555555555555,454.0,0,0,
181,2,81,0.30614035087719293,600.0,2.0,0.1052631578947368,,0,0,
182,2,82,0.33969696969696966,600.0,2.0,0.0909090909090909,431.0,0,0,
183,2,83,0.3579629629629629,600.0,2.0,0.1111111111111111,,0,0,
184,2,84,0.35896825396825394,600.0,2.0,0.0952380952380952,432.0,0,0,
185,2,85,0.2512698412698412,600.0,2.0,0.0952380952380952,234.0,0,0,
186,2,86,0.18510416666666665,600.0,0.0,0.0,258.0,0,0,
187,2,87,0.2521666666666667,600.0,0.0,0.0,416.0,0,0,
188,2,88,0.3993333333333333,600.0,7.0,0.28,328.0,0,0,
189,2,89,0.3347368421052631,600.0,2.0,0.1052631578947368,,0,0,
190,2,90,0.2162037037037037,600.0,0.0,0.0,368.0,0,0,
191,2,91,0.2834090909090909,600.0,2.0,0.0909090909090909,303.0,0,0,
192,2,92,0.26775,600.0,1.0,0.05,313.0,0,0,
193,2,93,0.2329629629629629,600.0,1.0,0.0555555555555555,365.0,0,0,
194,2,94,0.3377272727272727,600.0,2.0,0.0909090909090909,390.0,0,0,
195,2,95,0.24298245614035086,600.0,0.0,0.0,418.0,0,0,
196,2,96,0.24477272727272725,600.0,2.0,0.0909090909090909,268.0,0,0,
197,2,97,0.2699122807017543,600.0,2.0,0.1052631578947368,,0,0,
198,2,98,0.34550000000000003,600.0,2.0,0.1,454.0,0,0,
199,2,99,0.27190476190476187,600.0,1.0,0.0476190476190476,387.0,0,0,
200,4,0,0.15964285714285711,600.0,0.0,0.0,239.0,0,0,
201,4,1,0.2745238095238095,600.0,2.0,0.0952380952380952,365.0,0,0,
202,4,2,0.23280701754385963,600.0,0.0,0.0,303.0,0,0,
203,4,3,0.3112280701754385,600.0,0.0,0.0,556.0,0,0,
204,4,4,0.3791071428571428,600.0,8.0,0.2857142857142857,152.0,0,0,
205,4,5,0.3823809523809524,600.0,2.0,0.0952380952380952,503.0,0,0,
206,4,6,0.24698412698412697,600.0,1.0,0.0476190476190476,209.0,0,0,
207,4,7,0.37006410256410255,600.0,6.0,0.2307692307692307,214.0,0,0,
208,4,8,0.3907894736842105,600.0,1.0,0.0526315789473684,590.0,0,0,
209,4,9,0.3579365079365079,600.0,3.0,0.1428571428571428,545.0,0,0,
210,4,10,0.2604761904761904,600.0,2.0,0.0952380952380952,341.0,0,0,
211,4,11,0.361159420289855,600.0,4.0,0.1739130434782608,310.0,0,0,
