RunId,point_layout,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
141,circle,23,0.25583333333333336,600.0,0.0,0.0,411.0,0,0,
142,edges,23,0.25083333333333335,600.0,1.0,0.025,403.0,0,0,
143,central,23,0.22862500000000002,600.0,0.0,0.0,228.0,0,0,
144,random,24,0.242,600.0,1.0,0.025,274.0,0,0,
145,clusters,24,0.24287499999999998,600.0,0.0,0.0,266.0,0,0,
146,dispersed,24,0.2571666666666667,600.0,4.0,0.1,299.0,0,0,
147,circle,24,0.24691666666666667,600.0,1.0,0.025,337.0,0,0,
148,edges,24,0.1899583333333333,600.0,0.0,0.0,301.0,0,0,
149,central,24,0.19345833333333334,600.0,0.0,0.0,190.0,0,0,
150,random,25,0.2303333333333333,600.0,1.0,0.025,318.0,0,0,
151,clusters,25,0.12816666666666668,600.0,0.0,0.0,185.0,0,0,
152,dispersed,25,0.2462916666666667,600.0,2.0,0.05,310.0,0,0,
153,circle,25,0.3419166666666667,600.0,3.0,0.075,510.0,0,0,
154,edges,25,0.20591666666666666,600.0,0.0,0.0,229.0,0,0,
155,central,25,0.22116666666666665,600.0,0.0,0.0,321.0,0,0,
156,random,26,0.25775000000000003,600.0,0.0,0.0,283.0,0,0,
157,clusters,26,0.18891666666666665,600.0,0.0,0.0,250.0,0,0,
158,dispersed,26,0.24633333333333335,600.0,1.0,0.025,290.0,0,0,
159,circle,26,0.3146666666666667,600.0,4.0,0.1,529.0,0,0,
160,edges,26,0.19879166666666667,600.0,0.0,0.0,250.0,0,0,
161,central,26,0.2340833333333333,600.0,0.0,0.0,253.0,0,0,
162,random,27,0.2497083333333333,600.0,1.0,0.025,309.0,0,0,
163,clusters,27,0.17325000000000002,600.0,0.0,0.0,196.0,0,0,
164,dispersed,27,0.276375,600.0,1.0,0.025,357.0,0,0,
165,circle,27,0.352875,600.0,5.0,0.125,,0,0,
166,edges,27,0.17633333333333334,600.0,0.0,0.0,188.0,0,0,
167,central,27,0.22225,600.0,0.0,0.0,211.0,0,0,
168,random,28,0.15708333333333332,600.0,0.0,0.0,182.0,0,0,
169,clusters,28,0.162375,600.0,0.0,0.0,175.0,0,0,
170,dispersed,28,0.25295833333333334,600.0,2.0,0.05,268.0,0,0,
171,circle,28,0.29574999999999996,600.0,5.0,0.125,,0,0,
172,edges,28,0.22858333333333333,600.0,2.0,0.05,336.0,0,0,
173,central,28,0.14666666666666667,600.0,0.0,0.0,152.0,0,0,
174,random,29,0.27079166666666665,600.0,3.0,0.075,356.0,0,0,
175,clusters,29,0.18233333333333335,600.0,1.0,0.025,221.0,0,0,
176,dispersed,29,0.321875,600.0,5.0,0.125,,0,0,
177,circle,29,0.24458333333333335,600.0,2.0,0.05,276.0,0,0,
178,edges,29,0.2325,600.0,0.0,0.0,301.0,0,0,
179,central,29,0.32641666666666663,600.0,1.0,0.025,395.0,0,0,
180,random,30,0.2502916666666667,600.0,1.0,0.025,344.0,0,0,
