drone_type,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
fixed_wing,286.0,286.0,100,9.56,2.1617426565461746,0.478,0.10808713282730875,0.522,0.10808713282730875,0.0,0.0,0.008000000000000005,0.040025244559155446,7.22,1.2916202337695193,6.78,1.3675902274815472,2.6,1.3926212476455828,0.62,0.7075352009660443,9.84,2.2505667075317946,9.86,2.2429237772842554,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,287.0,287.0,100,9.63,2.149254040194628,0.4815,0.1074627020097314,0.5185,0.1074627020097314,0.0,0.0,-0.0034999999999999996,0.03276407863018351,7.23,1.3547894838145687,6.86,1.3182479955523463,2.5,1.2831463854387959,0.64,0.7319546268434783,9.85,2.235503242555185,9.85,2.2802401078603434,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,288.0,288.0,100,9.78,2.2767156922712912,0.489,0.11383578461356453,0.511,0.1138357846135646,0.0,0.0,-0.007499999999999998,0.03649754384983607,7.13,1.4117472518231806,6.91,1.3860415257527858,2.47,1.3367758589119183,0.62,0.749140922131558,10.04,2.322137642846185,9.95,2.3756976646743992,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,289.0,289.0,100,9.75,2.289082565111838,0.4875,0.11445412825559188,0.5125,0.11445412825559188,0.0,0.0,0.0014999999999999974,0.035144003899684084,7.14,1.449625517647279,6.89,1.4417651919389884,2.49,1.4319231964054637,0.62,0.8012616314414425,9.96,2.295890047696341,9.93,2.3192431715731945,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,290.0,290.0,100,9.85,2.208226126614443,0.4925,0.11041130633072213,0.5075,0.11041130633072214,0.0,0.0,-0.005,0.031382295723042394,7.1,1.4459976109624424,6.95,1.388080572865883,2.42,1.3939262186465624,0.63,0.7869516689688949,10.06,2.304234135129273,9.89,2.2423607689624387,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,291.0,291.0,100,9.94,2.2644374064382458,0.49700000000000005,0.11322187032191226,0.503,0.11322187032191222,0.0,0.0,-0.004499999999999997,0.04386330925716731,7.06,1.5029936456917903,7.0,1.348399724926484,2.4,1.3780384243517663,0.6,0.8408749651825216,10.14,2.424704501417012,9.97,2.129423500491259,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,292.0,292.0,100,9.84,2.1960478734823297,0.49200000000000005,0.10980239367411648,0.508,0.10980239367411647,0.0,0.0,0.0049999999999999975,0.040514369567033144,7.11,1.462632192074593,6.95,1.3132964154171265,2.43,1.2733079483428709,0.62,0.8260897302498333,10.02,2.386747924805981,9.9,2.1248885888797826,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,293.0,293.0,100,9.94,2.251015483525314,0.49700000000000005,0.11255077417626576,0.503,0.11255077417626572,0.0,0.0,-0.004999999999999998,0.03295236844080538,7.07,1.430229196861662,7.01,1.388953533849106,2.35,1.2742595393943001,0.64,0.8350890595461885,10.1,2.354878881270658,9.91,2.2023632852924235,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,294.0,294.0,100,9.9,2.3505855707147796,0.495,0.11752927853573897,0.505,0.11752927853573898,0.0,0.0,0.0020000000000000026,0.032504855892091816,7.02,1.4973377047347074,6.92,1.3683286273126174,2.44,1.328171827754378,0.64,0.8229044398784813,10.05,2.3841861157098108,9.9,2.222474733128352,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,295.0,295.0,100,9.96,2.255946127302895,0.498,0.11279730636514473,0.502,0.1127973063651447,0.0,0.0,-0.0030000000000000022,0.029999999999999995,6.99,1.4459626830620773,6.95,1.3586609569571053,2.38,1.3616686139224237,0.67,0.8171767114754176,10.08,2.3470591958207763,9.87,2.27704841734854,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,296.0,296.0,100,9.96,2.282653072743436,0.49800000000000005,0.1141326536371718,0.502,0.11413265363717177,0.0,0.0,-5.551115123125783e-18,0.03553345272593507,6.98,1.4973377047347076,6.94,1.3395310501602549,2.33,1.2953296058836874,0.73,0.8510836823388369,10.02,2.4161911757929664,9.82,2.2264706863490744,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,297.0,297.0,100,9.93,2.2929624435818323,0.4965,0.11464812217909161,0.5035000000000001,0.11464812217909162,0.0,0.0,0.0015000000000000011,0.028828121792107905,6.99,1.527492167977408,6.92,1.346000435258909,2.34,1.2730302669638538,0.74,0.7333333333333333,9.99,2.3246374758098076,9.82,2.337139752394414,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,298.0,298.0,100,9.92,2.2638128201882073,0.496,0.11319064100941037,0.504,0.11319064100941037,0.0,0.0,0.000500000000000001,0.039244764175001924,7.05,1.472817680227909,6.97,1.3367758589119185,2.33,1.3488116730266422,0.7,0.7035264706814484,10.0,2.3354968324845693,9.76,2.305548862105411,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,299.0,299.0,100,9.98,2.1741363082540817,0.499,0.1087068154127041,0.501,0.10870681541270409,0.0,0.0,-0.0029999999999999975,0.03540530120667459,7.07,1.4231491613156844,7.05,1.3361712223190318,2.3,1.2831463854387957,0.65,0.7299508769967216,10.07,2.3192431715731945,9.66,2.305986937858876,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,300.0,300.0,100,9.85,2.1806078292647,0.4925,0.10903039146323498,0.5075,0.109030391463235,0.0,0.0,0.006499999999999999,0.0387004815567878,7.11,1.3699148392023015,6.96,1.3847655966176218,2.41,1.2956414892580699,0.63,0.7338152686370383,9.98,2.4862449882129765,9.58,2.2926320280763797,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,301.0,301.0,100,9.81,2.106723244349582,0.49050000000000005,0.1053361622174791,0.5095000000000001,0.10533616221747912,0.0,0.0,0.001999999999999996,0.03687269938038113,7.14,1.37818501638711,6.95,1.305582419667734,2.41,1.2234658503075135,0.64,0.7722458393307382,9.93,2.3921377954296936,9.58,2.0703778994339768,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,302.0,302.0,100,9.7,2.110579412044345,0.485,0.10552897060221728,0.515,0.10552897060221728,0.0,0.0,0.0055000000000000005,0.035458753958976505,7.21,1.3279816841867038,6.91,1.3416031417296956,2.5,1.2752500250000494,0.59,0.6681045100608412,9.85,2.311040694342938,9.64,2.2808823385751933,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,303.0,303.0,100,9.72,2.0941476895039055,0.486,0.10470738447519527,0.514,0.10470738447519527,0.0,0.0,-0.0010000000000000059,0.03759163887264445,7.19,1.3080558478177073,6.91,1.3491111926379566,2.53,1.2748935388311977,0.56,0.640706680552849,9.97,2.3374638764561424,9.78,2.249938270758161,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,304.0,304.0,100,9.53,2.1716957950557045,0.4765,0.10858478975278518,0.5235,0.10858478975278521,0.0,0.0,0.009500000000000001,0.038068916772643055,7.26,1.3151794439151532,6.79,1.485927251913699,2.63,1.375507252623628,0.58,0.6541244437251889,9.87,2.2502749551415664,9.72,2.1931021338954935,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,305.0,305.0,100,9.49,2.199609699079095,0.47450000000000003,0.10998048495395477,0.5255,0.10998048495395477,0.0,0.0,0.0020000000000000044,0.03250485589209182,7.31,1.27679364824627,6.8,1.517573821278656,2.58,1.457686003516699,0.62,0.7491409221315581,9.8,2.260776661041757,9.74,2.307738409277916,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,306.0,306.0,100,9.41,2.1700207139541083,0.4705,0.10850103569770544,0.5295000000000001,0.1085010356977054,0.0,0.0,0.004000000000000003,0.030715376335548026,7.31,1.2688577540449522,6.72,1.5313557735061123,2.67,1.497843567778476,0.61,0.7506899183653353,9.74,2.149089541779462,9.7,2.3376583293215596,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,307.0,307.0,100,9.43,2.180051894480097,0.4715,0.10900259472400488,0.5285,0.10900259472400488,0.0,0.0,-0.0009999999999999976,0.027505738611527168,7.32,1.246246890921423,6.75,1.5333003949031323,2.6,1.5175738212786563,0.65,0.7436600722307894,9.69,2.1258153515982774,9.61,2.3651296759032863,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,308.0,308.0,100,9.54,2.2311839498754504,0.47700000000000004,0.11155919749377256,0.523,0.11155919749377252,0.0,0.0,-0.0055000000000000005,0.03473928873506455,7.29,1.191679910924494,6.83,1.5377735446896836,2.5,1.4805131515522563,0.67,0.7393007889659368,9.73,2.1595687934718293,9.59,2.3872345693058503,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,309.0,309.0,100,9.48,2.171812072157183,0.474,0.10859060360785912,0.526,0.10859060360785915,0.0,0.0,0.0029999999999999983,0.0361114996094098,7.31,1.2608719125263992,6.79,1.4091691082895539,2.53,1.3959175686930296,0.68,0.7898344027949048,9.67,2.146432322988944,9.63,2.3811337593251625,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,310.0,310.0,100,9.42,2.132859795929144,0.47100000000000003,0.10664298979645723,0.529,0.1066429897964572,0.0,0.0,0.002999999999999996,0.033948862315624835,7.33,1.2313661625457417,6.75,1.4451241601965688,2.59,1.4148919364810837,0.66,0.7941706810925914,9.71,2.1381338034875568,9.59,2.3745068600201664,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,311.0,311.0,100,9.43,2.1707653540219916,0.4715,0.10853826770109956,0.5285,0.10853826770109959,0.0,0.0,-0.0005000000000000008,0.02512091968978457,7.28,1.2559354033443508,6.71,1.4584826763358274,2.56,1.4093482984211625,0.73,0.8510836823388371,9.61,2.1172452084553814,9.63,2.443937045594318,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,312.0,312.0,100,9.3,2.267468663821871,0.465,0.11337343319109358,0.535,0.11337343319109353,0.0,0.0,0.006500000000000006,0.038042374035044416,7.32,1.369804232860899,6.62,1.4197737762607026,2.65,1.395338559980945,0.73,0.7895146188218005,9.47,2.162373368745228,9.67,2.601689427811836,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,313.0,313.0,100,9.39,2.330712814188445,0.46950000000000003,0.11653564070942223,0.5305000000000001,0.11653564070942224,0.0,0.0,-0.0045000000000000005,0.03105469271131079,7.31,1.404861688436397,6.7,1.4599017539934427,2.59,1.393310134648109,0.71,0.7692971999287282,9.53,2.222270201502249,9.79,2.483460440106859,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,314.0,314.0,100,9.37,2.2681590452491314,0.4685,0.11340795226245662,0.5315,0.11340795226245658,0.0,0.0,0.001,0.03013437917198242,7.29,1.4305116694258861,6.66,1.408631401127501,2.66,1.257060865750748,0.68,0.776940386153509,9.5,2.3159525823376357,9.75,2.4633679826980415,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,315.0,315.0,100,9.42,2.2481417691376615,0.47100000000000003,0.11240708845688308,0.529,0.11240708845688306,0.0,0.0,-0.0024999999999999996,0.034359213546813844,7.28,1.3786246989685265,6.7,1.4177803109441924,2.56,1.3432961119739923,0.74,0.7992420652017002,9.51,2.2540423844078594,9.63,2.334004232553094,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,316.0,316.0,100,9.41,2.283427337149226,0.4705,0.11417136685746129,0.5295000000000001,0.11417136685746129,0.0,0.0,0.0005000000000000015,0.032172985719404565,7.29,1.4019827229875395,6.7,1.381698559415515,2.55,1.2663077641455704,0.75,0.8087276451565163,9.5,2.363442105459447,9.59,2.3745068600201664,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,317.0,317.0,100,9.38,2.295274020304074,0.469,0.11476370101520374,0.531,0.11476370101520372,0.0,0.0,0.0015000000000000013,0.036552853665768846,7.31,1.4191689131461427,6.69,1.3234100428114266,2.57,1.2492826224305975,0.74,0.7992420652017002,9.5,2.324659201698263,9.48,2.350499624515708,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,318.0,318.0,100,9.47,2.337463876456142,0.47350000000000003,0.1168731938228071,0.5265,0.11687319382280707,0.0,0.0,-0.0045,0.03105469271131079,7.27,1.4761059883656356,6.74,1.3455500921574977,2.56,1.3051568271416059,0.7,0.8348471099367218,9.61,2.3651296759032863,9.59,2.2567295546494446,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,319.0,319.0,100,9.42,2.1843335668604125,0.47100000000000003,0.1092166783430206,0.529,0.10921667834302062,0.0,0.0,0.0024999999999999966,0.04166666666666667,7.33,1.4498693776065525,6.75,1.2742595393943006,2.59,1.2878217456173227,0.66,0.7683118053909039,9.65,2.2802401078603434,9.5,2.1904291355759034,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,320.0,320.0,100,9.43,2.2885529811378076,0.4715,0.11442764905689037,0.5285,0.11442764905689036,0.0,0.0,-0.0004999999999999994,0.03137827209385437,7.35,1.4240006242195888,6.78,1.382283281642034,2.59,1.3933101346481092,0.63,0.8245598764789551,9.75,2.362907813126305,9.47,2.153010577181298,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,321.0,321.0,100,9.42,2.4625682577834103,0.47100000000000003,0.12312841288917054,0.529,0.12312841288917058,0.0,0.0,0.0005000000000000001,0.03793601737322218,7.39,1.4763796834476453,6.81,1.4681466362235571,2.59,1.5115381155457095,0.6,0.8408749651825217,9.77,2.432336865292845,9.49,2.1105554824368973,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,322.0,322.0,100,9.34,2.42136950980851,0.467,0.12106847549042551,0.5329999999999999,0.12106847549042551,0.0,0.0,0.004,0.032317865716108854,7.42,1.4367471678212644,6.76,1.491524878990111,2.6,1.5504968249049735,0.64,0.8589399151150084,9.71,2.458935468116973,9.41,2.2701176937406444,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,323.0,323.0,100,9.48,2.36762677921512,0.474,0.11838133896075606,0.526,0.11838133896075603,0.0,0.0,-0.006999999999999999,0.03828389433765282,7.34,1.4648749386410387,6.82,1.4659777996582721,2.54,1.5070206073943089,0.64,0.8105366721929966,9.82,2.396883498430933,9.4,2.2652401928522132,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,324.0,324.0,100,9.41,2.2069449609371907,0.4705,0.11034724804685957,0.5295000000000001,0.11034724804685953,0.0,0.0,0.0034999999999999975,0.03571421356414069,7.38,1.4268705603381115,6.79,1.4234330388752459,2.58,1.450739971409923,0.63,0.7740096311357558,9.74,2.285748556741634,9.31,2.29929721366501,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,325.0,325.0,100,9.41,2.1977720582903997,0.4705,0.10988860291452002,0.5295000000000001,0.10988860291452,0.0,0.0,2.220446049250313e-18,0.03553345272593507,7.39,1.4205917105490966,6.8,1.3926212476455828,2.54,1.358995469774895,0.66,0.7415517445863032,9.68,2.3044971405291585,9.23,2.3819820284457194,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,326.0,326.0,100,9.37,2.2367680508115524,0.4685,0.11183840254057763,0.5315,0.11183840254057763,0.0,0.0,0.0020000000000000013,0.04077531437801875,7.39,1.4347420843081342,6.76,1.4079141387961918,2.58,1.3793571918202558,0.66,0.768311805390904,9.62,2.3128101757582504,9.35,2.3110406943429385,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,327.0,327.0,100,9.44,2.306424930405488,0.47200000000000003,0.11532124652027437,0.528,0.11532124652027437,0.0,0.0,-0.003500000000000002,0.039090028178939744,7.36,1.4320995394556522,6.8,1.4564381625088385,2.52,1.4104945762018901,0.68,0.776940386153509,9.61,2.365129675903286,9.36,2.3203970402158385,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,328.0,328.0,100,9.39,2.3307128141884457,0.46950000000000003,0.11653564070942228,0.5305,0.11653564070942228,0.0,0.0,0.0024999999999999983,0.036497543849836084,7.45,1.4796600756234317,6.84,1.440538619805632,2.51,1.3595528082365314,0.65,0.7436600722307893,9.6,2.357022603955159,9.37,2.250274955141565,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,329.0,329.0,100,9.35,2.1990585680828474,0.4675,0.10995292840414238,0.5325,0.10995292840414235,0.0,0.0,0.0020000000000000005,0.038873012632301994,7.44,1.3656685194623561,6.79,1.444564874544469,2.57,1.458205622113574,0.64,0.759053104968036,9.6,2.1973353927616124,9.3,2.1765508809521856,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,330.0,330.0,100,9.34,2.1891375544545464,0.467,0.10945687772272734,0.5329999999999999,0.10945687772272733,0.0,0.0,0.0004999999999999999,0.035883509619688295,7.44,1.350794752968216,6.78,1.3675902274815472,2.55,1.4520970554979644,0.67,0.8534540634292149,9.59,2.2342377182874205,9.31,2.177455655418298,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,331.0,331.0,100,9.44,2.1192718398811254,0.47200000000000003,0.1059635919940563,0.528,0.10596359199405628,0.0,0.0,-0.005,0.039886201760873284,7.36,1.3067037718912222,6.8,1.3408876902931872,2.49,1.410601991987102,0.71,0.8201379534116578,9.6,2.174229226018435,9.32,2.1736716598530887,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,332.0,332.0,100,9.35,2.085907500588197,0.4675,0.10429537502940987,0.5325,0.10429537502940982,0.0,0.0,0.0045000000000000005,0.035600902269805494,7.35,1.2900160518929267,6.7,1.359589956010579,2.58,1.3793571918202558,0.72,0.8418354166265928,9.52,2.1342800929473893,9.27,2.3904481638894466,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,333.0,333.0,100,9.4,2.1081851067789192,0.47,0.10540925533894598,0.53,0.10540925533894603,0.0,0.0,-0.002500000000000001,0.03785605378378481,7.27,1.293769061246397,6.67,1.4074477222650548,2.74,1.4328046946214594,0.59,0.7925792188682582,9.69,2.0335320320202794,9.33,2.378587136868601,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,334.0,334.0,100,9.39,2.2692276085474417,0.46950000000000003,0.11346138042737204,0.5305000000000001,0.11346138042737207,0.0,0.0,0.0005000000000000043,0.0417393305788643,7.23,1.3246306899081206,6.62,1.4479522286890742,2.79,1.526169033623707,0.59,0.8176709965419212,9.67,2.12277215361461,9.17,2.348672524270386,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,335.0,335.0,100,9.35,2.226448002328082,0.4675,0.11132240011640411,0.5325,0.11132240011640411,0.0,0.0,0.001999999999999997,0.031718458443950374,7.23,1.3322343956108043,6.58,1.4507399714099234,2.8,1.5109031348264133,0.62,0.8137703743822469,9.61,2.088424083253962,9.16,2.2280126579623385,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,336.0,336.0,100,9.44,2.212544583811484,0.47200000000000003,0.11062722919057422,0.528,0.11062722919057419,0.0,0.0,-0.004500000000000001,0.03766881195285292,7.24,1.3113336568531897,6.68,1.4762770537381993,2.69,1.5088627063675033,0.63,0.786951668968895,9.72,2.1512505172291743,9.04,2.21528209207648,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,337.0,337.0,100,9.45,2.1573225081198233,0.4725,0.10786612540599112,0.5275,0.10786612540599115,0.0,0.0,-0.0004999999999999988,0.03924476417500193,7.28,1.311025506535963,6.73,1.3842913805491337,2.63,1.4470799577218958,0.64,0.7979772407579535,9.7,2.2133661917969882,9.07,2.3148837700167304,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,338.0,338.0,100,9.4,2.079238399807084,0.47,0.10396191999035419,0.53,0.10396191999035422,0.0,0.0,0.002499999999999997,0.033616223836869366,7.26,1.32283747675177,6.66,1.2809403111808457,2.65,1.3512059708858515,0.69,0.8001893715259096,9.6,2.117746086018927,9.09,2.0942200399570186,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,339.0,339.0,100,9.37,2.082417980729288,0.4685,0.10412089903646443,0.5315,0.10412089903646439,0.0,0.0,0.0015000000000000002,0.03585534912124076,7.2,1.3853490243227227,6.57,1.2573420739437187,2.68,1.3475004919322202,0.75,0.7833494518006403,9.45,2.1290439833005523,9.2,2.030076875690209,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,340.0,340.0,100,9.45,2.081059365036971,0.4725,0.10405296825184858,0.5275,0.10405296825184857,0.0,0.0,-0.004,0.035305306208339944,7.19,1.4403633099487314,6.64,1.1416804909581064,2.57,1.2573420739437182,0.79,0.7951240294584376,9.46,2.114977851688124,9.3,2.2585415871774646,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,341.0,341.0,100,9.35,2.2082261266144427,0.4675,0.11041130633072214,0.5325,0.11041130633072217,0.0,0.0,0.005000000000000004,0.03988620176087326,7.22,1.4810588622790637,6.57,1.2573420739437187,2.66,1.350046763125731,0.77,0.8147007878585694,9.46,2.14344195963955,9.38,2.2508359838652456,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,342.0,342.0,100,9.28,2.2341699021146875,0.46399999999999997,0.11170849510573438,0.536,0.11170849510573438,0.0,0.0,0.0034999999999999996,0.034270905291441445,7.26,1.4607317939092637,6.54,1.3440478586957556,2.67,1.4568195606605623,0.79,0.7951240294584374,9.43,2.2484787225269804,9.46,2.284864560670076,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,343.0,343.0,100,9.3,2.320309975808918,0.465,0.11601549879044593,0.535,0.11601549879044595,0.0,0.0,-0.0009999999999999998,0.03691376792778357,7.23,1.503228848079018,6.53,1.403135018017824,2.64,1.4806495980897143,0.83,0.8171767114754176,9.43,2.292962443581833,9.55,2.1898526309901643,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,344.0,344.0,100,9.27,2.2376710475786465,0.4635,0.11188355237893235,0.5365,0.11188355237893235,0.0,0.0,0.0015000000000000013,0.035144003899684084,7.26,1.4328046946214597,6.53,1.4031350180178235,2.71,1.3801990780135651,0.76,0.7928977668570323,9.46,2.222111108333194,9.58,2.3276120333461447,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,345.0,345.0,100,9.33,2.2204513145763944,0.46649999999999997,0.11102256572881973,0.5335,0.11102256572881973,0.0,0.0,-0.0029999999999999988,0.033196689624421925,7.3,1.452966314513558,6.63,1.4188841824589926,2.63,1.375507252623628,0.74,0.8241310085125539,9.55,2.271363227027088,9.4,2.2518230549283995,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,346.0,346.0,100,9.28,2.296593876666798,0.46399999999999997,0.11482969383333998,0.536,0.11482969383333996,0.0,0.0,0.0025000000000000005,0.03128154973039785,7.31,1.383123386770068,6.59,1.4777473984877707,2.65,1.4590366269521406,0.76,0.8423152316650515,9.56,2.297649215870847,9.42,2.2119053443864303,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,347.0,347.0,100,9.37,2.3078915997861853,0.4685,0.11539457998930927,0.5315,0.11539457998930926,0.0,0.0,-0.004500000000000001,0.03340522550304204,7.29,1.4445648745444684,6.66,1.4510184511075472,2.63,1.4951436537853293,0.71,0.8201379534116576,9.67,2.352969325440654,9.35,2.455153310442706,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
fixed_wing,348.0,348.0,100,9.36,2.3805610067945553,0.468,0.11902805033972777,0.532,0.11902805033972774,0.0,0.0,0.0004999999999999985,0.02886313926240194,7.3,1.4805131515522552,6.66,1.5123732103130916,2.66,1.5713341175863615,0.68,0.8273115763993905,9.66,2.400420838523988,9.31,2.3939950127792913,0.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
