priority_range_width,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
0,23.0,23.0,100,13.17,1.923039471274786,0.6585,0.09615197356373928,0.34149999999999997,0.0961519735637393,0.0,0.0,0.012000000000000002,0.027633971188310298,2.14,0.5321957564959751,3.76,0.6215003027051766,1.09,0.6681045100608408,0.15,0.3859920970562725,13.43,2.0363117778389577,12.15,2.606809265261758,6.57,2.0363117778389577,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,24.0,24.0,100,13.0,1.8477395417486235,0.65,0.09238697708743121,0.35,0.09238697708743118,0.0,0.0,0.008499999999999997,0.024674650632549668,2.17,0.5328596381218922,3.73,0.6005889365506749,1.24,0.605029425780768,0.03,0.1714466079977653,13.37,1.9156716784976435,12.23,2.5059726634380883,6.63,1.9156716784976435,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,25.0,25.0,100,12.92,1.9315561319591752,0.6459999999999999,0.09657780659795878,0.354,0.09657780659795878,0.0,0.0,0.004,0.01969463855669324,2.18,0.5389852043470678,3.72,0.6043612539305654,1.22,0.6289320754704404,0.06,0.23868325657594205,13.29,1.9606997307959817,12.27,2.481670177257015,6.71,1.9606997307959817,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,26.0,26.0,100,12.81,1.9678989462434961,0.6405,0.09839494731217481,0.35950000000000004,0.09839494731217482,0.0,0.0,0.005500000000000002,0.017254775360093014,2.21,0.5737524894864677,3.7,0.594588390010563,1.26,0.5794459213400123,0.04,0.19694638556693236,13.21,1.976094505571405,12.35,2.379945674619783,6.79,1.9760945055714045,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,27.0,27.0,100,12.7,2.0719385350268706,0.635,0.10359692675134351,0.365,0.10359692675134352,0.0,0.0,0.0055000000000000005,0.01725477536009301,2.21,0.5737524894864677,3.65,0.6415731927193978,1.32,0.633731931983991,0.03,0.1714466079977653,13.13,2.0481822441009747,12.28,2.4744349421288656,6.87,2.0481822441009747,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,28.0,28.0,100,12.65,2.046800903701662,0.6325,0.10234004518508312,0.3675,0.10234004518508313,0.0,0.0,0.0025000000000000005,0.013055824196677338,2.22,0.5787482137765048,3.65,0.6256309946079568,1.31,0.5978919195596704,0.04,0.1969463855669324,13.04,2.1457969252574776,12.24,2.445858177045886,6.96,2.1457969252574776,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,29.0,29.0,100,12.56,2.0217004543880197,0.628,0.10108502271940102,0.37200000000000005,0.101085022719401,0.0,0.0,0.0045000000000000005,0.016041297713191172,2.25,0.557320429022713,3.65,0.6256309946079568,1.33,0.620442982835244,0.02,0.1407052941362897,12.98,2.0645150089602695,12.2,2.5186175460824423,7.02,2.06451500896027,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,30.0,30.0,100,12.51,2.057236549894596,0.6255,0.10286182749472982,0.37450000000000006,0.10286182749472979,0.0,0.0,0.0025000000000000005,0.010952145677879522,2.26,0.5617433182117572,3.62,0.6321360293449182,1.35,0.6256309946079568,0.03,0.1714466079977653,12.94,2.0489958121928504,12.17,2.470247196561755,7.06,2.0489958121928504,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,31.0,31.0,100,12.43,2.0609647637880073,0.6214999999999999,0.10304823818940036,0.3785,0.10304823818940036,0.0,0.0,0.004,0.018367736315989987,2.28,0.569954809479212,3.6,0.6513389472789297,1.38,0.6321360293449183,0.02,0.1407052941362897,12.87,2.1017308884043,12.16,2.3643821667198877,7.13,2.1017308884043002,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,32.0,32.0,100,12.32,2.131438552487569,0.616,0.10657192762437842,0.384,0.10657192762437845,0.0,0.0,0.0055000000000000005,0.02119533968216655,2.28,0.569954809479212,3.56,0.671497647731614,1.44,0.671497647731614,0.0,0.0,12.78,2.12526884811491,12.08,2.2992313164326568,7.22,2.1252688481149096,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
