RunId,priority_range_width,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
152,2,52,0.27408333333333335,600.0,2.0,0.1,432.0,0,0,
153,2,53,0.18388888888888888,600.0,0.0,0.0,280.0,0,0,
154,2,54,0.26549019607843133,600.0,1.0,0.0588235294117647,437.0,0,0,
155,2,55,0.22105263157894736,600.0,1.0,0.0526315789473684,329.0,0,0,
156,2,56,0.25753968253968246,600.0,1.0,0.0476190476190476,314.0,0,0,
157,2,57,0.21407407407407406,600.0,0.0,0.0,312.0,0,0,
158,2,58,0.31283333333333335,600.0,3.0,0.15,,0,0,
159,2,59,0.24648148148148147,600.0,1.0,0.0555555555555555,585.0,0,0,
160,2,60,0.31766666666666665,600.0,4.0,0.2,,0,0,
161,2,61,0.28325,600.0,1.0,0.05,260.0,0,0,
162,2,62,0.21166666666666664,600.0,1.0,0.0555555555555555,368.0,0,0,
163,2,63,0.2378333333333333,600.0,1.0,0.05,307.0,0,0,
164,2,64,0.29018518518518516,600.0,2.0,0.1111111111111111,,0,0,
165,2,65,0.3738888888888889,600.0,2.0,0.0952380952380952,443.0,0,0,
166,2,66,0.3029545454545454,600.0,3.0,0.1363636363636363,424.0,0,0,
167,2,67,0.29786666666666667,600.0,5.0,0.2,212.0,0,0,
168,2,68,0.403560606060606,600.0,7.0,0.3181818181818182,,0,0,
169,2,69,0.4525396825396825,600.0,5.0,0.238095238095238,,0,0,
170,2,70,0.19114583333333332,600.0,0.0,0.0,276.0,0,0,
171,2,71,0.20185185185185184,600.0,0.0,0.0,361.0,0,0,
172,2,72,0.22087719298245612,600.0,1.0,0.0526315789473684,416.0,0,0,
173,2,73,0.3513636363636363,600.0,3.0,0.1363636363636363,484.0,0,0,
174,2,74,0.3300793650793651,600.0,3.0,0.1428571428571428,526.0,0,0,
175,2,75,0.28690476190476183,600.0,1.0,0.0476190476190476,300.0,0,0,
176,2,76,0.3417460317460317,600.0,4.0,0.1904761904761904,,0,0,
177,2,77,0.36166666666666664,600.0,4.0,0.1818181818181818,495.0,0,0,
178,2,78,0.27099999999999996,600.0,3.0,0.15,,0,0,
179,2,79,0.24695652173913038,600.0,3.0,0.1304347826086956,181.0,0,0,
180,2,80,0.3028070175438596,600.0,2.0,0.1052631578947368,,0,0,
