RunId,match,drone_sensing_radius,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
84,0.2,10.0,8,0.42883333333333323,600.0,5.0,0.1666666666666666,291.0,0,0,
85,0.0,25.0,8,0.4805555555555555,600.0,7.0,0.2333333333333333,211.0,0,0,
86,0.025,25.0,8,0.4206111111111111,600.0,4.0,0.1333333333333333,209.0,0,0,
87,0.05,25.0,8,0.4566111111111111,600.0,11.0,0.3666666666666666,226.0,0,0,
88,0.1,25.0,8,0.37905555555555553,600.0,5.0,0.1666666666666666,312.0,0,0,
89,0.2,25.0,8,0.3352222222222222,600.0,6.0,0.2,145.0,0,0,
90,0.0,10.0,9,0.2811111111111111,600.0,0.0,0.0,195.0,0,0,
91,0.025,10.0,9,0.21605555555555556,600.0,0.0,0.0,120.0,0,0,
92,0.05,10.0,9,0.1893333333333333,600.0,0.0,0.0,101.0,0,0,
93,0.1,10.0,9,0.29322222222222216,600.0,1.0,0.0333333333333333,193.0,0,0,
94,0.2,10.0,9,0.23005555555555554,600.0,0.0,0.0,95.0,0,0,
95,0.0,25.0,9,0.35522222222222216,600.0,5.0,0.1666666666666666,118.0,0,0,
96,0.025,25.0,9,0.5595555555555556,600.0,13.0,0.4333333333333333,,0,0,
97,0.05,25.0,9,0.2629444444444444,600.0,4.0,0.1333333333333333,98.0,0,0,
98,0.1,25.0,9,0.41788888888888887,600.0,7.0,0.2333333333333333,93.0,0,0,
99,0.2,25.0,9,0.23955555555555552,600.0,3.0,0.1,97.0,0,0,
100,0.0,10.0,10,0.26716666666666666,600.0,0.0,0.0,178.0,0,0,
101,0.025,10.0,10,0.18983333333333333,600.0,0.0,0.0,116.0,0,0,
102,0.05,10.0,10,0.22366666666666665,600.0,0.0,0.0,126.0,0,0,
103,0.1,10.0,10,0.3033333333333333,600.0,0.0,0.0,101.0,0,0,
104,0.2,10.0,10,0.47611111111111104,600.0,1.0,0.0333333333333333,256.0,0,0,
105,0.0,25.0,10,0.4448888888888889,600.0,2.0,0.0666666666666666,201.0,0,0,
106,0.025,25.0,10,0.3134444444444444,600.0,2.0,0.0666666666666666,124.0,0,0,
107,0.05,25.0,10,0.4280555555555555,600.0,10.0,0.3333333333333333,116.0,0,0,
108,0.1,25.0,10,0.19133333333333333,600.0,0.0,0.0,102.0,0,0,
109,0.2,25.0,10,0.15155555555555555,600.0,0.0,0.0,95.0,0,0,
110,0.0,10.0,11,0.08855555555555555,600.0,0.0,0.0,51.0,0,0,
111,0.025,10.0,11,0.10372222222222222,600.0,0.0,0.0,70.0,0,0,
112,0.05,10.0,11,0.09433333333333334,600.0,0.0,0.0,68.0,0,0,
113,0.1,10.0,11,0.16433333333333333,600.0,0.0,0.0,73.0,0,0,
114,0.2,10.0,11,0.12416666666666666,600.0,0.0,0.0,48.0,0,0,
115,0.0,25.0,11,0.23033333333333336,600.0,0.0,0.0,84.0,0,0,
116,0.025,25.0,11,0.20788888888888887,600.0,4.0,0.1333333333333333,78.0,0,0,
117,0.05,25.0,11,0.35749999999999993,600.0,8.0,0.2666666666666666,74.0,0,0,
118,0.1,25.0,11,0.1047222222222222,600.0,0.0,0.0,67.0,0,0,
119,0.2,25.0,11,0.20294444444444443,600.0,4.0,0.1333333333333333,70.0,0,0,
120,0.0,10.0,12,0.11627777777777777,600.0,0.0,0.0,75.0,0,0,
121,0.025,10.0,12,0.16316666666666665,600.0,0.0,0.0,63.0,0,0,
122,0.05,10.0,12,0.12611111111111112,600.0,0.0,0.0,64.0,0,0,
123,0.1,10.0,12,0.15499999999999994,600.0,0.0,0.0,54.0,0,0,
124,0.2,10.0,12,0.37499999999999994,600.0,1.0,0.0333333333333333,56.0,0,0,
125,0.0,25.0,12,0.11688888888888888,600.0,0.0,0.0,82.0,0,0,
126,0.025,25.0,12,0.3044444444444444,600.0,2.0,0.0666666666666666,81.0,0,0,
127,0.05,25.0,12,0.31888888888888883,600.0,4.0,0.1333333333333333,241.0,0,0,
128,0.1,25.0,12,0.08611111111111111,600.0,0.0,0.0,51.0,0,0,
129,0.2,25.0,12,0.07894444444444444,600.0,0.0,0.0,43.0,0,0,
130,0.0,10.0,13,0.3680555555555555,600.0,4.0,0.1333333333333333,226.0,0,0,
131,0.025,10.0,13,0.33977777777777773,600.0,0.0,0.0,249.0,0,0,
132,0.05,10.0,13,0.27899999999999997,600.0,2.0,0.0666666666666666,114.0,0,0,
133,0.1,10.0,13,0.2731666666666666,600.0,0.0,0.0,199.0,0,0,
134,0.2,10.0,13,0.38555555555555554,600.0,3.0,0.1,157.0,0,0,
135,0.0,25.0,13,0.44683333333333325,600.0,8.0,0.2666666666666666,306.0,0,0,
136,0.025,25.0,13,0.2561111111111111,600.0,2.0,0.0666666666666666,122.0,0,0,
137,0.05,25.0,13,0.30511111111111106,600.0,3.0,0.1,117.0,0,0,
138,0.1,25.0,13,0.1963888888888889,600.0,0.0,0.0,132.0,0,0,
139,0.2,25.0,13,0.37077777777777776,600.0,7.0,0.2333333333333333,102.0,0,0,
140,0.0,10.0,14,0.29933333333333334,600.0,0.0,0.0,159.0,0,0,
141,0.025,10.0,14,0.298,600.0,2.0,0.0666666666666666,126.0,0,0,
142,0.05,10.0,14,0.3187222222222222,600.0,0.0,0.0,168.0,0,0,
143,0.1,10.0,14,0.28927777777777774,600.0,0.0,0.0,97.0,0,0,
144,0.2,10.0,14,0.3178333333333333,600.0,3.0,0.1,179.0,0,0,
145,0.0,25.0,14,0.3911111111111111,600.0,4.0,0.1333333333333333,177.0,0,0,
146,0.025,25.0,14,0.24955555555555553,600.0,1.0,0.0333333333333333,108.0,0,0,
147,0.05,25.0,14,0.2624444444444444,600.0,4.0,0.1333333333333333,100.0,0,0,
148,0.1,25.0,14,0.20266666666666666,600.0,0.0,0.0,167.0,0,0,
149,0.2,25.0,14,0.27205555555555555,600.0,3.0,0.1,178.0,0,0,
150,0.0,10.0,15,0.37116666666666664,600.0,1.0,0.0333333333333333,186.0,0,0,
151,0.025,10.0,15,0.2253333333333333,600.0,0.0,0.0,91.0,0,0,
152,0.05,10.0,15,0.29072222222222216,600.0,5.0,0.1666666666666666,103.0,0,0,
153,0.1,10.0,15,0.33799999999999997,600.0,5.0,0.1666666666666666,178.0,0,0,
154,0.2,10.0,15,0.361,600.0,4.0,0.1333333333333333,127.0,0,0,
155,0.0,25.0,15,0.5054444444444445,600.0,6.0,0.2,509.0,0,0,
156,0.025,25.0,15,0.33066666666666666,600.0,4.0,0.1333333333333333,91.0,0,0,
157,0.05,25.0,15,0.46377777777777773,600.0,6.0,0.2,258.0,0,0,
158,0.1,25.0,15,0.2752222222222222,600.0,2.0,0.0666666666666666,114.0,0,0,
159,0.2,25.0,15,0.3615555555555556,600.0,3.0,0.1,242.0,0,0,
160,0.0,10.0,16,0.20177777777777778,600.0,0.0,0.0,83.0,0,0,
161,0.025,10.0,16,0.20077777777777775,600.0,0.0,0.0,85.0,0,0,
162,0.05,10.0,16,0.20955555555555552,600.0,1.0,0.0333333333333333,94.0,0,0,
163,0.1,10.0,16,0.2532777777777777,600.0,0.0,0.0,172.0,0,0,
164,0.2,10.0,16,0.38661111111111107,600.0,1.0,0.0333333333333333,280.0,0,0,
165,0.0,25.0,16,0.2692777777777778,600.0,4.0,0.1333333333333333,81.0,0,0,
166,0.025,25.0,16,0.3192222222222222,600.0,5.0,0.1666666666666666,140.0,0,0,
167,0.05,25.0,16,0.3373333333333333,600.0,7.0,0.2333333333333333,91.0,0,0,
168,0.1,25.0,16,0.3242777777777778,600.0,4.0,0.1333333333333333,94.0,0,0,
169,0.2,25.0,16,0.18366666666666664,600.0,0.0,0.0,77.0,0,0,
170,0.0,10.0,17,0.3947777777777778,600.0,6.0,0.2,231.0,0,0,
171,0.025,10.0,17,0.37205555555555553,600.0,2.0,0.0666666666666666,152.0,0,0,
172,0.05,10.0,17,0.26299999999999996,600.0,1.0,0.0333333333333333,170.0,0,0,
173,0.1,10.0,17,0.2923333333333333,600.0,2.0,0.0666666666666666,207.0,0,0,
174,0.2,10.0,17,0.2748333333333333,600.0,0.0,0.0,168.0,0,0,
175,0.0,25.0,17,0.27016666666666667,600.0,3.0,0.1,107.0,0,0,
176,0.025,25.0,17,0.2608333333333333,600.0,1.0,0.0333333333333333,125.0,0,0,
177,0.05,25.0,17,0.23944444444444443,600.0,1.0,0.0333333333333333,194.0,0,0,
178,0.1,25.0,17,0.3048333333333333,600.0,2.0,0.0666666666666666,224.0,0,0,
