RunId,priority_range_width,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
184,2,86,0.29745614035087714,600.0,2.0,0.1052631578947368,,0,0,
185,2,88,0.19116666666666668,600.0,0.0,0.0,215.0,0,0,
186,2,89,0.37007246376811587,600.0,3.0,0.1304347826086956,255.0,0,0,
187,2,90,0.29183333333333333,600.0,1.0,0.05,334.0,0,0,
188,2,87,0.28238095238095234,600.0,1.0,0.0476190476190476,384.0,0,0,
189,2,85,0.149537037037037,600.0,0.0,0.0,169.0,0,0,
190,2,93,0.5017391304347826,600.0,6.0,0.2608695652173913,,0,0,
191,2,84,0.24627450980392154,600.0,0.0,0.0,307.0,0,0,
192,2,94,0.34901515151515144,600.0,3.0,0.1363636363636363,298.0,0,0,
193,2,91,0.28526315789473683,600.0,2.0,0.1052631578947368,,0,0,
194,2,92,0.15768518518518518,600.0,0.0,0.0,255.0,0,0,
195,2,95,0.23382352941176468,600.0,0.0,0.0,307.0,0,0,
196,2,96,0.23629629629629623,600.0,1.0,0.0555555555555555,295.0,0,0,
197,2,98,0.15049019607843137,600.0,0.0,0.0,216.0,0,0,
198,2,99,0.2657017543859649,600.0,0.0,0.0,357.0,0,0,
199,2,97,0.13462962962962963,600.0,0.0,0.0,173.0,0,0,
200,4,0,0.26692982456140346,600.0,2.0,0.1052631578947368,,0,0,
201,4,1,0.39345679012345675,600.0,7.0,0.2592592592592592,281.0,0,0,
202,4,3,0.2819047619047618,600.0,2.0,0.0952380952380952,389.0,0,0,
203,4,2,0.25382352941176467,600.0,2.0,0.1176470588235294,,0,0,
204,4,8,0.23616666666666664,600.0,1.0,0.05,501.0,0,0,
205,4,4,0.4327777777777777,600.0,3.0,0.1428571428571428,587.0,0,0,
206,4,7,0.32925,600.0,3.0,0.15,,0,0,
207,4,5,0.14194444444444443,600.0,0.0,0.0,187.0,0,0,
208,4,9,0.3718939393939394,600.0,4.0,0.1818181818181818,392.0,0,0,
209,4,12,0.1993859649122807,600.0,0.0,0.0,295.0,0,0,
210,4,6,0.438,600.0,6.0,0.24,301.0,0,0,
211,4,15,0.299537037037037,600.0,1.0,0.0555555555555555,422.0,0,0,
212,4,13,0.4550666666666667,600.0,7.0,0.28,465.0,0,0,
213,4,11,0.18789473684210523,600.0,1.0,0.0526315789473684,484.0,0,0,
214,4,10,0.35315789473684206,600.0,1.0,0.0526315789473684,588.0,0,0,
215,4,14,0.3513492063492063,600.0,3.0,0.1428571428571428,245.0,0,0,
216,4,18,0.34937499999999994,600.0,4.0,0.1666666666666666,244.0,0,0,
217,4,20,0.21928571428571425,600.0,2.0,0.0952380952380952,219.0,0,0,
218,4,22,0.16072916666666667,600.0,0.0,0.0,240.0,0,0,
219,4,19,0.3337121212121212,600.0,4.0,0.1818181818181818,304.0,0,0,
220,4,23,0.34547619047619044,600.0,3.0,0.1428571428571428,439.0,0,0,
221,4,16,0.2562280701754385,600.0,3.0,0.1578947368421052,,0,0,
222,4,26,0.26,600.0,1.0,0.05,310.0,0,0,
223,4,17,0.24186274509803918,600.0,1.0,0.0588235294117647,419.0,0,0,
224,4,21,0.39984848484848484,600.0,2.0,0.0909090909090909,339.0,0,0,
225,4,25,0.15648148148148147,600.0,0.0,0.0,203.0,0,0,
226,4,30,0.1525,600.0,0.0,0.0,182.0,0,0,
227,4,28,0.37555555555555553,600.0,3.0,0.125,216.0,0,0,
228,4,29,0.3140833333333334,600.0,4.0,0.2,,0,0,
229,4,27,0.20980392156862743,600.0,0.0,0.0,289.0,0,0,
230,4,32,0.3836363636363636,600.0,6.0,0.2727272727272727,,0,0,
231,4,24,0.36825757575757573,600.0,4.0,0.1818181818181818,333.0,0,0,
232,4,35,0.4071739130434782,600.0,4.0,0.1739130434782608,451.0,0,0,
233,4,33,0.29233333333333333,600.0,0.0,0.0,353.0,0,0,
234,4,31,0.4059523809523809,600.0,4.0,0.1904761904761904,,0,0,
235,4,37,0.4138690476190476,600.0,9.0,0.3214285714285714,275.0,0,0,
236,4,34,0.3479365079365079,600.0,2.0,0.0952380952380952,434.0,0,0,
237,4,36,0.18322916666666667,600.0,0.0,0.0,252.0,0,0,
238,4,38,0.26745098039215687,600.0,1.0,0.0588235294117647,557.0,0,0,
239,4,39,0.20758333333333334,600.0,0.0,0.0,255.0,0,0,
240,4,40,0.41694444444444445,600.0,2.0,0.1111111111111111,,0,0,
241,4,41,0.3647916666666667,600.0,5.0,0.2083333333333333,264.0,0,0,
242,4,42,0.36616666666666664,600.0,2.0,0.1,457.0,0,0,
243,4,43,0.2882456140350877,600.0,0.0,0.0,419.0,0,0,
244,4,44,0.2872222222222222,600.0,2.0,0.0952380952380952,292.0,0,0,
245,4,46,0.3393478260869565,600.0,1.0,0.0434782608695652,250.0,0,0,
246,4,48,0.37822916666666667,600.0,0.0,0.0,585.0,0,0,
247,4,45,0.47391304347826085,600.0,7.0,0.3043478260869565,,0,0,
248,4,50,0.25206349206349205,600.0,1.0,0.0476190476190476,264.0,0,0,
249,4,47,0.33680000000000004,600.0,4.0,0.16,210.0,0,0,
250,4,49,0.20518518518518516,600.0,0.0,0.0,270.0,0,0,
251,4,51,0.2134210526315789,600.0,1.0,0.0526315789473684,274.0,0,0,
252,4,52,0.2746491228070175,600.0,1.0,0.0526315789473684,347.0,0,0,
253,4,53,0.3058771929824561,600.0,1.0,0.0526315789473684,593.0,0,0,
254,4,54,0.30691666666666667,600.0,0.0,0.0,401.0,0,0,
255,4,55,0.33520833333333333,600.0,0.0,0.0,484.0,0,0,
256,4,61,0.4338194444444445,600.0,5.0,0.2083333333333333,409.0,0,0,
257,4,56,0.2575,600.0,0.0,0.0,281.0,0,0,
258,4,57,0.24895833333333334,600.0,2.0,0.125,,0,0,
259,4,67,0.4101960784313725,600.0,3.0,0.1764705882352941,,0,0,
260,4,68,0.24523809523809523,600.0,0.0,0.0,383.0,0,0,
261,4,66,0.25483333333333336,600.0,2.0,0.1,416.0,0,0,
262,4,70,0.2838235294117647,600.0,1.0,0.0588235294117647,382.0,0,0,
263,4,69,0.2575925925925926,600.0,0.0,0.0,359.0,0,0,
264,4,58,0.3608333333333333,600.0,4.0,0.1818181818181818,434.0,0,0,
265,4,62,0.21759259259259256,600.0,0.0,0.0,209.0,0,0,
266,4,59,0.2856944444444444,600.0,4.0,0.1666666666666666,237.0,0,0,
267,4,71,0.22885964912280699,600.0,0.0,0.0,312.0,0,0,
268,4,60,0.24849206349206346,600.0,2.0,0.0952380952380952,239.0,0,0,
269,4,65,0.1822222222222222,600.0,0.0,0.0,231.0,0,0,
270,4,63,0.23696078431372547,600.0,1.0,0.0588235294117647,456.0,0,0,
271,4,64,0.36856060606060603,600.0,3.0,0.1363636363636363,369.0,0,0,
272,4,72,0.398,600.0,2.0,0.1,497.0,0,0,
273,4,75,0.33833333333333326,600.0,3.0,0.1428571428571428,260.0,0,0,
274,4,78,0.38339999999999996,600.0,6.0,0.24,355.0,0,0,
275,4,76,0.215625,600.0,0.0,0.0,369.0,0,0,
276,4,77,0.3902564102564102,600.0,7.0,0.2692307692307692,315.0,0,0,
277,4,73,0.22388888888888886,600.0,0.0,0.0,321.0,0,0,
278,4,81,0.4051851851851852,600.0,0.0,0.0,525.0,0,0,
279,4,79,0.3527777777777777,600.0,4.0,0.1904761904761904,,0,0,
280,4,80,0.2529824561403508,600.0,1.0,0.0526315789473684,477.0,0,0,
281,4,74,0.4399333333333333,600.0,8.0,0.32,,0,0,
282,4,82,0.31452380952380943,600.0,3.0,0.1428571428571428,366.0,0,0,
283,4,83,0.2665151515151515,600.0,2.0,0.0909090909090909,186.0,0,0,
284,4,84,0.1782222222222222,600.0,0.0,0.0,145.0,0,0,
285,4,88,0.18114035087719293,600.0,1.0,0.0526315789473684,215.0,0,0,
286,4,89,0.3977777777777778,600.0,4.0,0.1666666666666666,255.0,0,0,
287,4,90,0.29736842105263156,600.0,0.0,0.0,469.0,0,0,
288,4,85,0.11822916666666666,600.0,0.0,0.0,168.0,0,0,
289,4,92,0.1515625,600.0,0.0,0.0,248.0,0,0,
290,4,87,0.3307971014492753,600.0,3.0,0.1304347826086956,315.0,0,0,
291,4,91,0.18008333333333332,600.0,1.0,0.05,172.0,0,0,
292,4,86,0.24972222222222218,600.0,1.0,0.0555555555555555,233.0,0,0,
293,4,94,0.40326388888888887,600.0,5.0,0.2083333333333333,298.0,0,0,
294,4,95,0.21989583333333335,600.0,0.0,0.0,298.0,0,0,
