RunId,n_points,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
373,30,74,0.3621111111111111,600.0,8.0,0.1333333333333333,181.0,0,0,
374,40,74,0.4581666666666666,600.0,21.0,0.2625,198.0,0,0,
375,5,75,0.147,600.0,0.0,0.0,116.0,0,0,
376,10,75,0.17466666666666666,600.0,0.0,0.0,238.0,0,0,
377,20,75,0.34620833333333334,600.0,7.0,0.175,,0,0,
378,30,75,0.39252777777777775,600.0,12.0,0.2,151.0,0,0,
379,40,75,0.4632708333333333,600.0,23.0,0.2875,185.0,0,0,
380,5,76,0.10633333333333334,600.0,0.0,0.0,110.0,0,0,
381,10,76,0.11716666666666666,600.0,0.0,0.0,109.0,0,0,
382,20,76,0.2665416666666667,600.0,1.0,0.025,342.0,0,0,
383,30,76,0.4523888888888889,600.0,19.0,0.3166666666666666,248.0,0,0,
384,40,76,0.5152708333333333,600.0,32.0,0.4,164.0,0,0,
385,5,77,0.11133333333333333,600.0,0.0,0.0,102.0,0,0,
386,10,77,0.13933333333333334,600.0,0.0,0.0,127.0,0,0,
387,20,77,0.19474999999999998,600.0,0.0,0.0,222.0,0,0,
388,30,77,0.2493611111111111,600.0,4.0,0.0666666666666666,160.0,0,0,
389,40,77,0.4114583333333333,600.0,19.0,0.2375,133.0,0,0,
390,5,78,0.10416666666666667,600.0,0.0,0.0,90.0,0,0,
391,10,78,0.1694166666666667,600.0,0.0,0.0,201.0,0,0,
392,20,78,0.2886666666666666,600.0,0.0,0.0,324.0,0,0,
393,30,78,0.3045833333333333,600.0,3.0,0.05,185.0,0,0,
394,40,78,0.5261666666666667,600.0,30.0,0.375,178.0,0,0,
395,5,79,0.11033333333333334,600.0,0.0,0.0,120.0,0,0,
396,10,79,0.12233333333333335,600.0,0.0,0.0,122.0,0,0,
397,20,79,0.18620833333333334,600.0,0.0,0.0,208.0,0,0,
398,30,79,0.3816111111111111,600.0,12.0,0.2,211.0,0,0,
399,40,79,0.5118333333333334,600.0,30.0,0.375,159.0,0,0,
400,5,80,0.11966666666666666,600.0,0.0,0.0,100.0,0,0,
401,10,80,0.12908333333333333,600.0,0.0,0.0,112.0,0,0,
402,20,80,0.29241666666666666,600.0,2.0,0.05,374.0,0,0,
403,30,80,0.4405277777777778,600.0,14.0,0.2333333333333333,235.0,0,0,
404,40,80,0.53275,600.0,34.0,0.425,157.0,0,0,
405,5,81,0.11816666666666667,600.0,0.0,0.0,111.0,0,0,
406,10,81,0.1475,600.0,0.0,0.0,159.0,0,0,
407,20,81,0.2900416666666667,600.0,0.0,0.0,342.0,0,0,
408,30,81,0.43513888888888885,600.0,14.0,0.2333333333333333,244.0,0,0,
409,40,81,0.48533333333333334,600.0,28.0,0.35,159.0,0,0,
410,5,82,0.13716666666666666,600.0,0.0,0.0,131.0,0,0,
411,10,82,0.16916666666666666,600.0,0.0,0.0,203.0,0,0,
412,20,82,0.2818333333333333,600.0,4.0,0.1,587.0,0,0,
413,30,82,0.40344444444444444,600.0,14.0,0.2333333333333333,196.0,0,0,
414,40,82,0.5093541666666667,600.0,29.0,0.3625,181.0,0,0,
415,5,83,0.15066666666666667,600.0,0.0,0.0,192.0,0,0,
416,10,83,0.18333333333333332,600.0,0.0,0.0,267.0,0,0,
417,20,83,0.3765,600.0,6.0,0.15,,0,0,
418,30,83,0.4121944444444444,600.0,11.0,0.1833333333333333,191.0,0,0,
419,40,83,0.38266666666666665,600.0,18.0,0.225,131.0,0,0,
420,5,84,0.1175,600.0,0.0,0.0,102.0,0,0,
421,10,84,0.12366666666666667,600.0,0.0,0.0,115.0,0,0,
422,20,84,0.234125,600.0,0.0,0.0,268.0,0,0,
423,30,84,0.37625,600.0,12.0,0.2,196.0,0,0,
424,40,84,0.4564375,600.0,26.0,0.325,134.0,0,0,
425,5,85,0.085,600.0,0.0,0.0,106.0,0,0,
426,10,85,0.10833333333333334,600.0,0.0,0.0,140.0,0,0,
427,20,85,0.24387499999999998,600.0,1.0,0.025,262.0,0,0,
428,30,85,0.38491666666666663,600.0,12.0,0.2,190.0,0,0,
429,40,85,0.4779791666666667,600.0,25.0,0.3125,163.0,0,0,
430,5,86,0.14566666666666667,600.0,0.0,0.0,161.0,0,0,
431,10,86,0.13958333333333334,600.0,0.0,0.0,143.0,0,0,
432,20,86,0.224,600.0,2.0,0.05,202.0,0,0,
433,30,86,0.3751944444444444,600.0,12.0,0.2,180.0,0,0,
434,40,86,0.47068750000000004,600.0,26.0,0.325,132.0,0,0,
435,5,87,0.11583333333333333,600.0,0.0,0.0,114.0,0,0,
436,10,87,0.17741666666666667,600.0,0.0,0.0,207.0,0,0,
437,20,87,0.254,600.0,2.0,0.05,330.0,0,0,
438,30,87,0.41594444444444445,600.0,11.0,0.1833333333333333,231.0,0,0,
439,40,87,0.497,600.0,30.0,0.375,171.0,0,0,
440,5,88,0.0965,600.0,0.0,0.0,93.0,0,0,
441,10,88,0.18716666666666668,600.0,0.0,0.0,213.0,0,0,
442,20,88,0.24287499999999998,600.0,1.0,0.025,303.0,0,0,
443,30,88,0.36074999999999996,600.0,12.0,0.2,223.0,0,0,
444,40,88,0.4586458333333333,600.0,25.0,0.3125,146.0,0,0,
445,5,89,0.12266666666666669,600.0,0.0,0.0,98.0,0,0,
446,10,89,0.15933333333333333,600.0,0.0,0.0,142.0,0,0,
447,20,89,0.23141666666666666,600.0,1.0,0.025,324.0,0,0,
448,30,89,0.31947222222222216,600.0,9.0,0.15,151.0,0,0,
449,40,89,0.5046666666666667,600.0,28.0,0.35,159.0,0,0,
450,5,90,0.12349999999999998,600.0,0.0,0.0,89.0,0,0,
451,10,90,0.17508333333333334,600.0,0.0,0.0,160.0,0,0,
452,20,90,0.24229166666666666,600.0,1.0,0.025,362.0,0,0,
453,30,90,0.42730555555555555,600.0,17.0,0.2833333333333333,229.0,0,0,
454,40,90,0.4708333333333333,600.0,28.0,0.35,136.0,0,0,
455,5,91,0.11533333333333334,600.0,0.0,0.0,106.0,0,0,
456,10,91,0.1730833333333333,600.0,0.0,0.0,172.0,0,0,
457,20,91,0.259375,600.0,2.0,0.05,327.0,0,0,
458,30,91,0.37766666666666665,600.0,13.0,0.2166666666666666,160.0,0,0,
459,40,91,0.5722708333333334,600.0,33.0,0.4125,198.0,0,0,
460,5,92,0.09016666666666667,600.0,0.0,0.0,96.0,0,0,
461,10,92,0.12525,600.0,0.0,0.0,179.0,0,0,
462,20,92,0.24479166666666666,600.0,0.0,0.0,320.0,0,0,
463,30,92,0.44694444444444437,600.0,13.0,0.2166666666666666,323.0,0,0,
464,40,92,0.576625,600.0,37.0,0.4625,231.0,0,0,
465,5,93,0.1725,600.0,0.0,0.0,119.0,0,0,
466,10,93,0.20900000000000002,600.0,0.0,0.0,242.0,0,0,
467,20,93,0.30945833333333334,600.0,1.0,0.025,459.0,0,0,
468,30,93,0.40294444444444444,600.0,13.0,0.2166666666666666,197.0,0,0,
469,40,93,0.4703125,600.0,24.0,0.3,156.0,0,0,
470,5,94,0.108,600.0,0.0,0.0,105.0,0,0,
471,10,94,0.15708333333333332,600.0,0.0,0.0,176.0,0,0,
472,20,94,0.32508333333333334,600.0,2.0,0.05,519.0,0,0,
473,30,94,0.29494444444444445,600.0,5.0,0.0833333333333333,159.0,0,0,
474,40,94,0.4629791666666667,600.0,24.0,0.3,152.0,0,0,
475,5,95,0.09916666666666667,600.0,0.0,0.0,106.0,0,0,
476,10,95,0.15933333333333333,600.0,0.0,0.0,184.0,0,0,
477,20,95,0.27725,600.0,0.0,0.0,340.0,0,0,
478,30,95,0.4163611111111111,600.0,14.0,0.2333333333333333,177.0,0,0,
479,40,95,0.4766666666666667,600.0,26.0,0.325,126.0,0,0,
480,5,96,0.13966666666666666,600.0,0.0,0.0,140.0,0,0,
481,10,96,0.1645,600.0,0.0,0.0,200.0,0,0,
482,20,96,0.24966666666666668,600.0,0.0,0.0,380.0,0,0,
483,30,96,0.3266111111111111,600.0,7.0,0.1166666666666666,157.0,0,0,
484,40,96,0.4869791666666667,600.0,29.0,0.3625,152.0,0,0,
485,5,97,0.085,600.0,0.0,0.0,97.0,0,0,
486,10,97,0.11341666666666667,600.0,0.0,0.0,132.0,0,0,
487,20,97,0.23641666666666666,600.0,2.0,0.05,296.0,0,0,
488,30,97,0.3849722222222222,600.0,10.0,0.1666666666666666,260.0,0,0,
489,40,97,0.5303958333333334,600.0,33.0,0.4125,158.0,0,0,
490,5,98,0.07833333333333334,600.0,0.0,0.0,118.0,0,0,
491,10,98,0.12191666666666667,600.0,0.0,0.0,130.0,0,0,
492,20,98,0.14425,600.0,0.0,0.0,185.0,0,0,
493,30,98,0.2654444444444444,600.0,4.0,0.0666666666666666,94.0,0,0,
494,40,98,0.36916666666666664,600.0,16.0,0.2,100.0,0,0,
495,5,99,0.10450000000000001,600.0,0.0,0.0,82.0,0,0,
496,10,99,0.14858333333333335,600.0,0.0,0.0,146.0,0,0,
497,20,99,0.2582083333333334,600.0,1.0,0.025,312.0,0,0,
498,30,99,0.43161111111111106,600.0,15.0,0.25,208.0,0,0,
499,40,99,0.5191875,600.0,24.0,0.3,196.0,0,0,
