n_points,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
10,245.0,245.0,100,0.53,0.8698658900466592,0.0265,0.043493294502332976,0.9734999999999999,0.043493294502332955,0.0,0.0,0.0,0.0,9.89,0.3144660377352202,0.42,0.6843119378491277,9.49,0.7587203474644432,0.09,0.3785938897200183,21.86,1.428568542565628,21.8,1.4070529413628985,18.14,1.428568542565628,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,246.0,246.0,100,0.52,0.870156145281821,0.026000000000000002,0.043507807264091036,0.9740000000000001,0.043507807264091036,0.0,0.0,0.0005,0.004999999999999998,9.89,0.3144660377352202,0.41,0.6830561152391921,9.5,0.7587869106393278,0.09,0.3785938897200183,21.86,1.4285685425656274,21.8,1.4070529413628985,18.14,1.4285685425656274,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,247.0,247.0,100,0.51,0.846800275785682,0.025500000000000002,0.04234001378928409,0.9745,0.04234001378928411,0.0,0.0,0.0004999999999999999,0.0049999999999999975,9.89,0.3144660377352202,0.4,0.6666666666666666,9.51,0.7587203474644433,0.09,0.37859388972001823,21.86,1.4143564050139696,21.81,1.397653155627083,18.14,1.4143564050139696,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,248.0,248.0,100,0.49,0.8468002757856821,0.0245,0.042340013789284106,0.9754999999999999,0.04234001378928412,0.0,0.0,0.001,0.007035264706814485,9.89,0.3144660377352202,0.38,0.6633249580710799,9.53,0.731057073315377,0.09,0.37859388972001823,21.85,1.424000624219589,21.8,1.3780384243517656,18.15,1.424000624219589,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,249.0,249.0,100,0.49,0.8468002757856821,0.0245,0.042340013789284106,0.9754999999999999,0.04234001378928412,0.0,0.0,0.0,0.0,9.89,0.3144660377352202,0.38,0.6633249580710799,9.54,0.7305733185227704,0.08,0.3673547263197997,21.86,1.4214802357423268,21.82,1.3808210118138653,18.14,1.4214802357423268,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,250.0,250.0,100,0.49,0.8468002757856821,0.0245,0.042340013789284106,0.9754999999999999,0.04234001378928412,0.0,0.0,0.0,0.0,9.89,0.3144660377352202,0.38,0.6633249580710799,9.54,0.7305733185227704,0.08,0.3673547263197997,21.86,1.4214802357423268,21.81,1.3684393529222494,18.14,1.4214802357423268,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,251.0,251.0,100,0.49,0.8468002757856821,0.0245,0.042340013789284106,0.9754999999999999,0.04234001378928412,0.0,0.0,0.0,0.0,9.89,0.3144660377352202,0.38,0.6633249580710799,9.54,0.7305733185227704,0.08,0.3673547263197997,21.86,1.4214802357423268,21.82,1.3661122304783848,18.14,1.4214802357423268,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,252.0,252.0,100,0.48,0.8346050901867641,0.024,0.0417302545093382,0.976,0.04173025450933821,0.0,0.0,0.0005,0.005,9.89,0.3144660377352202,0.37,0.645966506308746,9.55,0.7159792333764033,0.08,0.3673547263197997,21.85,1.4097424365371631,21.81,1.3758009604693124,18.15,1.4097424365371631,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,253.0,253.0,100,0.48,0.8346050901867641,0.024,0.0417302545093382,0.976,0.04173025450933821,0.0,0.0,0.0,0.0,9.89,0.3144660377352202,0.37,0.645966506308746,9.55,0.7159792333764033,0.08,0.3673547263197997,21.85,1.4097424365371631,21.8,1.3780384243517667,18.15,1.4097424365371631,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,254.0,254.0,100,0.48,0.8346050901867641,0.024,0.0417302545093382,0.976,0.04173025450933821,0.0,0.0,0.0,0.0,9.89,0.3144660377352202,0.37,0.645966506308746,9.55,0.7159792333764033,0.08,0.3673547263197997,21.85,1.4097424365371631,21.79,1.372861054421559,18.15,1.4097424365371631,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,255.0,255.0,100,0.46,0.8216760402686177,0.023000000000000003,0.04108380201343089,0.977,0.0410838020134309,0.0,0.0,0.001,0.009999999999999997,9.89,0.3144660377352202,0.35,0.6256309946079568,9.57,0.7000000000000002,0.08,0.3673547263197997,21.84,1.3905888586269397,21.79,1.372861054421559,18.16,1.3905888586269397,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,256.0,256.0,100,0.45,0.8211226608993472,0.0225,0.04105613304496735,0.9775,0.04105613304496737,0.0,0.0,0.0005,0.005,9.89,0.3144660377352202,0.34,0.6231234454607115,9.58,0.6989169110021937,0.08,0.3673547263197997,21.83,1.4002525024819878,21.8,1.3780384243517667,18.17,1.4002525024819878,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,257.0,257.0,100,0.44,0.8080404030302525,0.022000000000000002,0.040402020151512626,0.978,0.04040202015151263,0.0,0.0,0.0005,0.005,9.89,0.3144660377352202,0.33,0.6039432711335351,9.58,0.6843119378491279,0.09,0.3785938897200183,21.81,1.3904072508557783,21.79,1.3874982937472444,18.19,1.3904072508557783,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,258.0,258.0,100,0.43,0.794615719334913,0.0215,0.03973078596674565,0.9784999999999999,0.03973078596674565,0.0,0.0,0.0005,0.004999999999999999,9.9,0.30151134457776374,0.33,0.6039432711335351,9.59,0.6830561152391921,0.08,0.3673547263197997,21.81,1.3904072508557783,21.78,1.3895715494025813,18.19,1.3904072508557783,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,259.0,259.0,100,0.43,0.794615719334913,0.0215,0.03973078596674565,0.9784999999999999,0.03973078596674565,0.0,0.0,0.0,0.0,9.9,0.30151134457776374,0.33,0.6039432711335351,9.59,0.6830561152391921,0.08,0.3673547263197997,21.81,1.3904072508557783,21.78,1.3895715494025813,18.19,1.3904072508557783,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,260.0,260.0,100,0.43,0.794615719334913,0.0215,0.03973078596674565,0.9784999999999999,0.03973078596674565,0.0,0.0,0.0,0.0,9.9,0.30151134457776374,0.33,0.6039432711335351,9.59,0.6830561152391921,0.08,0.3673547263197997,21.81,1.3904072508557783,21.79,1.40198272298754,18.19,1.3904072508557783,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,261.0,261.0,100,0.42,0.7936617603859908,0.021,0.03968308801929954,0.9790000000000001,0.039683088019299546,0.0,0.0,0.0005,0.005,9.9,0.30151134457776374,0.32,0.6010092521851234,9.6,0.6816498108607268,0.08,0.3673547263197997,21.8,1.3998556924183156,21.78,1.4112105269998347,18.2,1.3998556924183156,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,262.0,262.0,100,0.42,0.7936617603859908,0.021,0.03968308801929954,0.9790000000000001,0.039683088019299546,0.0,0.0,0.0,0.0,9.9,0.30151134457776374,0.32,0.6010092521851234,9.6,0.6816498108607268,0.08,0.3673547263197997,21.8,1.3998556924183156,21.76,1.4292754398044782,18.2,1.3998556924183156,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,263.0,263.0,100,0.42,0.7936617603859908,0.021,0.03968308801929954,0.9790000000000001,0.039683088019299546,0.0,0.0,0.0,0.0,9.9,0.30151134457776374,0.32,0.6010092521851234,9.6,0.6816498108607268,0.08,0.3673547263197997,21.8,1.3998556924183156,21.75,1.424000624219589,18.2,1.3998556924183156,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,264.0,264.0,100,0.42,0.7936617603859908,0.021,0.03968308801929954,0.9790000000000001,0.039683088019299546,0.0,0.0,0.0,0.0,9.9,0.30151134457776374,0.32,0.6010092521851234,9.6,0.6816498108607268,0.08,0.3673547263197997,21.8,1.3998556924183156,21.74,1.4114968056369206,18.2,1.3998556924183156,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,265.0,265.0,100,0.41,0.792579218868258,0.020500000000000004,0.0396289609434129,0.9795,0.039628960943412894,0.0,0.0,0.0005,0.005,9.9,0.30151134457776374,0.31,0.5978919195596706,9.61,0.6800920912091631,0.08,0.3673547263197997,21.79,1.4091691082895534,21.74,1.4114968056369206,18.21,1.4091691082895534,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,266.0,266.0,100,0.39,0.7900262110470856,0.019500000000000003,0.03950131055235428,0.9804999999999999,0.039501310552354264,0.0,0.0,0.001,0.007035264706814485,9.9,0.30151134457776374,0.29,0.5910955416799719,9.63,0.6765181207305297,0.08,0.3673547263197997,21.77,1.4274013967608234,21.74,1.4114968056369206,18.23,1.4274013967608234,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,267.0,267.0,100,0.38,0.7625051746802386,0.019000000000000003,0.03812525873401194,0.981,0.03812525873401192,0.0,0.0,0.0004999999999999999,0.004999999999999998,9.9,0.30151134457776374,0.28,0.5519478821831503,9.64,0.6438520439863916,0.08,0.3673547263197997,21.76,1.4221906562153555,21.74,1.4114968056369206,18.24,1.4221906562153555,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,268.0,268.0,100,0.37,0.747453589654146,0.018500000000000003,0.03737267948270731,0.9815,0.037372679482707304,0.0,0.0,0.0005,0.005,9.91,0.2876234912646614,0.28,0.5519478821831503,9.64,0.6438520439863916,0.08,0.3673547263197997,21.75,1.424000624219589,21.74,1.4114968056369206,18.25,1.424000624219589,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,269.0,269.0,100,0.37,0.747453589654146,0.018500000000000003,0.03737267948270731,0.9815,0.037372679482707304,0.0,0.0,0.0,0.0,9.91,0.2876234912646614,0.28,0.5519478821831503,9.64,0.6438520439863916,0.08,0.3673547263197997,21.75,1.424000624219589,21.72,1.3786246989685274,18.25,1.424000624219589,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,270.0,270.0,100,0.37,0.747453589654146,0.018500000000000003,0.03737267948270731,0.9815,0.037372679482707304,0.0,0.0,0.0,0.0,9.91,0.2876234912646614,0.28,0.5519478821831503,9.64,0.6438520439863916,0.08,0.3673547263197997,21.75,1.424000624219589,21.72,1.3786246989685274,18.25,1.424000624219589,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,271.0,271.0,100,0.37,0.747453589654146,0.018500000000000003,0.03737267948270731,0.9815,0.037372679482707304,0.0,0.0,0.0,0.0,9.91,0.2876234912646614,0.28,0.5519478821831503,9.64,0.6438520439863916,0.08,0.3673547263197997,21.75,1.424000624219589,21.72,1.3786246989685274,18.25,1.424000624219589,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,272.0,272.0,100,0.37,0.747453589654146,0.018500000000000003,0.03737267948270731,0.9815,0.037372679482707304,0.0,0.0,0.0,0.0,9.91,0.2876234912646614,0.28,0.5519478821831503,9.64,0.6438520439863916,0.08,0.3673547263197997,21.75,1.424000624219589,21.72,1.3786246989685274,18.25,1.424000624219589,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,273.0,273.0,100,0.36,0.7180219742846006,0.018000000000000002,0.03590109871423003,0.982,0.03590109871423002,0.0,0.0,0.0004999999999999999,0.004999999999999998,9.91,0.2876234912646614,0.27,0.5290548080293666,9.65,0.6256309946079573,0.08,0.3673547263197997,21.74,1.4043223319883549,21.71,1.3728610544215587,18.26,1.4043223319883549,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,274.0,274.0,100,0.35,0.7017294652672369,0.0175,0.03508647326336185,0.9825,0.03508647326336184,0.0,0.0,0.0005,0.005,9.91,0.2876234912646614,0.26,0.5049252369900866,9.65,0.6256309946079573,0.09,0.37859388972001823,21.73,1.3915691310404403,21.7,1.3816985594155144,18.27,1.3915691310404403,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,275.0,275.0,100,0.35,0.7017294652672369,0.0175,0.03508647326336185,0.9825,0.03508647326336184,0.0,0.0,0.0,0.0,9.91,0.2876234912646614,0.26,0.5049252369900866,9.66,0.6066966359563966,0.08,0.3673547263197997,21.74,1.4043223319883549,21.7,1.3816985594155144,18.26,1.4043223319883549,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,276.0,276.0,100,0.35,0.7017294652672369,0.0175,0.03508647326336185,0.9825,0.03508647326336184,0.0,0.0,0.0,0.0,9.91,0.2876234912646614,0.26,0.5049252369900866,9.66,0.6066966359563966,0.08,0.3673547263197997,21.74,1.4043223319883549,21.68,1.3917505871993368,18.26,1.4043223319883549,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,277.0,277.0,100,0.35,0.7017294652672369,0.0175,0.03508647326336185,0.9825,0.03508647326336184,0.0,0.0,0.0,0.0,9.91,0.2876234912646614,0.26,0.5049252369900866,9.66,0.6066966359563966,0.08,0.3673547263197997,21.74,1.4043223319883549,21.68,1.4133562033598461,18.26,1.4043223319883549,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,278.0,278.0,100,0.34,0.6994947671662236,0.017,0.03497473835831118,0.983,0.03497473835831118,0.0,0.0,0.0005,0.005,9.91,0.2876234912646614,0.25,0.5,9.67,0.6039432711335352,0.08,0.3673547263197997,21.73,1.4131775214284676,21.67,1.4146063449281956,18.27,1.4131775214284676,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,279.0,279.0,100,0.33,0.6824643402827548,0.0165,0.034123217014137744,0.9834999999999999,0.03412321701413774,0.0,0.0,0.0005,0.005,9.92,0.2726599243442908,0.25,0.5,9.67,0.6039432711335352,0.08,0.3673547263197997,21.72,1.4004328335240224,21.67,1.4146063449281956,18.28,1.4004328335240224,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,280.0,280.0,100,0.32,0.6798692684790382,0.016,0.033993463423951896,0.9840000000000001,0.03399346342395189,0.0,0.0,0.0005,0.005,9.92,0.2726599243442908,0.24,0.49482166974424724,9.67,0.6039432711335353,0.09,0.37859388972001823,21.7,1.4106377954311966,21.67,1.4146063449281956,18.3,1.4106377954311966,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,281.0,281.0,100,0.31,0.6771150924952484,0.0155,0.03385575462476241,0.9845,0.033855754624762396,0.0,0.0,0.0005,0.005,9.92,0.2726599243442908,0.23,0.48938221207451904,9.69,0.5978919195596707,0.08,0.3673547263197997,21.7,1.4034589305344738,21.67,1.4146063449281956,18.3,1.4034589305344738,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,282.0,282.0,100,0.3,0.674199862463242,0.015,0.033709993123162106,0.985,0.033709993123162106,0.0,0.0,0.0005,0.005,9.92,0.2726599243442908,0.22,0.483672817035849,9.7,0.5945883900105633,0.08,0.3673547263197997,21.69,1.3976531556270817,21.66,1.4157840387730223,18.31,1.3976531556270817,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,283.0,283.0,100,0.3,0.674199862463242,0.015,0.033709993123162106,0.985,0.033709993123162106,0.0,0.0,0.0,0.0,9.92,0.2726599243442908,0.22,0.483672817035849,9.7,0.5945883900105633,0.08,0.3673547263197997,21.69,1.3976531556270817,21.67,1.400252502481989,18.31,1.3976531556270817,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,284.0,284.0,100,0.3,0.674199862463242,0.015,0.033709993123162106,0.985,0.033709993123162106,0.0,0.0,0.0,0.0,9.92,0.2726599243442908,0.22,0.483672817035849,9.7,0.5945883900105633,0.08,0.3673547263197997,21.69,1.3976531556270817,21.66,1.3942160463279665,18.31,1.3976531556270817,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,285.0,285.0,100,0.3,0.674199862463242,0.015,0.033709993123162106,0.985,0.033709993123162106,0.0,0.0,0.0,0.0,9.92,0.2726599243442908,0.22,0.483672817035849,9.7,0.5945883900105633,0.08,0.3673547263197997,21.69,1.3976531556270817,21.63,1.3755072526236294,18.31,1.3976531556270817,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,286.0,286.0,100,0.3,0.674199862463242,0.015,0.033709993123162106,0.985,0.033709993123162106,0.0,0.0,0.0,0.0,9.92,0.2726599243442908,0.22,0.483672817035849,9.7,0.5945883900105633,0.08,0.3673547263197997,21.69,1.3976531556270817,21.61,1.3845832250430847,18.31,1.3976531556270817,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,287.0,287.0,100,0.3,0.674199862463242,0.015,0.033709993123162106,0.985,0.033709993123162106,0.0,0.0,0.0,0.0,9.92,0.2726599243442908,0.22,0.483672817035849,9.7,0.5945883900105633,0.08,0.3673547263197997,21.69,1.3976531556270817,21.6,1.3853490243227238,18.31,1.3976531556270817,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,288.0,288.0,100,0.28,0.652578413570803,0.014000000000000002,0.03262892067854014,0.986,0.03262892067854017,0.0,0.0,0.001,0.007035264706814485,9.93,0.2564323999762429,0.21,0.47768380565162355,9.71,0.5910955416799719,0.08,0.3673547263197997,21.67,1.39302011848539,21.58,1.401153925602867,18.33,1.39302011848539,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,289.0,289.0,100,0.27,0.6490863820117716,0.013500000000000002,0.03245431910058857,0.9865,0.032454319100588595,0.0,0.0,0.0005,0.005,9.93,0.2564323999762429,0.2,0.4714045207910317,9.72,0.5874099974042876,0.08,0.3673547263197997,21.66,1.3796500800689804,21.57,1.4016945012189632,18.34,1.3796500800689804,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,290.0,290.0,100,0.26,0.6454189775375812,0.013000000000000001,0.032270948876879056,0.987,0.03227094887687907,0.0,0.0,0.0005,0.005,9.93,0.2564323999762429,0.19,0.46482319871173167,9.71,0.5910955416799717,0.1,0.3892494720807615,21.64,1.3891353316710977,21.57,1.4016945012189632,18.36,1.3891353316710977,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,291.0,291.0,100,0.26,0.6454189775375812,0.013000000000000001,0.032270948876879056,0.987,0.03227094887687907,0.0,0.0,0.0,0.0,9.93,0.2564323999762429,0.19,0.46482319871173167,9.73,0.5835281060112277,0.08,0.3673547263197997,21.66,1.3796500800689804,21.57,1.4016945012189632,18.34,1.3796500800689804,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,292.0,292.0,100,0.24,0.6215003027051766,0.012,0.031075015135258836,0.988,0.031075015135258833,0.0,0.0,0.001,0.007035264706814485,9.94,0.23868325657594197,0.18,0.45792681696639004,9.74,0.5794459213400125,0.08,0.3673547263197997,21.64,1.3891353316710975,21.56,1.4164973160809906,18.36,1.3891353316710975,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,293.0,293.0,100,0.23,0.6005889365506749,0.011500000000000002,0.030029446827533755,0.9884999999999999,0.030029446827533748,0.0,0.0,0.0005,0.005,9.94,0.23868325657594197,0.17,0.4277023415055064,9.75,0.5573204290227128,0.08,0.3673547263197997,21.63,1.390116629072627,21.58,1.4083445400307213,18.37,1.390116629072627,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,294.0,294.0,100,0.23,0.6005889365506749,0.011500000000000002,0.030029446827533755,0.9884999999999999,0.030029446827533748,0.0,0.0,0.0,0.0,9.94,0.23868325657594197,0.17,0.4277023415055064,9.75,0.5573204290227128,0.08,0.3673547263197997,21.63,1.390116629072627,21.58,1.4083445400307213,18.37,1.390116629072627,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,295.0,295.0,100,0.21,0.5373898759633259,0.0105,0.026869493798166288,0.9895,0.026869493798166295,0.0,0.0,0.001,0.007035264706814482,9.96,0.19694638556693228,0.17,0.4277023415055064,9.75,0.5573204290227128,0.08,0.3673547263197997,21.61,1.384583225043084,21.58,1.4083445400307213,18.39,1.384583225043084,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,296.0,296.0,100,0.2,0.5318160234783105,0.01,0.026590801173915518,0.99,0.026590801173915525,0.0,0.0,0.0005,0.005,9.96,0.19694638556693228,0.16,0.41971611377407947,9.76,0.5526794237662062,0.08,0.3673547263197997,21.6,1.3926212476455828,21.57,1.4160337266998682,18.4,1.3926212476455828,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,297.0,297.0,100,0.19,0.5064233865696237,0.009500000000000001,0.02532116932848118,0.9904999999999999,0.025321169328481177,0.0,0.0,0.0005,0.005,9.97,0.1714466079977649,0.16,0.41971611377407947,9.76,0.5526794237662062,0.08,0.3673547263197997,21.59,1.3933101346481094,21.57,1.4160337266998682,18.41,1.3933101346481094,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,298.0,298.0,100,0.19,0.5064233865696237,0.009500000000000001,0.02532116932848118,0.9904999999999999,0.025321169328481177,0.0,0.0,0.0,0.0,9.97,0.1714466079977649,0.16,0.41971611377407947,9.76,0.5526794237662062,0.08,0.3673547263197997,21.59,1.3933101346481094,21.55,1.431076447287076,18.41,1.3933101346481094,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,299.0,299.0,100,0.19,0.5064233865696237,0.009500000000000001,0.02532116932848118,0.9904999999999999,0.025321169328481177,0.0,0.0,0.0,0.0,9.97,0.1714466079977649,0.16,0.41971611377407947,9.75,0.5573204290227128,0.09,0.37859388972001823,21.58,1.4083445400307213,21.55,1.431076447287076,18.42,1.4083445400307213,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,300.0,300.0,100,0.18,0.5001009999000303,0.009000000000000001,0.02500504999500151,0.991,0.025005049995001513,0.0,0.0,0.0005,0.005,9.97,0.1714466079977649,0.15,0.4113294533484311,9.77,0.5478147589295219,0.08,0.3673547263197997,21.58,1.401153925602867,21.55,1.431076447287076,18.42,1.401153925602867,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,301.0,301.0,100,0.18,0.5001009999000303,0.009000000000000001,0.02500504999500151,0.991,0.025005049995001513,0.0,0.0,0.0,0.0,9.97,0.1714466079977649,0.15,0.4113294533484311,9.77,0.5478147589295219,0.08,0.3673547263197997,21.58,1.401153925602867,21.55,1.431076447287076,18.42,1.401153925602867,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,302.0,302.0,100,0.16,0.486587789373795,0.008,0.024329389468689764,0.992,0.02432938946868974,0.0,0.0,0.001,0.007035264706814484,9.97,0.1714466079977649,0.13,0.3932511470376974,9.79,0.5373898759633261,0.08,0.3673547263197997,21.56,1.41649731608099,21.56,1.41649731608099,18.44,1.41649731608099,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,303.0,303.0,100,0.16,0.486587789373795,0.008,0.024329389468689764,0.992,0.02432938946868974,0.0,0.0,0.0,0.0,9.97,0.1714466079977649,0.13,0.3932511470376974,9.79,0.5373898759633261,0.08,0.3673547263197997,21.56,1.41649731608099,21.54,1.4243197915801318,18.44,1.41649731608099,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,304.0,304.0,100,0.16,0.486587789373795,0.008,0.024329389468689764,0.992,0.02432938946868974,0.0,0.0,0.0,0.0,9.97,0.1714466079977649,0.13,0.3932511470376974,9.79,0.5373898759633261,0.08,0.3673547263197997,21.56,1.41649731608099,21.52,1.4104945762018917,18.44,1.41649731608099,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,305.0,305.0,100,0.16,0.486587789373795,0.008,0.024329389468689764,0.992,0.02432938946868974,0.0,0.0,0.0,0.0,9.97,0.1714466079977649,0.13,0.3932511470376974,9.79,0.5373898759633261,0.08,0.3673547263197997,21.56,1.41649731608099,21.51,1.4248515783063245,18.44,1.41649731608099,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,306.0,306.0,100,0.16,0.486587789373795,0.008,0.024329389468689764,0.992,0.02432938946868974,0.0,0.0,0.0,0.0,9.97,0.1714466079977649,0.13,0.3932511470376974,9.79,0.5373898759633261,0.08,0.3673547263197997,21.56,1.41649731608099,21.51,1.4248515783063245,18.44,1.41649731608099,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,307.0,307.0,100,0.14,0.4499158170416354,0.007000000000000001,0.02249579085208178,0.993,0.022495790852081757,0.0,0.0,0.001,0.007035264706814483,9.97,0.1714466079977649,0.11,0.34509550720186016,9.81,0.5064233865696237,0.08,0.3673547263197997,21.54,1.4243197915801318,21.51,1.4248515783063245,18.46,1.4243197915801318,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,308.0,308.0,100,0.13,0.44164522532288863,0.006500000000000001,0.02208226126614444,0.9934999999999999,0.02208226126614442,0.0,0.0,0.0005,0.004999999999999999,9.97,0.1714466079977649,0.1,0.3333333333333333,9.82,0.47947783045620573,0.08,0.3673547263197997,21.53,1.410315531712637,21.51,1.4248515783063245,18.47,1.410315531712637,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
10,309.0,309.0,100,0.13,0.44164522532288863,0.006500000000000001,0.02208226126614444,0.9934999999999999,0.02208226126614442,0.0,0.0,0.0,0.0,9.97,0.1714466079977649,0.1,0.3333333333333333,9.81,0.4860685407045248,0.09,0.37859388972001823,21.52,1.4247452368402536,21.51,1.4248515783063245,18.48,1.4247452368402536,10.0,0.0,20.0,0.0,2.0,0.0,0.5,0.0,3.13,1.5219272736443836
