point_sensing_radius,drone_sensing_radius,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,excess_service_units_mean,excess_service_units_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
10.0,10.0,27.0,27.0,100,27.5,3.1638743669907328,0.9166666666666667,0.1054624788996911,0.125,0.15819371834953666,0.33333333333333326,0.0,0.006666666666666663,0.017082358106351267,0.74,0.8362977576162329,4.86,0.34873508801977693,0.14,0.3487350880197771,0.0,0.0,0.0,0.0,17.55,3.1249242415059464,16.16,3.69197874732603,2.45,3.124924241505946,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,28.0,28.0,100,27.36,3.334908718633264,0.912,0.11116362395444214,0.132,0.16674543593166322,0.33333333333333326,0.0,0.004666666666666669,0.014229164972073004,0.77,0.8391313449880266,4.84,0.3949172013974524,0.16,0.39491720139745234,0.0,0.0,0.0,0.0,17.41,3.300122434214839,16.08,3.71097199279557,2.59,3.30012243421484,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,29.0,29.0,100,27.22,3.427694693097813,0.9073333333333333,0.1142564897699271,0.139,0.17138473465489062,0.33333333333333326,0.0,0.004666666666666667,0.012552918289216957,0.8,0.8287754140107481,4.84,0.3949172013974524,0.15,0.35887028128263676,0.01,0.09999999999999998,0.01,0.09999999999999998,17.26,3.4248645184440463,15.97,3.740185810757254,2.74,3.4248645184440463,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,30.0,30.0,100,27.03,3.517503131886065,0.9009999999999999,0.11725010439620222,0.1485,0.17587515659430325,0.33333333333333326,0.0,0.006333333333333338,0.014751971087077981,0.83,0.8652085636341438,4.82,0.41145221993924075,0.18,0.41145221993924064,0.0,0.0,0.0,0.0,17.08,3.4835254405486262,15.85,3.7453675090407055,2.92,3.4835254405486262,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,31.0,31.0,100,26.93,3.5226682953681463,0.8976666666666666,0.11742227651227155,0.1535,0.17613341476840727,0.33333333333333326,0.0,0.003333333333333329,0.012974982402692046,0.88,0.8793937305515279,4.81,0.4191140246479062,0.18,0.41145221993924064,0.01,0.09999999999999999,0.01,0.09999999999999999,16.97,3.500230872616285,15.64,3.886053800632993,3.03,3.5002308726162847,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,32.0,32.0,100,26.83,3.573344075063006,0.8943333333333334,0.11911146916876682,0.1585,0.17866720375315023,0.33333333333333326,0.0,0.003333333333333335,0.011111111111111117,0.89,0.8749603165604459,4.81,0.4191140246479062,0.19,0.41911402464790626,0.0,0.0,0.0,0.0,16.88,3.542754734823047,15.43,4.000643887570038,3.12,3.5427547348230455,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,33.0,33.0,100,26.67,3.6874206034938175,0.889,0.12291402011646058,0.16649999999999998,0.1843710301746909,0.33333333333333326,0.0,0.005333333333333331,0.013163906713248408,0.92,0.8608194357762264,4.79,0.4560480215720687,0.21,0.45604802157206864,0.0,0.0,0.0,0.0,16.72,3.6599939283495466,15.28,4.015324181536067,3.28,3.6599939283495475,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,34.0,34.0,100,26.55,3.745367509040706,0.885,0.12484558363469014,0.1725,0.18726837545203526,0.33333333333333326,0.0,0.003999999999999998,0.01443278472686202,0.96,0.8867145122657161,4.79,0.4560480215720687,0.21,0.45604802157206864,0.0,0.0,0.0,0.0,16.6,3.719997827739129,15.09,4.005286910113085,3.4,3.7199978277391295,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,35.0,35.0,100,26.39,3.808271168513252,0.8796666666666667,0.1269423722837751,0.1805,0.19041355842566263,0.33333333333333326,0.0,0.0053333333333333375,0.015512205107436342,0.98,0.8873977391647714,4.78,0.46231739501923746,0.22,0.4623173950192375,0.0,0.0,0.0,0.0,16.44,3.78545862078784,14.93,4.035836938973104,3.56,3.7854586207878396,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,36.0,36.0,100,26.22,3.875799037852476,0.8740000000000001,0.12919330126174922,0.18899999999999997,0.19378995189262382,0.33333333333333326,0.0,0.0056666666666666705,0.015752718754175374,1.04,0.8980337668844343,4.77,0.468287229478799,0.23,0.4682872294787989,0.0,0.0,0.0,0.0,16.27,3.855613774194399,14.74,4.06169591887105,3.73,3.8556137741944,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,37.0,37.0,100,26.08,3.8367705275150463,0.8693333333333334,0.12789235091716816,0.196,0.19183852637575227,0.33333333333333326,0.0,0.004666666666666667,0.015727762524567205,1.09,0.9,4.77,0.468287229478799,0.23,0.4682872294787989,0.0,0.0,0.0,0.0,16.13,3.818231120412813,14.59,3.974908676925671,3.87,3.818231120412814,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,38.0,38.0,100,25.87,3.857709060040582,0.8623333333333334,0.12859030200135277,0.2065,0.1928854530020291,0.33333333333333326,0.0,0.007000000000000002,0.016612707264281438,1.12,0.8908060134144545,4.75,0.4793724854411024,0.25,0.4793724854411023,0.0,0.0,0.0,0.0,15.92,3.842032290495763,14.42,3.9496323828422257,4.08,3.8420322904957627,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,39.0,39.0,100,25.79,3.8383892876091044,0.8596666666666667,0.12794630958697012,0.21050000000000002,0.19191946438045523,0.33333333333333326,0.0,0.0026666666666666683,0.011291465545440105,1.15,0.8918825850158447,4.75,0.4793724854411024,0.25,0.4793724854411023,0.0,0.0,0.0,0.0,15.85,3.8306973809271887,14.26,4.0417517954171265,4.15,3.8306973809271896,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,40.0,40.0,100,25.6,3.8533731779422626,0.8533333333333333,0.12844577259807538,0.22,0.19266865889711313,0.33333333333333326,0.0,0.006333333333333329,0.01816188581950572,1.2,0.8989331499509895,4.75,0.4793724854411024,0.24,0.4739688435398098,0.01,0.1,0.01,0.1,15.65,3.859593844754219,14.07,4.083113785068717,4.35,3.8595938447542184,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,41.0,41.0,100,25.47,3.883284562055552,0.8490000000000001,0.12944281873518512,0.22649999999999998,0.19416422810277767,0.33333333333333326,0.0,0.004333333333333338,0.012222222222222232,1.21,0.9133687230480493,4.71,0.49838121792844325,0.29,0.4983812179284432,0.0,0.0,0.0,0.0,15.53,3.872865981297431,13.89,4.148493702538308,4.47,3.872865981297431,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,42.0,42.0,100,25.22,3.9710569033058354,0.8406666666666667,0.13236856344352788,0.239,0.19855284516529176,0.33333333333333326,0.0,0.008333333333333328,0.019748701814158727,1.24,0.9114313307688469,4.69,0.5259911279353168,0.3,0.5222329678670934,0.01,0.09999999999999999,0.01,0.09999999999999999,15.28,3.9544885633896825,13.78,4.220153666597576,4.72,3.9544885633896825,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,43.0,43.0,100,25.01,4.02139480300258,0.8336666666666668,0.13404649343341934,0.2495,0.201069740150129,0.33333333333333326,0.0,0.007000000000000001,0.016612707264281445,1.29,0.9352253550061957,4.67,0.5328596381218923,0.33,0.5328596381218921,0.0,0.0,0.0,0.0,15.08,3.9966652766191633,13.64,4.17912078134271,4.92,3.9966652766191637,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,44.0,44.0,100,24.81,4.049429439795043,0.8270000000000001,0.1349809813265014,0.2595,0.2024714719897521,0.33333333333333326,0.0,0.006666666666666667,0.01498221916584982,1.35,0.9574271077563381,4.66,0.5359782899266791,0.33,0.5328596381218922,0.01,0.09999999999999999,0.01,0.09999999999999999,14.88,4.048394119832573,13.47,4.127892313214451,5.12,4.048394119832573,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,45.0,45.0,100,24.71,4.060887597657449,0.8236666666666668,0.13536291992191493,0.2645,0.2030443798828724,0.33333333333333326,0.0,0.0033333333333333314,0.01111111111111111,1.39,0.9836542876314613,4.64,0.541602560309064,0.35,0.5388914922357193,0.01,0.09999999999999999,0.01,0.09999999999999999,14.78,4.046647196798053,13.37,4.147909294470107,5.22,4.046647196798053,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,46.0,46.0,100,24.53,4.0463351668921685,0.8176666666666667,0.13487783889640564,0.2735,0.2023167583446085,0.33333333333333326,0.0,0.006000000000000001,0.015264227232213002,1.44,1.0082488068753948,4.64,0.541602560309064,0.35,0.5388914922357193,0.01,0.09999999999999999,0.01,0.09999999999999999,14.6,4.037701116109303,13.3,4.132893427226025,5.4,4.037701116109302,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,47.0,47.0,100,24.33,4.060290580236789,0.8109999999999999,0.13534301934122636,0.28350000000000003,0.2030145290118394,0.33333333333333326,0.0,0.006666666666666669,0.017082358106351274,1.45,1.0087996667707457,4.63,0.5441145155760926,0.37,0.5441145155760926,0.0,0.0,0.0,0.0,14.42,4.035649222425637,13.2,4.109609335312651,5.58,4.035649222425637,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,48.0,48.0,100,24.18,4.085895918222276,0.8059999999999999,0.13619653060740924,0.29100000000000004,0.2042947959111138,0.33333333333333326,0.0,0.004999999999999997,0.015260550434078913,1.5,0.9898474527915803,4.59,0.5522223238420327,0.39,0.5485518124198394,0.02,0.1407052941362897,0.02,0.1407052941362897,14.25,4.071023498241237,13.02,4.099716669195173,5.75,4.071023498241237,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,49.0,49.0,100,24.07,4.09793000221213,0.8023333333333333,0.13659766674040433,0.2965,0.2048965001106065,0.33333333333333326,0.0,0.0036666666666666727,0.011503183573395357,1.51,0.9999494936740506,4.59,0.5522223238420327,0.4,0.5504818825631801,0.01,0.09999999999999999,0.01,0.09999999999999999,14.15,4.083410636250341,12.87,4.128381686997382,5.85,4.083410636250342,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,50.0,50.0,100,23.86,4.097350708480155,0.7953333333333333,0.1365783569493385,0.307,0.20486753542400774,0.33333333333333326,0.0,0.007000000000000001,0.017275089920520393,1.58,0.9967624358568864,4.56,0.5741924500522188,0.44,0.5741924500522186,0.0,0.0,0.0,0.0,13.96,4.064927596358435,12.73,4.141085106416657,6.04,4.064927596358434,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,51.0,51.0,100,23.73,4.148396306910891,0.7909999999999999,0.13827987689702978,0.3135,0.20741981534554454,0.33333333333333326,0.0,0.004333333333333337,0.013108371567923252,1.59,0.9959006887326575,4.56,0.5741924500522188,0.44,0.5741924500522186,0.0,0.0,0.0,0.0,13.83,4.112201602572766,12.64,4.063933507767512,6.17,4.112201602572765,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,52.0,52.0,100,23.62,4.184579676706739,0.7873333333333333,0.13948598922355795,0.319,0.20922898383533692,0.33333333333333326,0.0,0.003666666666666667,0.01150318357339534,1.61,1.003981970943601,4.55,0.575159178669767,0.45,0.5751591786697667,0.0,0.0,0.0,0.0,13.72,4.151378011448655,12.49,4.061385045135278,6.28,4.151378011448655,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,53.0,53.0,100,23.48,4.193501466013163,0.7826666666666666,0.1397833822004388,0.326,0.20967507330065813,0.33333333333333326,0.0,0.004666666666666667,0.01255291828921696,1.65,1.008799666770746,4.55,0.575159178669767,0.45,0.5751591786697667,0.0,0.0,0.0,0.0,13.58,4.154053636649582,12.36,4.026478020867026,6.42,4.154053636649581,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,54.0,54.0,100,23.29,4.202680722173081,0.7763333333333334,0.14008935740576936,0.33549999999999996,0.21013403610865397,0.33333333333333326,0.0,0.006333333333333334,0.015494106623724396,1.72,1.0058415241563514,4.55,0.575159178669767,0.45,0.5751591786697667,0.0,0.0,0.0,0.0,13.39,4.148493702538308,12.28,4.020352263574962,6.61,4.148493702538309,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,55.0,55.0,100,23.16,4.194079521218336,0.772,0.13980265070727788,0.342,0.2097039760609168,0.33333333333333326,0.0,0.004333333333333333,0.013108371567923247,1.76,0.985962074382789,4.55,0.575159178669767,0.45,0.5751591786697667,0.0,0.0,0.0,0.0,13.27,4.145960672629434,12.08,4.094045935405723,6.73,4.145960672629434,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,56.0,56.0,100,23.01,4.215160229169913,0.767,0.14050534097233047,0.34950000000000003,0.2107580114584957,0.33333333333333326,0.0,0.004999999999999997,0.01371098177828103,1.8,1.005037815259212,4.52,0.5770002538381531,0.48,0.5770002538381528,0.0,0.0,0.0,0.0,13.13,4.145473374049036,11.93,4.038338992479682,6.87,4.145473374049035,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,57.0,57.0,100,22.91,4.2022000010095715,0.7636666666666666,0.14007333336698574,0.35450000000000004,0.21011000005047853,0.33333333333333326,0.0,0.003333333333333337,0.010050378152592132,1.83,0.9954949025535497,4.51,0.5772627852480388,0.49,0.5772627852480386,0.0,0.0,0.0,0.0,13.03,4.135226839013915,11.8,4.010088288405641,6.97,4.135226839013915,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
10.0,10.0,58.0,58.0,100,22.81,4.241914471537394,0.7603333333333333,0.14139714905124653,0.35950000000000004,0.21209572357686973,0.33333333333333326,0.0,0.0033333333333333335,0.012079051255657983,1.86,0.995139703912486,4.48,0.6110100926607787,0.51,0.5945034427438948,0.01,0.09999999999999999,0.01,0.09999999999999999,12.93,4.1590961527813715,11.7,3.9733963794062612,7.07,4.1590961527813715,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
