radius_profile,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,excess_service_units_mean,excess_service_units_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
rd10_rp10_nominal,560.0,560.0,100,1.52,1.0869287655656839,0.07600000000000001,0.05434643827828419,0.924,0.05434643827828419,0.0,0.0,0.0004999999999999999,0.004999999999999997,9.69,0.4860685407045248,1.21,0.8562898593539009,8.75,0.8572330399888265,0.04,0.19694638556693236,0.04,0.19694638556693236,2.76,1.2801515061850601,2.74,1.2919330126174922,17.24,1.2801515061850606,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,561.0,561.0,100,1.52,1.0869287655656839,0.07600000000000001,0.05434643827828419,0.924,0.05434643827828419,0.0,0.0,0.0,0.0,9.69,0.4860685407045248,1.21,0.8562898593539009,8.75,0.8572330399888265,0.04,0.19694638556693236,0.04,0.19694638556693236,2.76,1.2801515061850601,2.74,1.2919330126174922,17.24,1.2801515061850606,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,562.0,562.0,100,1.52,1.0869287655656839,0.07600000000000001,0.05434643827828419,0.924,0.05434643827828419,0.0,0.0,0.0,0.0,9.69,0.4860685407045248,1.21,0.8562898593539009,8.75,0.8572330399888265,0.04,0.19694638556693236,0.04,0.19694638556693236,2.76,1.2801515061850601,2.73,1.2859379314867274,17.24,1.2801515061850606,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,563.0,563.0,100,1.52,1.0869287655656839,0.07600000000000001,0.05434643827828419,0.924,0.05434643827828419,0.0,0.0,0.0,0.0,9.69,0.4860685407045248,1.21,0.8562898593539009,8.75,0.8572330399888265,0.04,0.19694638556693236,0.04,0.19694638556693236,2.76,1.2801515061850601,2.73,1.2859379314867274,17.24,1.2801515061850606,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,564.0,564.0,100,1.52,1.0869287655656839,0.07600000000000001,0.05434643827828419,0.924,0.05434643827828419,0.0,0.0,0.0,0.0,9.69,0.4860685407045248,1.21,0.8562898593539009,8.75,0.8572330399888265,0.04,0.19694638556693236,0.04,0.19694638556693236,2.76,1.2801515061850601,2.73,1.2859379314867274,17.24,1.2801515061850606,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,565.0,565.0,100,1.52,1.0869287655656839,0.07600000000000001,0.05434643827828419,0.924,0.05434643827828419,0.0,0.0,0.0,0.0,9.69,0.4860685407045248,1.21,0.8562898593539009,8.75,0.8572330399888265,0.04,0.19694638556693236,0.04,0.19694638556693236,2.76,1.2801515061850601,2.72,1.295524541791408,17.24,1.2801515061850606,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,566.0,566.0,100,1.51,1.087068154127041,0.0755,0.054353407706352046,0.9245,0.05435340770635203,0.0,0.0,0.0005,0.004999999999999998,9.69,0.4860685407045248,1.2,0.8528028654224418,8.76,0.8542230210530325,0.04,0.19694638556693236,0.04,0.19694638556693236,2.75,1.2742595393943001,2.72,1.295524541791408,17.25,1.2742595393943008,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,567.0,567.0,100,1.51,1.087068154127041,0.0755,0.054353407706352046,0.9245,0.05435340770635203,0.0,0.0,0.0,0.0,9.69,0.4860685407045248,1.2,0.8528028654224418,8.76,0.8542230210530325,0.04,0.19694638556693236,0.04,0.19694638556693236,2.75,1.2742595393943001,2.72,1.295524541791408,17.25,1.2742595393943008,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,568.0,568.0,100,1.5,1.0777829844714388,0.075,0.05388914922357195,0.925,0.05388914922357193,0.0,0.0,0.0004999999999999999,0.004999999999999998,9.7,0.48199920365414756,1.2,0.8528028654224418,8.76,0.8542230210530325,0.04,0.19694638556693236,0.04,0.19694638556693236,2.74,1.276200167954412,2.7,1.2909944487358058,17.26,1.276200167954412,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,569.0,569.0,100,1.5,1.0777829844714388,0.075,0.05388914922357195,0.925,0.05388914922357193,0.0,0.0,0.0,0.0,9.7,0.48199920365414756,1.2,0.8528028654224418,8.76,0.8542230210530325,0.04,0.19694638556693236,0.04,0.19694638556693236,2.74,1.276200167954412,2.7,1.2909944487358058,17.26,1.276200167954412,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,570.0,570.0,100,1.5,1.0777829844714388,0.075,0.05388914922357195,0.925,0.05388914922357193,0.0,0.0,0.0,0.0,9.7,0.48199920365414756,1.2,0.8528028654224418,8.76,0.8542230210530325,0.04,0.19694638556693236,0.04,0.19694638556693236,2.74,1.276200167954412,2.7,1.2909944487358058,17.26,1.276200167954412,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,571.0,571.0,100,1.5,1.0777829844714388,0.075,0.05388914922357195,0.925,0.05388914922357193,0.0,0.0,0.0,0.0,9.7,0.48199920365414756,1.2,0.8528028654224418,8.76,0.8542230210530325,0.04,0.19694638556693236,0.04,0.19694638556693236,2.74,1.276200167954412,2.69,1.29251926894962,17.26,1.276200167954412,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,572.0,572.0,100,1.49,1.0588253449512395,0.0745,0.05294126724756197,0.9255,0.05294126724756198,0.0,0.0,0.0005000000000000001,0.005,9.7,0.48199920365414756,1.19,0.8372031359885672,8.76,0.8542230210530325,0.05,0.21904291355759034,0.05,0.21904291355759034,2.73,1.2701308291795466,2.68,1.3017470777940907,17.27,1.270130829179547,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,573.0,573.0,100,1.49,1.0588253449512395,0.0745,0.05294126724756197,0.9255,0.05294126724756198,0.0,0.0,0.0,0.0,9.7,0.48199920365414756,1.19,0.8372031359885672,8.77,0.8391313449880262,0.04,0.19694638556693236,0.04,0.19694638556693236,2.74,1.276200167954412,2.67,1.3031042967010769,17.26,1.276200167954412,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,574.0,574.0,100,1.48,1.0586822378825864,0.07400000000000001,0.05293411189412932,0.9259999999999999,0.05293411189412931,0.0,0.0,0.0005,0.005,9.7,0.48199920365414756,1.18,0.833393937190243,8.78,0.8358144881406747,0.04,0.19694638556693236,0.04,0.19694638556693236,2.73,1.2859379314867274,2.67,1.295329605883687,17.27,1.285937931486728,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,575.0,575.0,100,1.46,1.067613216384089,0.073,0.05338066081920446,0.927,0.053380660819204444,0.0,0.0,0.001,0.007035264706814485,9.71,0.47768380565162377,1.17,0.8415353933031088,8.79,0.844411216783803,0.04,0.19694638556693236,0.04,0.19694638556693236,2.71,1.297199781347219,2.66,1.296615641280068,17.29,1.2971997813472191,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,576.0,576.0,100,1.45,1.0671873729054746,0.0725,0.05335936864527375,0.9275,0.05335936864527373,0.0,0.0,0.0005,0.005,9.71,0.47768380565162377,1.16,0.8375047112787732,8.8,0.8408749651825216,0.04,0.19694638556693236,0.04,0.19694638556693236,2.7,1.3065491598369756,2.65,1.2978225742925857,17.3,1.306549159836976,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,577.0,577.0,100,1.44,1.0760946974963674,0.07200000000000001,0.05380473487481836,0.9279999999999999,0.05380473487481835,0.0,0.0,0.0005,0.004999999999999998,9.71,0.47768380565162377,1.15,0.8453676505795953,8.81,0.8491826135237998,0.04,0.19694638556693236,0.04,0.19694638556693236,2.69,1.3080558478177073,2.65,1.2978225742925857,17.31,1.3080558478177076,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,578.0,578.0,100,1.42,1.074779751926652,0.07100000000000001,0.05373898759633259,0.929,0.053738987596332576,0.0,0.0,0.001,0.007035264706814484,9.72,0.47311561360663607,1.14,0.8530397222150723,8.82,0.8572919543244851,0.04,0.19694638556693236,0.04,0.19694638556693236,2.67,1.295329605883687,2.64,1.2911509234286698,17.33,1.295329605883687,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,579.0,579.0,100,1.41,1.0645338525534653,0.0705,0.053226692627673274,0.9295,0.05322669262767324,0.0,0.0,0.0004999999999999999,0.0049999999999999975,9.72,0.47311561360663607,1.13,0.8487066809581685,8.83,0.8534540634292146,0.04,0.19694638556693236,0.04,0.19694638556693236,2.66,1.296615641280068,2.64,1.2911509234286698,17.34,1.296615641280068,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,580.0,580.0,100,1.4,1.0730867399773196,0.07,0.05365433699886597,0.93,0.05365433699886597,0.0,0.0,0.0005,0.005,9.72,0.47311561360663607,1.12,0.8561128973034414,8.84,0.8612886750783278,0.04,0.19694638556693236,0.04,0.19694638556693236,2.65,1.2978225742925857,2.63,1.2922066320051062,17.35,1.2978225742925857,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,581.0,581.0,100,1.4,1.0730867399773196,0.07,0.05365433699886597,0.93,0.05365433699886597,0.0,0.0,0.0,0.0,9.72,0.47311561360663607,1.12,0.8561128973034414,8.84,0.8612886750783278,0.04,0.19694638556693236,0.04,0.19694638556693236,2.65,1.2978225742925857,2.63,1.2922066320051062,17.35,1.2978225742925857,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,582.0,582.0,100,1.39,1.0814785987692774,0.0695,0.054073929938463876,0.9305,0.054073929938463855,0.0,0.0,0.0005,0.004999999999999999,9.72,0.47311561360663607,1.11,0.8633385983225443,8.85,0.857233039988826,0.04,0.19694638556693236,0.04,0.19694638556693236,2.64,1.2911509234286698,2.62,1.2931833714996617,17.36,1.2911509234286709,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,583.0,583.0,100,1.39,1.0814785987692774,0.0695,0.054073929938463876,0.9305,0.054073929938463855,0.0,0.0,0.0,0.0,9.72,0.47311561360663607,1.11,0.8633385983225443,8.85,0.857233039988826,0.04,0.19694638556693236,0.04,0.19694638556693236,2.64,1.2911509234286698,2.62,1.2931833714996617,17.36,1.2911509234286709,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,584.0,584.0,100,1.38,1.0897131491703438,0.069,0.05448565745851717,0.9309999999999999,0.054485657458517175,0.0,0.0,0.0005,0.005,9.72,0.47311561360663607,1.1,0.8703882797784892,8.86,0.864799854231479,0.04,0.19694638556693236,0.04,0.19694638556693236,2.63,1.2922066320051062,2.62,1.2931833714996617,17.37,1.2922066320051069,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,585.0,585.0,100,1.38,1.0897131491703438,0.069,0.05448565745851717,0.9309999999999999,0.054485657458517175,0.0,0.0,0.0,0.0,9.72,0.47311561360663607,1.1,0.8703882797784892,8.86,0.864799854231479,0.04,0.19694638556693236,0.04,0.19694638556693236,2.63,1.2922066320051062,2.61,1.294081320723881,17.37,1.2922066320051069,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,586.0,586.0,100,1.37,1.0792346708420162,0.0685,0.053961733542100807,0.9315000000000001,0.053961733542100807,0.0,0.0,0.0004999999999999999,0.0049999999999999975,9.72,0.47311561360663607,1.09,0.85392735006669,8.87,0.8487066809581683,0.04,0.19694638556693236,0.04,0.19694638556693236,2.62,1.2931833714996617,2.61,1.294081320723881,17.38,1.2931833714996614,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,587.0,587.0,100,1.37,1.0792346708420162,0.0685,0.053961733542100807,0.9315000000000001,0.053961733542100807,0.0,0.0,0.0,0.0,9.72,0.47311561360663607,1.09,0.85392735006669,8.87,0.8487066809581683,0.04,0.19694638556693236,0.04,0.19694638556693236,2.62,1.2931833714996617,2.61,1.294081320723881,17.38,1.2931833714996614,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,588.0,588.0,100,1.37,1.0792346708420162,0.0685,0.053961733542100807,0.9315000000000001,0.053961733542100807,0.0,0.0,0.0,0.0,9.72,0.47311561360663607,1.09,0.85392735006669,8.87,0.8487066809581683,0.04,0.19694638556693236,0.04,0.19694638556693236,2.62,1.2931833714996617,2.61,1.294081320723881,17.38,1.2931833714996614,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,589.0,589.0,100,1.36,1.0685589276301901,0.068,0.0534279463815095,0.932,0.05342794638150951,0.0,0.0,0.0004999999999999999,0.004999999999999998,9.72,0.47311561360663607,1.08,0.8370221386594625,8.88,0.8321810214882652,0.04,0.19694638556693236,0.04,0.19694638556693236,2.61,1.294081320723881,2.61,1.294081320723881,17.39,1.2940813207238808,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,590.0,590.0,100,1.36,1.0685589276301901,0.068,0.0534279463815095,0.932,0.05342794638150951,0.0,0.0,0.0,0.0,9.72,0.47311561360663607,1.08,0.8370221386594625,8.88,0.8321810214882652,0.04,0.19694638556693236,0.04,0.19694638556693236,2.61,1.294081320723881,2.61,1.294081320723881,17.39,1.2940813207238808,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,591.0,591.0,100,1.36,1.0685589276301901,0.068,0.0534279463815095,0.932,0.05342794638150951,0.0,0.0,0.0,0.0,9.72,0.47311561360663607,1.08,0.8370221386594625,8.88,0.8321810214882652,0.04,0.19694638556693236,0.04,0.19694638556693236,2.61,1.294081320723881,2.61,1.294081320723881,17.39,1.2940813207238808,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,592.0,592.0,100,1.36,1.0685589276301901,0.068,0.0534279463815095,0.932,0.05342794638150951,0.0,0.0,0.0,0.0,9.72,0.47311561360663607,1.08,0.8370221386594625,8.88,0.8321810214882652,0.04,0.19694638556693236,0.04,0.19694638556693236,2.61,1.294081320723881,2.6,1.310408988511494,17.39,1.2940813207238808,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,593.0,593.0,100,1.36,1.0685589276301901,0.068,0.0534279463815095,0.932,0.05342794638150951,0.0,0.0,0.0,0.0,9.72,0.47311561360663607,1.08,0.8370221386594625,8.88,0.8321810214882652,0.04,0.19694638556693236,0.04,0.19694638556693236,2.61,1.294081320723881,2.58,1.2963039922811472,17.39,1.2940813207238808,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,594.0,594.0,100,1.36,1.0685589276301901,0.068,0.0534279463815095,0.932,0.05342794638150951,0.0,0.0,0.0,0.0,9.72,0.47311561360663607,1.08,0.8370221386594625,8.88,0.8321810214882652,0.04,0.19694638556693236,0.04,0.19694638556693236,2.61,1.294081320723881,2.57,1.2890760922913633,17.39,1.2940813207238808,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,595.0,595.0,100,1.36,1.0685589276301901,0.068,0.0534279463815095,0.932,0.05342794638150951,0.0,0.0,0.0,0.0,9.72,0.47311561360663607,1.08,0.8370221386594625,8.88,0.8321810214882652,0.04,0.19694638556693236,0.04,0.19694638556693236,2.61,1.294081320723881,2.57,1.2890760922913633,17.39,1.2940813207238808,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,596.0,596.0,100,1.35,1.07661084384791,0.0675,0.053830542192395504,0.9325,0.05383054219239548,0.0,0.0,0.0005,0.004999999999999999,9.72,0.47311561360663607,1.07,0.8439325934114774,8.89,0.8396127053287692,0.04,0.19694638556693236,0.04,0.19694638556693236,2.6,1.310408988511494,2.57,1.2890760922913633,17.4,1.3104089885114945,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,597.0,597.0,100,1.35,1.07661084384791,0.0675,0.053830542192395504,0.9325,0.05383054219239548,0.0,0.0,0.0,0.0,9.72,0.47311561360663607,1.07,0.8439325934114774,8.89,0.8396127053287692,0.04,0.19694638556693236,0.04,0.19694638556693236,2.6,1.310408988511494,2.57,1.2890760922913633,17.4,1.3104089885114945,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,598.0,598.0,100,1.34,1.075155614764484,0.067,0.05375778073822421,0.9329999999999999,0.053757780738224216,0.0,0.0,0.0005,0.005,9.72,0.47311561360663607,1.06,0.8387099280647292,8.9,0.8348471099367217,0.04,0.19694638556693236,0.04,0.19694638556693236,2.59,1.3034143197344767,2.57,1.2890760922913633,17.41,1.3034143197344776,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,599.0,599.0,100,1.34,1.075155614764484,0.067,0.05375778073822421,0.9329999999999999,0.053757780738224216,0.0,0.0,0.0,0.0,9.72,0.47311561360663607,1.06,0.8387099280647292,8.9,0.8348471099367217,0.04,0.19694638556693236,0.04,0.19694638556693236,2.59,1.3034143197344767,2.57,1.2890760922913633,17.41,1.3034143197344776,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,600.0,600.0,100,5.74,0.9387289924212,0.287,0.04693644962106001,0.713,0.04693644962106001,0.0,0.0,-0.22,0.034815531191139566,9.72,0.47311561360663607,5.14,0.4268749491621899,4.32,0.851380340886777,0.54,0.7967104083338403,0.56,0.8326663997864531,6.44,1.037868834280959,2.4,1.2390938363794466,13.56,1.0378688342809592,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,601.0,601.0,100,5.72,0.9648363026488436,0.286,0.04824181513244217,0.7140000000000001,0.0482418151324422,0.0,0.0,0.0009999999999999998,0.007035264706814482,9.72,0.47311561360663607,5.12,0.4557156653844234,4.33,0.8415353933031086,0.55,0.8211226608993472,0.57,0.8675403521602107,6.41,1.025877303786492,3.94,1.5230219826371385,13.59,1.025877303786492,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,602.0,602.0,100,5.71,0.9459643147859674,0.28550000000000003,0.04729821573929837,0.7145,0.04729821573929838,0.0,0.0,0.0005000000000000004,0.005000000000000004,9.72,0.47311561360663607,5.11,0.46914924075501835,4.35,0.8453676505795951,0.54,0.7967104083338403,0.56,0.8326663997864531,6.41,1.0059921480907301,6.19,1.098161917004772,13.59,1.0059921480907303,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,603.0,603.0,100,5.67,0.932629604826042,0.2835,0.0466314802413021,0.7165,0.046631480241302106,0.0,0.0,0.002,0.009847319278346619,9.74,0.44084400227680803,5.07,0.4551611991061158,4.39,0.8515582864088137,0.54,0.7967104083338403,0.56,0.8326663997864531,6.37,1.0115993936995678,6.06,1.13547035597277,13.63,1.011599393699568,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,604.0,604.0,100,5.62,0.9076554323301237,0.28099999999999997,0.04538277161650617,0.7190000000000001,0.04538277161650618,0.0,0.0,0.0024999999999999996,0.010952145677879515,9.74,0.44084400227680803,5.03,0.48105523738354766,4.43,0.8439325934114775,0.54,0.7967104083338403,0.56,0.8326663997864531,6.32,0.9937176397119794,6.06,1.1265393508843393,13.68,0.9937176397119794,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,605.0,605.0,100,5.6,0.9211323729436767,0.28,0.046056618647183814,0.72,0.04605661864718385,0.0,0.0,0.0009999999999999998,0.007035264706814483,9.74,0.44084400227680803,5.01,0.48189440982669884,4.45,0.8572330399888264,0.54,0.7967104083338403,0.56,0.8326663997864531,6.3,1.0200019805882932,6.03,1.1232618446814489,13.7,1.020001980588293,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,606.0,606.0,100,5.55,0.9679197729505717,0.2775,0.0483959886475286,0.7225,0.048395988647528615,0.0,0.0,0.0024999999999999996,0.010952145677879518,9.74,0.44084400227680803,4.96,0.5490119683705823,4.5,0.881917103688197,0.54,0.7967104083338403,0.56,0.8326663997864531,6.25,1.0384039812533599,6.0,1.1634153830577252,13.75,1.0384039812533599,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,607.0,607.0,100,5.47,1.0096003809888987,0.27349999999999997,0.05048001904944493,0.7265,0.05048001904944495,0.0,0.0,0.003999999999999999,0.013632996217214532,9.74,0.44084400227680803,4.88,0.6076947665505517,4.55,0.9031370691409838,0.57,0.819645156038991,0.6,0.864566219253764,6.16,1.0798428617445253,6.01,1.1414592822038345,13.84,1.0798428617445255,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,608.0,608.0,100,5.46,1.0192094381371666,0.273,0.050960471906858325,0.727,0.050960471906858346,0.0,0.0,0.0004999999999999999,0.004999999999999997,9.74,0.44084400227680803,4.87,0.6301354672375673,4.56,0.9025217197084258,0.57,0.8196451560389909,0.6,0.864566219253764,6.16,1.0798428617445257,5.98,1.1718930554164633,13.84,1.0798428617445253,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,609.0,609.0,100,5.43,1.0372360318936984,0.27149999999999996,0.05186180159468492,0.7284999999999999,0.051861801594684946,0.0,0.0,0.0015,0.008572330399888264,9.74,0.44084400227680803,4.84,0.646982116125213,4.59,0.9,0.57,0.8196451560389909,0.6,0.864566219253764,6.13,1.0977939310961393,5.94,1.18764685429005,13.87,1.0977939310961393,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,610.0,610.0,100,5.41,1.0550025132815102,0.2705,0.0527501256640755,0.7295,0.052750125664075526,0.0,0.0,0.0009999999999999998,0.007035264706814482,9.74,0.44084400227680803,4.82,0.6572055933413774,4.61,0.9199802369418792,0.57,0.8196451560389909,0.6,0.864566219253764,6.11,1.1272116307978999,5.9,1.2102257907706582,13.89,1.1272116307978997,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,611.0,611.0,100,5.38,1.080403964854224,0.26899999999999996,0.0540201982427112,0.731,0.05402019824271121,0.0,0.0,0.0014999999999999996,0.008572330399888263,9.74,0.44084400227680803,4.79,0.6711214796175431,4.64,0.91585363393278,0.57,0.8196451560389909,0.6,0.864566219253764,6.08,1.1430952132988166,5.88,1.2249922696107354,13.92,1.1430952132988161,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,612.0,612.0,100,5.37,1.0792346708420164,0.2685,0.053961733542100807,0.7315,0.053961733542100807,0.0,0.0,0.0004999999999999999,0.004999999999999998,9.74,0.44084400227680803,4.78,0.6753973764841082,4.65,0.9252354327740622,0.57,0.8196451560389909,0.6,0.864566219253764,6.07,1.1481649830415608,5.81,1.236604997237161,13.93,1.1481649830415608,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,613.0,613.0,100,5.34,1.0937840903778207,0.267,0.05468920451889103,0.733,0.05468920451889103,0.0,0.0,0.0015,0.008572330399888263,9.74,0.44084400227680803,4.75,0.6723244767373876,4.68,0.9307323064461803,0.57,0.8196451560389909,0.6,0.864566219253764,6.04,1.1627205992495324,5.81,1.236604997237161,13.96,1.162720599249533,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,614.0,614.0,100,5.3,1.0963668190985179,0.265,0.05481834095492589,0.735,0.054818340954925916,0.0,0.0,0.0019999999999999996,0.009847319278346615,9.75,0.4351941398892447,4.72,0.6678776879493777,4.71,0.9243616415908033,0.57,0.8196451560389909,0.61,0.8749603165604457,6.0,1.1547005383792515,5.78,1.2679419417610447,14.0,1.1547005383792517,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,615.0,615.0,100,5.27,1.1087803837523187,0.2635,0.055439019187615936,0.7365,0.05543901918761594,0.0,0.0,0.0014999999999999996,0.008572330399888261,9.75,0.4351941398892447,4.69,0.6918720031095843,4.74,0.9387289924212,0.57,0.8196451560389909,0.61,0.8749603165604457,5.97,1.167359101873658,5.73,1.2780588184564676,14.03,1.167359101873658,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,616.0,616.0,100,5.21,1.165973820244241,0.2605,0.058298691012212044,0.7395,0.05829869101221208,0.0,0.0,0.0030000000000000005,0.011934162828797099,9.75,0.4351941398892447,4.63,0.747453589654146,4.8,0.9949366763261823,0.57,0.8196451560389909,0.62,0.8851182652246781,5.91,1.2068407709655182,5.66,1.2888018082739106,14.09,1.2068407709655182,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,617.0,617.0,100,5.19,1.1520293907586372,0.2595,0.05760146953793188,0.7404999999999999,0.05760146953793188,0.0,0.0,0.0009999999999999998,0.007035264706814482,9.75,0.4351941398892447,4.61,0.7506899183653352,4.82,1.0088497300281036,0.57,0.8196451560389909,0.62,0.8851182652246781,5.89,1.2051656493711733,5.61,1.2862520921049825,14.11,1.2051656493711735,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
