RunId,seed,radius_profile,event_index,event_step,event_time_s,event_types,next_event_step,coverage_threshold,threshold_reached,time_to_90_percent_nominal_service_after_event_s
143,42,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,48.0
143,42,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
143,42,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,22.0
144,43,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,97.0
144,43,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,56.0
144,43,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
144,43,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,24.0
145,44,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,140.0
145,44,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,49.0
145,44,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
145,44,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,23.0
146,45,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,144.0
146,45,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,273.0
146,45,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
146,45,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,89.0
147,46,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,143.0
147,46,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,56.0
147,46,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
147,46,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,18.0
148,47,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,19.0
148,47,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,132.0
148,47,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
148,47,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,51.0
149,48,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,37.0
149,48,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,46.0
149,48,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
149,48,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,12.0
150,49,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,16.0
150,49,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,47.0
150,49,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
150,49,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,17.0
151,50,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,83.0
151,50,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,38.0
151,50,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
151,50,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,17.0
152,51,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,236.0
152,51,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,47.0
152,51,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
152,51,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,11.0
153,52,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,254.0
153,52,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,False,
153,52,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
153,52,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,274.0
154,53,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,30.0
154,53,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,178.0
154,53,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
154,53,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,30.0
155,54,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,16.0
155,54,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,76.0
155,54,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
155,54,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,15.0
156,55,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,20.0
156,55,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,121.0
156,55,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
156,55,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,13.0
157,56,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,67.0
157,56,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,41.0
157,56,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
157,56,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,13.0
158,57,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,255.0
158,57,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,49.0
158,57,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
158,57,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,14.0
159,58,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,106.0
159,58,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,False,
159,58,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
159,58,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,80.0
160,59,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,19.0
160,59,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,82.0
160,59,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
160,59,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,22.0
161,60,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,False,
161,60,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,85.0
161,60,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
161,60,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,15.0
162,61,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,68.0
162,61,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,False,
162,61,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
162,61,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,26.0
163,62,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,212.0
163,62,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,65.0
163,62,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
163,62,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,12.0
164,63,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,False,
164,63,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,96.0
164,63,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
164,63,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,17.0
165,64,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,106.0
165,64,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,50.0
165,64,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
165,64,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,19.0
166,65,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,26.0
166,65,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,66.0
166,65,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
166,65,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,16.0
167,66,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,30.0
167,66,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,191.0
167,66,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
167,66,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,16.0
168,67,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,104.0
168,67,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,106.0
168,67,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
168,67,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,18.0
169,68,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,50.0
169,68,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,52.0
169,68,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
169,68,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,11.0
170,69,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,39.0
170,69,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,237.0
170,69,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
170,69,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,20.0
171,70,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,65.0
171,70,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,191.0
171,70,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
171,70,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,19.0
172,71,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,False,
172,71,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,156.0
172,71,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
172,71,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,14.0
173,72,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,188.0
173,72,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,56.0
173,72,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
173,72,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,11.0
174,73,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,84.0
174,73,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,59.0
174,73,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
174,73,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,18.0
175,74,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,88.0
175,74,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,215.0
175,74,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
175,74,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,14.0
176,75,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,44.0
176,75,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,207.0
176,75,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
176,75,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,22.0
177,76,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,115.0
177,76,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,61.0
177,76,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
177,76,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,70.0
178,77,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,14.0
178,77,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,276.0
178,77,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
178,77,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,16.0
179,78,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,15.0
179,78,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,220.0
179,78,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
179,78,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,16.0
180,79,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,16.0
180,79,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,98.0
180,79,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
180,79,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,22.0
181,80,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,46.0
181,80,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,43.0
181,80,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
181,80,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,16.0
182,81,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,149.0
182,81,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,53.0
182,81,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
182,81,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,31.0
183,82,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,50.0
183,82,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,81.0
183,82,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
183,82,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,50.0
184,83,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,286.0
184,83,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,74.0
184,83,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
184,83,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,17.0
185,84,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,17.0
185,84,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,51.0
185,84,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
185,84,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,20.0
186,85,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,69.0
186,85,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,59.0
186,85,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
186,85,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,142.0
187,86,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,51.0
187,86,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,45.0
187,86,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
187,86,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,19.0
188,87,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,87.0
188,87,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,72.0
188,87,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
188,87,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,12.0
189,88,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,False,
189,88,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,47.0
189,88,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
189,88,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,12.0
190,89,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,19.0
190,89,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,97.0
190,89,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
190,89,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,16.0
191,90,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,False,
191,90,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,81.0
191,90,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
191,90,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,12.0
192,91,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,46.0
192,91,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,86.0
192,91,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
192,91,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,16.0
193,92,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,69.0
193,92,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,185.0
193,92,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
193,92,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,22.0
194,93,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,146.0
194,93,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,221.0
194,93,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
194,93,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,18.0
195,94,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,False,
195,94,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,97.0
195,94,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
195,94,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,14.0
196,95,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,22.0
196,95,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,93.0
196,95,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
196,95,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,23.0
197,96,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,20.0
197,96,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,125.0
197,96,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
197,96,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,14.0
198,97,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,107.0
198,97,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,83.0
198,97,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
198,97,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,17.0
199,98,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,46.0
199,98,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,103.0
199,98,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
199,98,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,75.0
200,99,rd25_rp25_potenziato,1,600,600.0,set_priorities,900.0,0.9,True,18.0
200,99,rd25_rp25_potenziato,2,900,900.0,reconfigure + set_priorities,1200.0,0.9,True,45.0
200,99,rd25_rp25_potenziato,3,1200,1200.0,add_points + set_priorities,1500.0,0.9,True,0.0
200,99,rd25_rp25_potenziato,4,1500,1500.0,remove_points + set_priorities,,0.9,True,20.0
