Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
324.0,324.0,100,0.21,0.5182526976156117,0.021,0.05182526976156117,0.9790000000000001,0.05182526976156117,0.0,0.0,0.0,0.0,4.96,0.19694638556693247,0.17,0.40339468604243256,4.83,0.40339468604243234,0.0,0.0,10.55,0.9252354327740623,10.54,0.9147500624584167,9.45,0.9252354327740623,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
325.0,325.0,100,0.21,0.5182526976156117,0.021,0.05182526976156117,0.9790000000000001,0.05182526976156117,0.0,0.0,0.0,0.0,4.96,0.19694638556693247,0.17,0.40339468604243256,4.83,0.40339468604243234,0.0,0.0,10.55,0.9252354327740623,10.54,0.9147500624584167,9.45,0.9252354327740623,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
326.0,326.0,100,0.21,0.5182526976156117,0.021,0.05182526976156117,0.9790000000000001,0.05182526976156117,0.0,0.0,0.0,0.0,4.96,0.19694638556693247,0.17,0.40339468604243256,4.83,0.40339468604243234,0.0,0.0,10.55,0.9252354327740623,10.52,0.9154123649917552,9.45,0.9252354327740623,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
327.0,327.0,100,0.21,0.5182526976156117,0.021,0.05182526976156117,0.9790000000000001,0.05182526976156117,0.0,0.0,0.0,0.0,4.96,0.19694638556693247,0.17,0.40339468604243256,4.83,0.40339468604243234,0.0,0.0,10.55,0.9252354327740623,10.52,0.9154123649917552,9.45,0.9252354327740623,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
328.0,328.0,100,0.21,0.5182526976156117,0.021,0.05182526976156117,0.9790000000000001,0.05182526976156117,0.0,0.0,0.0,0.0,4.96,0.19694638556693247,0.17,0.40339468604243256,4.83,0.40339468604243234,0.0,0.0,10.55,0.9252354327740623,10.52,0.9154123649917552,9.45,0.9252354327740623,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
329.0,329.0,100,0.21,0.5182526976156117,0.021,0.05182526976156117,0.9790000000000001,0.05182526976156117,0.0,0.0,0.0,0.0,4.96,0.19694638556693247,0.17,0.40339468604243256,4.83,0.40339468604243234,0.0,0.0,10.55,0.9252354327740623,10.52,0.9154123649917552,9.45,0.9252354327740623,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
330.0,330.0,100,0.19,0.4860685407045248,0.019000000000000003,0.04860685407045249,0.981,0.04860685407045247,0.0,0.0,0.002,0.014070529413628971,4.97,0.17144660799776537,0.16,0.39491720139745234,4.84,0.3949172013974525,0.0,0.0,10.53,0.915136463853751,10.51,0.9265445744727282,9.47,0.915136463853751,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
331.0,331.0,100,0.18,0.47947783045620573,0.018000000000000002,0.04794778304562058,0.982,0.04794778304562054,0.0,0.0,0.001,0.009999999999999997,4.97,0.17144660799776537,0.15,0.38599209705627263,4.85,0.38599209705627263,0.0,0.0,10.52,0.9154123649917552,10.52,0.9154123649917552,9.48,0.9154123649917552,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
332.0,332.0,100,0.18,0.47947783045620573,0.018000000000000002,0.04794778304562058,0.982,0.04794778304562054,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.15,0.38599209705627263,4.85,0.38599209705627263,0.0,0.0,10.52,0.9154123649917552,10.52,0.9154123649917552,9.48,0.9154123649917552,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
333.0,333.0,100,0.18,0.47947783045620573,0.018000000000000002,0.04794778304562058,0.982,0.04794778304562054,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.15,0.38599209705627263,4.85,0.38599209705627263,0.0,0.0,10.52,0.9154123649917552,10.52,0.9154123649917552,9.48,0.9154123649917552,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
334.0,334.0,100,0.18,0.47947783045620573,0.018000000000000002,0.04794778304562058,0.982,0.04794778304562054,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.15,0.38599209705627263,4.85,0.38599209705627263,0.0,0.0,10.52,0.9154123649917552,10.52,0.9154123649917552,9.48,0.9154123649917552,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
335.0,335.0,100,0.18,0.47947783045620573,0.018000000000000002,0.04794778304562058,0.982,0.04794778304562054,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.15,0.38599209705627263,4.85,0.38599209705627263,0.0,0.0,10.52,0.9154123649917552,10.51,0.9155778657672043,9.48,0.9154123649917552,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
336.0,336.0,100,0.18,0.47947783045620573,0.018000000000000002,0.04794778304562058,0.982,0.04794778304562054,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.15,0.38599209705627263,4.85,0.38599209705627263,0.0,0.0,10.52,0.9154123649917552,10.5,0.8932971498777984,9.48,0.9154123649917552,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
337.0,337.0,100,0.18,0.47947783045620573,0.018000000000000002,0.04794778304562058,0.982,0.04794778304562054,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.15,0.38599209705627263,4.85,0.38599209705627263,0.0,0.0,10.52,0.9154123649917552,10.5,0.8932971498777984,9.48,0.9154123649917552,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
338.0,338.0,100,0.18,0.47947783045620573,0.018000000000000002,0.04794778304562058,0.982,0.04794778304562054,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.15,0.38599209705627263,4.85,0.38599209705627263,0.0,0.0,10.52,0.9154123649917552,10.49,0.9044781965756874,9.48,0.9154123649917552,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
339.0,339.0,100,0.17,0.4725815626252609,0.017,0.047258156262526094,0.983,0.04725815626252608,0.0,0.0,0.001,0.009999999999999997,4.97,0.17144660799776537,0.14,0.3765875486765086,4.86,0.3765875486765086,0.0,0.0,10.51,0.9155778657672043,10.49,0.9044781965756874,9.49,0.9155778657672043,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
340.0,340.0,100,0.16,0.4653661532230901,0.016,0.04653661532230901,0.9840000000000001,0.04653661532230902,0.0,0.0,0.001,0.009999999999999997,4.97,0.17144660799776537,0.13,0.3666666666666666,4.87,0.3666666666666668,0.0,0.0,10.5,0.8932971498777984,10.5,0.8932971498777984,9.5,0.8932971498777984,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
341.0,341.0,100,0.16,0.4653661532230901,0.016,0.04653661532230901,0.9840000000000001,0.04653661532230902,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.13,0.3666666666666666,4.87,0.3666666666666668,0.0,0.0,10.5,0.8932971498777984,10.5,0.8932971498777984,9.5,0.8932971498777984,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
342.0,342.0,100,0.16,0.4653661532230901,0.016,0.04653661532230901,0.9840000000000001,0.04653661532230902,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.13,0.3666666666666666,4.87,0.3666666666666668,0.0,0.0,10.5,0.8932971498777984,10.5,0.8932971498777984,9.5,0.8932971498777984,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
343.0,343.0,100,0.16,0.4653661532230901,0.016,0.04653661532230901,0.9840000000000001,0.04653661532230902,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.13,0.3666666666666666,4.87,0.3666666666666668,0.0,0.0,10.5,0.8932971498777984,10.5,0.8932971498777984,9.5,0.8932971498777984,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
344.0,344.0,100,0.16,0.4653661532230901,0.016,0.04653661532230901,0.9840000000000001,0.04653661532230902,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.13,0.3666666666666666,4.87,0.3666666666666668,0.0,0.0,10.5,0.8932971498777984,10.5,0.8932971498777984,9.5,0.8932971498777984,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
345.0,345.0,100,0.16,0.4653661532230901,0.016,0.04653661532230901,0.9840000000000001,0.04653661532230902,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.13,0.3666666666666666,4.87,0.3666666666666668,0.0,0.0,10.5,0.8932971498777984,10.5,0.8932971498777984,9.5,0.8932971498777984,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
346.0,346.0,100,0.16,0.4653661532230901,0.016,0.04653661532230901,0.9840000000000001,0.04653661532230902,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.13,0.3666666666666666,4.87,0.3666666666666668,0.0,0.0,10.5,0.8932971498777984,10.5,0.8932971498777984,9.5,0.8932971498777984,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
347.0,347.0,100,0.16,0.4653661532230901,0.016,0.04653661532230901,0.9840000000000001,0.04653661532230902,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.13,0.3666666666666666,4.87,0.3666666666666668,0.0,0.0,10.5,0.8932971498777984,10.5,0.8932971498777984,9.5,0.8932971498777984,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
348.0,348.0,100,0.16,0.4653661532230901,0.016,0.04653661532230901,0.9840000000000001,0.04653661532230902,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.13,0.3666666666666666,4.87,0.3666666666666668,0.0,0.0,10.5,0.8932971498777984,10.5,0.8932971498777984,9.5,0.8932971498777984,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
349.0,349.0,100,0.16,0.4653661532230901,0.016,0.04653661532230901,0.9840000000000001,0.04653661532230902,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.13,0.3666666666666666,4.87,0.3666666666666668,0.0,0.0,10.5,0.8932971498777984,10.5,0.8932971498777984,9.5,0.8932971498777984,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
350.0,350.0,100,0.16,0.4653661532230901,0.016,0.04653661532230901,0.9840000000000001,0.04653661532230902,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.13,0.3666666666666666,4.87,0.3666666666666668,0.0,0.0,10.5,0.8932971498777984,10.5,0.8932971498777984,9.5,0.8932971498777984,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
351.0,351.0,100,0.16,0.4653661532230901,0.016,0.04653661532230901,0.9840000000000001,0.04653661532230902,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.13,0.3666666666666666,4.87,0.3666666666666668,0.0,0.0,10.5,0.8932971498777984,10.49,0.8932406102942183,9.5,0.8932971498777984,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
352.0,352.0,100,0.16,0.4653661532230901,0.016,0.04653661532230901,0.9840000000000001,0.04653661532230902,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.13,0.3666666666666666,4.87,0.3666666666666668,0.0,0.0,10.5,0.8932971498777984,10.49,0.8932406102942183,9.5,0.8932971498777984,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
353.0,353.0,100,0.16,0.4653661532230901,0.016,0.04653661532230901,0.9840000000000001,0.04653661532230902,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.13,0.3666666666666666,4.87,0.3666666666666668,0.0,0.0,10.5,0.8932971498777984,10.49,0.8932406102942183,9.5,0.8932971498777984,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
354.0,354.0,100,0.16,0.4653661532230901,0.016,0.04653661532230901,0.9840000000000001,0.04653661532230902,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.13,0.3666666666666666,4.87,0.3666666666666668,0.0,0.0,10.5,0.8932971498777984,10.48,0.8584693919818553,9.5,0.8932971498777984,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
355.0,355.0,100,0.15,0.4578165130223676,0.015,0.04578165130223676,0.985,0.04578165130223674,0.0,0.0,0.001,0.009999999999999997,4.97,0.17144660799776537,0.12,0.3561863092100635,4.88,0.35618630921006356,0.0,0.0,10.49,0.8932406102942183,10.48,0.8584693919818553,9.51,0.8932406102942183,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
356.0,356.0,100,0.15,0.4578165130223676,0.015,0.04578165130223676,0.985,0.04578165130223674,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.12,0.3561863092100635,4.88,0.35618630921006356,0.0,0.0,10.49,0.8932406102942183,10.48,0.8584693919818553,9.51,0.8932406102942183,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
357.0,357.0,100,0.15,0.4578165130223676,0.015,0.04578165130223676,0.985,0.04578165130223674,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.12,0.3561863092100635,4.88,0.35618630921006356,0.0,0.0,10.49,0.8932406102942183,10.48,0.8584693919818553,9.51,0.8932406102942183,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
358.0,358.0,100,0.15,0.4578165130223676,0.015,0.04578165130223676,0.985,0.04578165130223674,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.12,0.3561863092100635,4.88,0.35618630921006356,0.0,0.0,10.49,0.8932406102942183,10.48,0.8584693919818553,9.51,0.8932406102942183,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
359.0,359.0,100,0.15,0.4578165130223676,0.015,0.04578165130223676,0.985,0.04578165130223674,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.12,0.3561863092100635,4.88,0.35618630921006356,0.0,0.0,10.49,0.8932406102942183,10.48,0.8584693919818553,9.51,0.8932406102942183,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
360.0,360.0,100,0.15,0.4578165130223676,0.015,0.04578165130223676,0.985,0.04578165130223674,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.12,0.3561863092100635,4.88,0.35618630921006356,0.0,0.0,10.49,0.8932406102942183,10.48,0.8584693919818553,9.51,0.8932406102942183,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
361.0,361.0,100,0.15,0.4578165130223676,0.015,0.04578165130223676,0.985,0.04578165130223674,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.12,0.3561863092100635,4.88,0.35618630921006356,0.0,0.0,10.49,0.8932406102942183,10.46,0.8092895000860291,9.51,0.8932406102942183,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
362.0,362.0,100,0.15,0.4578165130223676,0.015,0.04578165130223676,0.985,0.04578165130223674,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.12,0.3561863092100635,4.88,0.35618630921006356,0.0,0.0,10.49,0.8932406102942183,10.46,0.8092895000860291,9.51,0.8932406102942183,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
363.0,363.0,100,0.15,0.4578165130223676,0.015,0.04578165130223676,0.985,0.04578165130223674,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.12,0.3561863092100635,4.88,0.35618630921006356,0.0,0.0,10.49,0.8932406102942183,10.46,0.8092895000860291,9.51,0.8932406102942183,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
364.0,364.0,100,0.15,0.4578165130223676,0.015,0.04578165130223676,0.985,0.04578165130223674,0.0,0.0,0.0,0.0,4.97,0.17144660799776537,0.12,0.3561863092100635,4.88,0.35618630921006356,0.0,0.0,10.49,0.8932406102942183,10.46,0.8092895000860291,9.51,0.8932406102942183,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
365.0,365.0,100,0.13,0.4181488788081164,0.013000000000000001,0.04181488788081165,0.987,0.041814887880811634,0.0,0.0,0.002,0.014070529413628968,4.98,0.1407052941362897,0.11,0.3450955072018603,4.89,0.3450955072018604,0.0,0.0,10.47,0.8343024667712576,10.46,0.8092895000860291,9.53,0.8343024667712576,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
366.0,366.0,100,0.12,0.40898988651643614,0.012000000000000002,0.040898988651643625,0.988,0.040898988651643604,0.0,0.0,0.001,0.009999999999999998,4.98,0.1407052941362897,0.1,0.3333333333333334,4.9,0.33333333333333365,0.0,0.0,10.46,0.8092895000860291,10.45,0.7961396760860393,9.54,0.8092895000860291,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
367.0,367.0,100,0.12,0.40898988651643614,0.012000000000000002,0.040898988651643625,0.988,0.040898988651643604,0.0,0.0,0.0,0.0,4.98,0.1407052941362897,0.1,0.3333333333333334,4.9,0.33333333333333365,0.0,0.0,10.46,0.8092895000860291,10.46,0.8092895000860291,9.54,0.8092895000860291,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
368.0,368.0,100,0.12,0.40898988651643614,0.012000000000000002,0.040898988651643625,0.988,0.040898988651643604,0.0,0.0,0.0,0.0,4.98,0.1407052941362897,0.1,0.3333333333333334,4.9,0.33333333333333365,0.0,0.0,10.46,0.8092895000860291,10.45,0.808727645156516,9.54,0.8092895000860291,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
369.0,369.0,100,0.12,0.40898988651643614,0.012000000000000002,0.040898988651643625,0.988,0.040898988651643604,0.0,0.0,0.0,0.0,4.98,0.1407052941362897,0.1,0.3333333333333334,4.9,0.33333333333333365,0.0,0.0,10.46,0.8092895000860291,10.44,0.7954415583355404,9.54,0.8092895000860291,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
370.0,370.0,100,0.12,0.40898988651643614,0.012000000000000002,0.040898988651643625,0.988,0.040898988651643604,0.0,0.0,0.0,0.0,4.98,0.1407052941362897,0.1,0.3333333333333334,4.9,0.33333333333333365,0.0,0.0,10.46,0.8092895000860291,10.43,0.7818005635787945,9.54,0.8092895000860291,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
371.0,371.0,100,0.12,0.40898988651643614,0.012000000000000002,0.040898988651643625,0.988,0.040898988651643604,0.0,0.0,0.0,0.0,4.98,0.1407052941362897,0.1,0.3333333333333334,4.9,0.33333333333333365,0.0,0.0,10.46,0.8092895000860291,10.42,0.7677857445244407,9.54,0.8092895000860291,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
372.0,372.0,100,0.11,0.3993681878855018,0.011000000000000001,0.03993681878855019,0.9890000000000001,0.03993681878855011,0.0,0.0,0.001,0.009999999999999997,4.98,0.1407052941362897,0.09,0.32082595426382343,4.91,0.32082595426382343,0.0,0.0,10.45,0.808727645156516,10.42,0.7677857445244407,9.55,0.808727645156516,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
373.0,373.0,100,0.1,0.36237153766973934,0.01,0.03623715376697394,0.99,0.03623715376697392,0.0,0.0,0.001,0.009999999999999997,4.98,0.1407052941362897,0.08,0.27265992434429076,4.92,0.2726599243442908,0.0,0.0,10.44,0.7954415583355404,10.41,0.7666666666666667,9.56,0.7954415583355404,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
374.0,374.0,100,0.1,0.36237153766973934,0.01,0.03623715376697394,0.99,0.03623715376697392,0.0,0.0,0.0,0.0,4.98,0.1407052941362897,0.08,0.27265992434429076,4.92,0.2726599243442908,0.0,0.0,10.44,0.7954415583355404,10.41,0.7666666666666667,9.56,0.7954415583355404,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
375.0,375.0,100,0.1,0.36237153766973934,0.01,0.03623715376697394,0.99,0.03623715376697392,0.0,0.0,0.0,0.0,4.98,0.1407052941362897,0.08,0.27265992434429076,4.92,0.2726599243442908,0.0,0.0,10.44,0.7954415583355404,10.4,0.7654139963827326,9.56,0.7954415583355404,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
376.0,376.0,100,0.1,0.36237153766973934,0.01,0.03623715376697394,0.99,0.03623715376697392,0.0,0.0,0.0,0.0,4.98,0.1407052941362897,0.08,0.27265992434429076,4.92,0.2726599243442908,0.0,0.0,10.44,0.7954415583355404,10.39,0.7640270765734507,9.56,0.7954415583355404,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
377.0,377.0,100,0.1,0.36237153766973934,0.01,0.03623715376697394,0.99,0.03623715376697392,0.0,0.0,0.0,0.0,4.98,0.1407052941362897,0.08,0.27265992434429076,4.92,0.2726599243442908,0.0,0.0,10.44,0.7954415583355404,10.38,0.7756391955130696,9.56,0.7954415583355404,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
378.0,378.0,100,0.1,0.36237153766973934,0.01,0.03623715376697394,0.99,0.03623715376697392,0.0,0.0,0.0,0.0,4.98,0.1407052941362897,0.08,0.27265992434429076,4.92,0.2726599243442908,0.0,0.0,10.44,0.7954415583355404,10.37,0.786951668968895,9.56,0.7954415583355404,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
379.0,379.0,100,0.09,0.3509007169147893,0.009000000000000001,0.035090071691478944,0.991,0.03509007169147891,0.0,0.0,0.001,0.009999999999999997,4.98,0.1407052941362897,0.07,0.2564323999762428,4.93,0.25643239997624284,0.0,0.0,10.43,0.7946157193349128,10.37,0.786951668968895,9.57,0.7946157193349128,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
380.0,380.0,100,0.08,0.30748244591432294,0.008,0.030748244591432307,0.992,0.030748244591432262,0.0,0.0,0.001,0.009999999999999997,4.99,0.09999999999999981,0.07,0.2564323999762428,4.93,0.25643239997624284,0.0,0.0,10.42,0.7808309482192478,10.38,0.7756391955130696,9.58,0.7808309482192478,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
381.0,381.0,100,0.06,0.23868325657594203,0.006000000000000001,0.023868325657594208,0.9940000000000001,0.023868325657594197,0.0,0.0,0.002,0.014070529413628971,5.0,0.0,0.06,0.23868325657594203,4.93,0.25643239997624284,0.01,0.09999999999999999,10.39,0.7771353768420236,10.38,0.7756391955130696,9.61,0.7771353768420236,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
382.0,382.0,100,0.06,0.23868325657594203,0.006000000000000001,0.023868325657594208,0.9940000000000001,0.023868325657594197,0.0,0.0,0.0,0.0,5.0,0.0,0.06,0.23868325657594203,4.94,0.23868325657594194,0.0,0.0,10.4,0.7654139963827327,10.38,0.7756391955130696,9.6,0.7654139963827327,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
383.0,383.0,100,0.06,0.23868325657594203,0.006000000000000001,0.023868325657594208,0.9940000000000001,0.023868325657594197,0.0,0.0,0.0,0.0,5.0,0.0,0.06,0.23868325657594203,4.94,0.23868325657594194,0.0,0.0,10.4,0.7654139963827327,10.39,0.7640270765734507,9.6,0.7654139963827327,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
384.0,384.0,100,0.06,0.23868325657594203,0.006000000000000001,0.023868325657594208,0.9940000000000001,0.023868325657594197,0.0,0.0,0.0,0.0,5.0,0.0,0.06,0.23868325657594203,4.94,0.23868325657594194,0.0,0.0,10.4,0.7654139963827327,10.39,0.7640270765734507,9.6,0.7654139963827327,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
385.0,385.0,100,0.06,0.23868325657594203,0.006000000000000001,0.023868325657594208,0.9940000000000001,0.023868325657594197,0.0,0.0,0.0,0.0,5.0,0.0,0.06,0.23868325657594203,4.94,0.23868325657594194,0.0,0.0,10.4,0.7654139963827327,10.39,0.7640270765734507,9.6,0.7654139963827327,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
386.0,386.0,100,0.05,0.21904291355759029,0.005,0.02190429135575903,0.995,0.021904291355759043,0.0,0.0,0.001,0.009999999999999997,5.0,0.0,0.05,0.21904291355759029,4.95,0.21904291355759034,0.0,0.0,10.39,0.7640270765734507,10.39,0.7640270765734507,9.61,0.7640270765734507,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
387.0,387.0,100,0.05,0.21904291355759029,0.005,0.02190429135575903,0.995,0.021904291355759043,0.0,0.0,0.0,0.0,5.0,0.0,0.05,0.21904291355759029,4.95,0.21904291355759034,0.0,0.0,10.39,0.7640270765734507,10.39,0.7640270765734507,9.61,0.7640270765734507,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
388.0,388.0,100,0.05,0.21904291355759029,0.005,0.02190429135575903,0.995,0.021904291355759043,0.0,0.0,0.0,0.0,5.0,0.0,0.05,0.21904291355759029,4.95,0.21904291355759034,0.0,0.0,10.39,0.7640270765734507,10.39,0.7640270765734507,9.61,0.7640270765734507,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
389.0,389.0,100,0.05,0.21904291355759029,0.005,0.02190429135575903,0.995,0.021904291355759043,0.0,0.0,0.0,0.0,5.0,0.0,0.05,0.21904291355759029,4.95,0.21904291355759034,0.0,0.0,10.39,0.7640270765734507,10.39,0.7640270765734507,9.61,0.7640270765734507,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
390.0,390.0,100,0.05,0.21904291355759029,0.005,0.02190429135575903,0.995,0.021904291355759043,0.0,0.0,0.0,0.0,5.0,0.0,0.05,0.21904291355759029,4.95,0.21904291355759034,0.0,0.0,10.39,0.7640270765734507,10.39,0.7640270765734507,9.61,0.7640270765734507,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
391.0,391.0,100,0.05,0.21904291355759029,0.005,0.02190429135575903,0.995,0.021904291355759043,0.0,0.0,0.0,0.0,5.0,0.0,0.05,0.21904291355759029,4.95,0.21904291355759034,0.0,0.0,10.39,0.7640270765734507,10.39,0.7640270765734507,9.61,0.7640270765734507,5.0,0.0,10.0,0.0,2.0,0.0,0.5,0.0,0.63,0.7608474807008886
