RunId,cohere,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
314,0.6,62,0.3779444444444444,600.0,6.0,0.2,122.0,0,0,
315,0.15,63,0.4275555555555555,600.0,10.0,0.3333333333333333,172.0,0,0,
316,0.25,63,0.4125,600.0,10.0,0.3333333333333333,170.0,0,0,
317,0.35,63,0.4130555555555555,600.0,10.0,0.3333333333333333,161.0,0,0,
318,0.45,63,0.4057222222222222,600.0,10.0,0.3333333333333333,97.0,0,0,
319,0.6,63,0.42877777777777776,600.0,10.0,0.3333333333333333,97.0,0,0,
320,0.15,64,0.40705555555555556,600.0,7.0,0.2333333333333333,208.0,0,0,
321,0.25,64,0.3613333333333333,600.0,5.0,0.1666666666666666,200.0,0,0,
322,0.35,64,0.3748333333333333,600.0,5.0,0.1666666666666666,201.0,0,0,
323,0.45,64,0.368,600.0,5.0,0.1666666666666666,200.0,0,0,
324,0.6,64,0.40544444444444444,600.0,7.0,0.2333333333333333,200.0,0,0,
325,0.15,65,0.4358888888888888,600.0,10.0,0.3333333333333333,221.0,0,0,
326,0.25,65,0.4089444444444444,600.0,9.0,0.3,168.0,0,0,
327,0.35,65,0.4373333333333333,600.0,10.0,0.3333333333333333,169.0,0,0,
328,0.45,65,0.44349999999999995,600.0,10.0,0.3333333333333333,184.0,0,0,
329,0.6,65,0.4281111111111111,600.0,10.0,0.3333333333333333,172.0,0,0,
330,0.15,66,0.4126666666666667,600.0,8.0,0.2666666666666666,281.0,0,0,
331,0.25,66,0.40888888888888886,600.0,8.0,0.2666666666666666,278.0,0,0,
332,0.35,66,0.4026666666666667,600.0,8.0,0.2666666666666666,278.0,0,0,
333,0.45,66,0.4072222222222222,600.0,8.0,0.2666666666666666,280.0,0,0,
334,0.6,66,0.40994444444444444,600.0,8.0,0.2666666666666666,282.0,0,0,
335,0.15,67,0.42849999999999994,600.0,10.0,0.3333333333333333,277.0,0,0,
336,0.25,67,0.42927777777777776,600.0,10.0,0.3333333333333333,116.0,0,0,
337,0.35,67,0.42861111111111105,600.0,11.0,0.3666666666666666,117.0,0,0,
338,0.45,67,0.41288888888888886,600.0,10.0,0.3333333333333333,125.0,0,0,
339,0.6,67,0.4271111111111111,600.0,10.0,0.3333333333333333,267.0,0,0,
340,0.15,68,0.4384444444444444,600.0,10.0,0.3333333333333333,217.0,0,0,
341,0.25,68,0.4293888888888889,600.0,10.0,0.3333333333333333,109.0,0,0,
342,0.35,68,0.4606666666666666,600.0,10.0,0.3333333333333333,335.0,0,0,
343,0.45,68,0.4426111111111111,600.0,10.0,0.3333333333333333,156.0,0,0,
344,0.6,68,0.4448333333333333,600.0,10.0,0.3333333333333333,201.0,0,0,
345,0.15,69,0.36966666666666664,600.0,7.0,0.2333333333333333,135.0,0,0,
346,0.25,69,0.43366666666666664,600.0,9.0,0.3,234.0,0,0,
347,0.35,69,0.3943333333333333,600.0,6.0,0.2,222.0,0,0,
348,0.45,69,0.3387222222222222,600.0,5.0,0.1666666666666666,126.0,0,0,
349,0.6,69,0.4578333333333333,600.0,9.0,0.3,280.0,0,0,
350,0.15,70,0.4265555555555555,600.0,10.0,0.3333333333333333,167.0,0,0,
351,0.25,70,0.43111111111111117,600.0,10.0,0.3333333333333333,167.0,0,0,
352,0.35,70,0.4321111111111111,600.0,10.0,0.3333333333333333,166.0,0,0,
353,0.45,70,0.4332777777777777,600.0,10.0,0.3333333333333333,175.0,0,0,
354,0.6,70,0.4370555555555555,600.0,10.0,0.3333333333333333,160.0,0,0,
355,0.15,71,0.4343888888888889,600.0,10.0,0.3333333333333333,138.0,0,0,
356,0.25,71,0.44072222222222224,600.0,10.0,0.3333333333333333,126.0,0,0,
357,0.35,71,0.46566666666666673,600.0,11.0,0.3666666666666666,124.0,0,0,
358,0.45,71,0.4600555555555555,600.0,11.0,0.3666666666666666,141.0,0,0,
359,0.6,71,0.4695,600.0,12.0,0.4,141.0,0,0,
360,0.15,72,0.4321666666666667,600.0,10.0,0.3333333333333333,183.0,0,0,
361,0.25,72,0.4673333333333333,600.0,11.0,0.3666666666666666,178.0,0,0,
362,0.35,72,0.4666111111111111,600.0,10.0,0.3333333333333333,264.0,0,0,
363,0.45,72,0.46127777777777773,600.0,11.0,0.3666666666666666,185.0,0,0,
364,0.6,72,0.443,600.0,10.0,0.3333333333333333,177.0,0,0,
365,0.15,73,0.4851111111111111,600.0,10.0,0.3333333333333333,333.0,0,0,
366,0.25,73,0.4541111111111111,600.0,10.0,0.3333333333333333,232.0,0,0,
367,0.35,73,0.5307777777777777,600.0,12.0,0.4,594.0,0,0,
368,0.45,73,0.4514444444444445,600.0,10.0,0.3333333333333333,248.0,0,0,
369,0.6,73,0.4599444444444444,600.0,10.0,0.3333333333333333,241.0,0,0,
370,0.15,74,0.4496111111111111,600.0,10.0,0.3333333333333333,170.0,0,0,
371,0.25,74,0.43677777777777776,600.0,10.0,0.3333333333333333,136.0,0,0,
372,0.35,74,0.4616111111111111,600.0,10.0,0.3333333333333333,230.0,0,0,
373,0.45,74,0.4423333333333333,600.0,10.0,0.3333333333333333,200.0,0,0,
374,0.6,74,0.4542222222222222,600.0,10.0,0.3333333333333333,149.0,0,0,
375,0.15,75,0.5072777777777778,600.0,11.0,0.3666666666666666,369.0,0,0,
376,0.25,75,0.47561111111111115,600.0,10.0,0.3333333333333333,267.0,0,0,
377,0.35,75,0.4854444444444444,600.0,11.0,0.3666666666666666,259.0,0,0,
378,0.45,75,0.46366666666666667,600.0,10.0,0.3333333333333333,241.0,0,0,
379,0.6,75,0.5401666666666667,600.0,10.0,0.3333333333333333,504.0,0,0,
380,0.15,76,0.4231666666666667,600.0,10.0,0.3333333333333333,100.0,0,0,
381,0.25,76,0.42866666666666664,600.0,10.0,0.3333333333333333,144.0,0,0,
382,0.35,76,0.43822222222222224,600.0,10.0,0.3333333333333333,113.0,0,0,
383,0.45,76,0.4376666666666666,600.0,10.0,0.3333333333333333,113.0,0,0,
384,0.6,76,0.4246111111111111,600.0,10.0,0.3333333333333333,120.0,0,0,
385,0.15,77,0.31866666666666665,600.0,5.0,0.1666666666666666,109.0,0,0,
386,0.25,77,0.3106666666666667,600.0,5.0,0.1666666666666666,95.0,0,0,
387,0.35,77,0.35588888888888887,600.0,6.0,0.2,94.0,0,0,
388,0.45,77,0.297,600.0,5.0,0.1666666666666666,96.0,0,0,
389,0.6,77,0.37711111111111106,600.0,7.0,0.2333333333333333,96.0,0,0,
390,0.15,78,0.3609444444444444,600.0,7.0,0.2333333333333333,86.0,0,0,
391,0.25,78,0.4542222222222222,600.0,10.0,0.3333333333333333,291.0,0,0,
392,0.35,78,0.44105555555555553,600.0,9.0,0.3,310.0,0,0,
393,0.45,78,0.4547222222222222,600.0,10.0,0.3333333333333333,260.0,0,0,
394,0.6,78,0.44405555555555554,600.0,9.0,0.3,282.0,0,0,
395,0.15,79,0.4475,600.0,10.0,0.3333333333333333,238.0,0,0,
396,0.25,79,0.4716111111111111,600.0,10.0,0.3333333333333333,234.0,0,0,
397,0.35,79,0.4299444444444444,600.0,9.0,0.3,221.0,0,0,
398,0.45,79,0.48850000000000005,600.0,12.0,0.4,278.0,0,0,
399,0.6,79,0.4116666666666666,600.0,7.0,0.2333333333333333,265.0,0,0,
400,0.15,80,0.4424444444444444,600.0,10.0,0.3333333333333333,138.0,0,0,
401,0.25,80,0.4470555555555556,600.0,10.0,0.3333333333333333,163.0,0,0,
402,0.35,80,0.44055555555555553,600.0,10.0,0.3333333333333333,173.0,0,0,
403,0.45,80,0.4492777777777778,600.0,10.0,0.3333333333333333,191.0,0,0,
404,0.6,80,0.4951111111111111,600.0,11.0,0.3666666666666666,369.0,0,0,
405,0.15,81,0.4095555555555555,600.0,9.0,0.3,108.0,0,0,
406,0.25,81,0.4096666666666666,600.0,9.0,0.3,169.0,0,0,
407,0.35,81,0.44116666666666665,600.0,9.0,0.3,285.0,0,0,
408,0.45,81,0.39272222222222214,600.0,8.0,0.2666666666666666,162.0,0,0,
409,0.6,81,0.3828888888888889,600.0,8.0,0.2666666666666666,157.0,0,0,
410,0.15,82,0.42116666666666663,600.0,10.0,0.3333333333333333,141.0,0,0,
411,0.25,82,0.4241111111111111,600.0,10.0,0.3333333333333333,158.0,0,0,
412,0.35,82,0.4237222222222222,600.0,10.0,0.3333333333333333,156.0,0,0,
413,0.45,82,0.4323333333333333,600.0,10.0,0.3333333333333333,167.0,0,0,
414,0.6,82,0.4330555555555555,600.0,10.0,0.3333333333333333,184.0,0,0,
415,0.15,83,0.44305555555555554,600.0,10.0,0.3333333333333333,207.0,0,0,
416,0.25,83,0.43877777777777777,600.0,10.0,0.3333333333333333,207.0,0,0,
417,0.35,83,0.44588888888888883,600.0,10.0,0.3333333333333333,285.0,0,0,
418,0.45,83,0.45433333333333326,600.0,10.0,0.3333333333333333,236.0,0,0,
419,0.6,83,0.4446666666666667,600.0,10.0,0.3333333333333333,264.0,0,0,
420,0.15,84,0.4343888888888889,600.0,10.0,0.3333333333333333,135.0,0,0,
421,0.25,84,0.38916666666666666,600.0,7.0,0.2333333333333333,132.0,0,0,
422,0.35,84,0.41566666666666663,600.0,8.0,0.2666666666666666,135.0,0,0,
423,0.45,84,0.4179444444444444,600.0,8.0,0.2666666666666666,135.0,0,0,
424,0.6,84,0.4136111111111111,600.0,8.0,0.2666666666666666,134.0,0,0,
425,0.15,85,0.40788888888888886,600.0,10.0,0.3333333333333333,144.0,0,0,
426,0.25,85,0.3918333333333333,600.0,10.0,0.3333333333333333,84.0,0,0,
427,0.35,85,0.3917222222222222,600.0,10.0,0.3333333333333333,84.0,0,0,
428,0.45,85,0.3917222222222222,600.0,10.0,0.3333333333333333,84.0,0,0,
429,0.6,85,0.39194444444444443,600.0,10.0,0.3333333333333333,84.0,0,0,
430,0.15,86,0.45038888888888884,600.0,10.0,0.3333333333333333,111.0,0,0,
431,0.25,86,0.43711111111111106,600.0,10.0,0.3333333333333333,113.0,0,0,
432,0.35,86,0.44388888888888883,600.0,10.0,0.3333333333333333,115.0,0,0,
433,0.45,86,0.4298888888888889,600.0,10.0,0.3333333333333333,115.0,0,0,
434,0.6,86,0.43566666666666665,600.0,10.0,0.3333333333333333,114.0,0,0,
435,0.15,87,0.42311111111111105,600.0,10.0,0.3333333333333333,99.0,0,0,
436,0.25,87,0.4673888888888889,600.0,11.0,0.3666666666666666,230.0,0,0,
437,0.35,87,0.42911111111111105,600.0,10.0,0.3333333333333333,153.0,0,0,
438,0.45,87,0.43677777777777776,600.0,10.0,0.3333333333333333,208.0,0,0,
439,0.6,87,0.4290555555555556,600.0,10.0,0.3333333333333333,145.0,0,0,
440,0.15,88,0.3992777777777778,600.0,10.0,0.3333333333333333,106.0,0,0,
441,0.25,88,0.41377777777777774,600.0,10.0,0.3333333333333333,137.0,0,0,
442,0.35,88,0.4051111111111111,600.0,10.0,0.3333333333333333,118.0,0,0,
443,0.45,88,0.4023333333333333,600.0,10.0,0.3333333333333333,118.0,0,0,
444,0.6,88,0.4022222222222222,600.0,10.0,0.3333333333333333,118.0,0,0,
445,0.15,89,0.3927777777777778,600.0,8.0,0.2666666666666666,93.0,0,0,
446,0.25,89,0.44,600.0,10.0,0.3333333333333333,116.0,0,0,
447,0.35,89,0.4326111111111111,600.0,9.0,0.3,201.0,0,0,
448,0.45,89,0.41766666666666663,600.0,9.0,0.3,205.0,0,0,
449,0.6,89,0.4251111111111111,600.0,9.0,0.3,201.0,0,0,
450,0.15,90,0.4501666666666666,600.0,11.0,0.3666666666666666,117.0,0,0,
451,0.25,90,0.4330555555555555,600.0,10.0,0.3333333333333333,139.0,0,0,
452,0.35,90,0.44088888888888883,600.0,10.0,0.3333333333333333,139.0,0,0,
453,0.45,90,0.45399999999999996,600.0,11.0,0.3666666666666666,139.0,0,0,
454,0.6,90,0.4539444444444444,600.0,11.0,0.3666666666666666,139.0,0,0,
455,0.15,91,0.29494444444444445,600.0,5.0,0.1666666666666666,64.0,0,0,
456,0.25,91,0.26061111111111107,600.0,4.0,0.1333333333333333,64.0,0,0,
457,0.35,91,0.34255555555555556,600.0,6.0,0.2,64.0,0,0,
458,0.45,91,0.31422222222222224,600.0,4.0,0.1333333333333333,64.0,0,0,
459,0.6,91,0.32572222222222225,600.0,6.0,0.2,64.0,0,0,
460,0.15,92,0.3549999999999999,600.0,8.0,0.2666666666666666,135.0,0,0,
461,0.25,92,0.3585555555555555,600.0,8.0,0.2666666666666666,129.0,0,0,
462,0.35,92,0.37727777777777777,600.0,8.0,0.2666666666666666,128.0,0,0,
463,0.45,92,0.37616666666666665,600.0,8.0,0.2666666666666666,140.0,0,0,
464,0.6,92,0.35522222222222216,600.0,8.0,0.2666666666666666,123.0,0,0,
465,0.15,93,0.4343333333333333,600.0,5.0,0.1666666666666666,191.0,0,0,
466,0.25,93,0.3922777777777777,600.0,4.0,0.1333333333333333,181.0,0,0,
467,0.35,93,0.4151666666666667,600.0,5.0,0.1666666666666666,241.0,0,0,
468,0.45,93,0.4898333333333333,600.0,5.0,0.1666666666666666,275.0,0,0,
469,0.6,93,0.46777777777777774,600.0,5.0,0.1666666666666666,262.0,0,0,
470,0.15,94,0.4372222222222222,600.0,10.0,0.3333333333333333,294.0,0,0,
471,0.25,94,0.4443333333333333,600.0,10.0,0.3333333333333333,232.0,0,0,
472,0.35,94,0.4623888888888889,600.0,10.0,0.3333333333333333,321.0,0,0,
473,0.45,94,0.4722777777777777,600.0,11.0,0.3666666666666666,345.0,0,0,
474,0.6,94,0.4627222222222222,600.0,10.0,0.3333333333333333,318.0,0,0,
475,0.15,95,0.4616111111111111,600.0,11.0,0.3666666666666666,324.0,0,0,
476,0.25,95,0.44388888888888883,600.0,10.0,0.3333333333333333,154.0,0,0,
477,0.35,95,0.44083333333333335,600.0,10.0,0.3333333333333333,184.0,0,0,
478,0.45,95,0.42249999999999993,600.0,10.0,0.3333333333333333,159.0,0,0,
479,0.6,95,0.4358888888888888,600.0,10.0,0.3333333333333333,219.0,0,0,
480,0.15,96,0.4771666666666667,600.0,10.0,0.3333333333333333,258.0,0,0,
481,0.25,96,0.45716666666666667,600.0,10.0,0.3333333333333333,200.0,0,0,
482,0.35,96,0.46172222222222215,600.0,10.0,0.3333333333333333,185.0,0,0,
483,0.45,96,0.46044444444444443,600.0,10.0,0.3333333333333333,216.0,0,0,
484,0.6,96,0.46699999999999997,600.0,11.0,0.3666666666666666,184.0,0,0,
485,0.15,97,0.4046111111111111,600.0,10.0,0.3333333333333333,106.0,0,0,
486,0.25,97,0.3983888888888889,600.0,10.0,0.3333333333333333,110.0,0,0,
487,0.35,97,0.4114444444444444,600.0,10.0,0.3333333333333333,137.0,0,0,
488,0.45,97,0.42222222222222217,600.0,10.0,0.3333333333333333,97.0,0,0,
489,0.6,97,0.4162222222222222,600.0,10.0,0.3333333333333333,177.0,0,0,
490,0.15,98,0.37061111111111106,600.0,8.0,0.2666666666666666,125.0,0,0,
491,0.25,98,0.3988333333333333,600.0,9.0,0.3,172.0,0,0,
492,0.35,98,0.3680555555555555,600.0,8.0,0.2666666666666666,161.0,0,0,
493,0.45,98,0.3202777777777778,600.0,7.0,0.2333333333333333,131.0,0,0,
494,0.6,98,0.3214444444444444,600.0,7.0,0.2333333333333333,132.0,0,0,
495,0.15,99,0.36916666666666664,600.0,4.0,0.1333333333333333,227.0,0,0,
496,0.25,99,0.41400000000000003,600.0,6.0,0.2,234.0,0,0,
497,0.35,99,0.41027777777777774,600.0,6.0,0.2,235.0,0,0,
498,0.45,99,0.4221111111111111,600.0,8.0,0.2666666666666666,246.0,0,0,
499,0.6,99,0.46099999999999997,600.0,10.0,0.3333333333333333,245.0,0,0,
