cohere,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
0.15,540.0,540.0,100,9.44,1.7310007615144587,0.31466666666666665,0.057700025383815294,0.9895,0.02591263488078064,0.33333333333333326,0.0,0.0,0.0,4.68,0.4688261722621508,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.37,0.6765181207305296,0.32,0.6337319319839908,19.63,0.6765181207305297,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,541.0,541.0,100,9.44,1.7310007615144587,0.31466666666666665,0.057700025383815294,0.9895,0.02591263488078064,0.33333333333333326,0.0,0.0,0.0,4.68,0.4688261722621508,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.37,0.6765181207305296,0.32,0.6337319319839908,19.63,0.6765181207305297,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,542.0,542.0,100,9.44,1.7310007615144587,0.31466666666666665,0.057700025383815294,0.9895,0.02591263488078064,0.33333333333333326,0.0,0.0,0.0,4.68,0.4688261722621508,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.37,0.6765181207305296,0.32,0.6337319319839908,19.63,0.6765181207305297,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,543.0,543.0,100,9.44,1.7310007615144587,0.31466666666666665,0.057700025383815294,0.9895,0.02591263488078064,0.33333333333333326,0.0,0.0,0.0,4.68,0.4688261722621508,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.37,0.6765181207305296,0.32,0.6337319319839908,19.63,0.6765181207305297,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,544.0,544.0,100,9.44,1.7310007615144587,0.31466666666666665,0.057700025383815294,0.9895,0.02591263488078064,0.33333333333333326,0.0,0.0,0.0,4.68,0.4688261722621508,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.37,0.6765181207305296,0.32,0.6337319319839908,19.63,0.6765181207305297,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,545.0,545.0,100,9.44,1.7310007615144587,0.31466666666666665,0.057700025383815294,0.9895,0.02591263488078064,0.33333333333333326,0.0,0.0,0.0,4.68,0.4688261722621508,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.37,0.6765181207305296,0.32,0.6337319319839908,19.63,0.6765181207305297,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,546.0,546.0,100,9.44,1.7310007615144587,0.31466666666666665,0.057700025383815294,0.9895,0.02591263488078064,0.33333333333333326,0.0,0.0,0.0,4.68,0.4688261722621508,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.37,0.6765181207305296,0.32,0.6337319319839908,19.63,0.6765181207305297,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,547.0,547.0,100,9.44,1.7310007615144587,0.31466666666666665,0.057700025383815294,0.9895,0.02591263488078064,0.33333333333333326,0.0,0.0,0.0,4.68,0.4688261722621508,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.37,0.6765181207305296,0.32,0.6337319319839908,19.63,0.6765181207305297,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,548.0,548.0,100,9.44,1.7310007615144587,0.31466666666666665,0.057700025383815294,0.9895,0.02591263488078064,0.33333333333333326,0.0,0.0,0.0,4.68,0.4688261722621508,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.37,0.6765181207305296,0.31,0.6307763374436203,19.63,0.6765181207305297,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,549.0,549.0,100,9.44,1.7310007615144587,0.31466666666666665,0.057700025383815294,0.9895,0.02591263488078064,0.33333333333333326,0.0,0.0,0.0,4.68,0.4688261722621508,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.37,0.6765181207305296,0.31,0.6307763374436203,19.63,0.6765181207305297,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,550.0,550.0,100,9.44,1.7310007615144587,0.31466666666666665,0.057700025383815294,0.9895,0.02591263488078064,0.33333333333333326,0.0,0.0,0.0,4.68,0.4688261722621508,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.37,0.6765181207305296,0.31,0.6307763374436203,19.63,0.6765181207305297,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,551.0,551.0,100,9.44,1.7310007615144587,0.31466666666666665,0.057700025383815294,0.9895,0.02591263488078064,0.33333333333333326,0.0,0.0,0.0,4.68,0.4688261722621508,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.37,0.6765181207305296,0.31,0.6307763374436203,19.63,0.6765181207305297,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,552.0,552.0,100,9.44,1.7310007615144587,0.31466666666666665,0.057700025383815294,0.9895,0.02591263488078064,0.33333333333333326,0.0,0.0,0.0,4.68,0.4688261722621508,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.37,0.6765181207305296,0.31,0.6307763374436203,19.63,0.6765181207305297,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,553.0,553.0,100,9.44,1.7310007615144587,0.31466666666666665,0.057700025383815294,0.9895,0.02591263488078064,0.33333333333333326,0.0,0.0,0.0,4.68,0.4688261722621508,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.37,0.6765181207305296,0.31,0.6307763374436203,19.63,0.6765181207305297,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,554.0,554.0,100,9.44,1.7310007615144587,0.31466666666666665,0.057700025383815294,0.9895,0.02591263488078064,0.33333333333333326,0.0,0.0,0.0,4.68,0.4688261722621508,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.37,0.6765181207305296,0.31,0.6307763374436203,19.63,0.6765181207305297,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,555.0,555.0,100,9.44,1.7310007615144587,0.31466666666666665,0.057700025383815294,0.9895,0.02591263488078064,0.33333333333333326,0.0,0.0,0.0,4.68,0.4688261722621508,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.37,0.6765181207305296,0.31,0.6307763374436203,19.63,0.6765181207305297,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,556.0,556.0,100,9.42,1.741820712340794,0.31399999999999995,0.05806069041135981,0.99,0.024618298195866573,0.33333333333333326,0.0,0.0006666666666666685,0.0046901764712096675,4.68,0.4688261722621508,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.35,0.6571287406727709,0.31,0.6307763374436203,19.65,0.6571287406727707,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,557.0,557.0,100,9.42,1.741820712340794,0.31399999999999995,0.05806069041135981,0.99,0.024618298195866573,0.33333333333333326,0.0,0.0,0.0,4.68,0.4688261722621508,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.35,0.6571287406727709,0.31,0.6307763374436203,19.65,0.6571287406727707,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,558.0,558.0,100,9.42,1.741820712340794,0.31399999999999995,0.05806069041135981,0.99,0.024618298195866573,0.33333333333333326,0.0,0.0,0.0,4.68,0.4688261722621508,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.35,0.6571287406727709,0.31,0.6307763374436203,19.65,0.6571287406727707,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,559.0,559.0,100,9.42,1.741820712340794,0.31399999999999995,0.05806069041135981,0.99,0.024618298195866573,0.33333333333333326,0.0,0.0,0.0,4.68,0.4688261722621508,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.35,0.6571287406727709,0.31,0.6307763374436203,19.65,0.6571287406727707,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,560.0,560.0,100,9.42,1.741820712340794,0.31399999999999995,0.05806069041135981,0.99,0.024618298195866573,0.33333333333333326,0.0,0.0,0.0,4.68,0.4688261722621508,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.35,0.6571287406727709,0.31,0.6307763374436203,19.65,0.6571287406727707,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,561.0,561.0,100,9.41,1.735517272175705,0.31366666666666665,0.057850575739190176,0.9904999999999999,0.024303427035226255,0.33333333333333326,0.0,0.0003333333333333327,0.0033333333333333275,4.69,0.4648231987117318,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.34,0.6547418336160206,0.31,0.6307763374436203,19.66,0.6547418336160205,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,562.0,562.0,100,9.41,1.735517272175705,0.31366666666666665,0.057850575739190176,0.9904999999999999,0.024303427035226255,0.33333333333333326,0.0,0.0,0.0,4.69,0.4648231987117318,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.34,0.6547418336160206,0.3,0.6276459144608479,19.66,0.6547418336160205,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,563.0,563.0,100,9.41,1.735517272175705,0.31366666666666665,0.057850575739190176,0.9904999999999999,0.024303427035226255,0.33333333333333326,0.0,0.0,0.0,4.69,0.4648231987117318,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.34,0.6547418336160206,0.3,0.6276459144608479,19.66,0.6547418336160205,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,564.0,564.0,100,9.41,1.735517272175705,0.31366666666666665,0.057850575739190176,0.9904999999999999,0.024303427035226255,0.33333333333333326,0.0,0.0,0.0,4.69,0.4648231987117318,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.34,0.6547418336160206,0.3,0.6276459144608479,19.66,0.6547418336160205,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,565.0,565.0,100,9.41,1.735517272175705,0.31366666666666665,0.057850575739190176,0.9904999999999999,0.024303427035226255,0.33333333333333326,0.0,0.0,0.0,4.69,0.4648231987117318,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.34,0.6547418336160206,0.3,0.6276459144608479,19.66,0.6547418336160205,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,566.0,566.0,100,9.41,1.735517272175705,0.31366666666666665,0.057850575739190176,0.9904999999999999,0.024303427035226255,0.33333333333333326,0.0,0.0,0.0,4.69,0.4648231987117318,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.34,0.6547418336160206,0.29,0.6243380332784314,19.66,0.6547418336160205,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,567.0,567.0,100,9.41,1.735517272175705,0.31366666666666665,0.057850575739190176,0.9904999999999999,0.024303427035226255,0.33333333333333326,0.0,0.0,0.0,4.69,0.4648231987117318,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.34,0.6547418336160206,0.29,0.6243380332784314,19.66,0.6547418336160205,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,568.0,568.0,100,9.41,1.735517272175705,0.31366666666666665,0.057850575739190176,0.9904999999999999,0.024303427035226255,0.33333333333333326,0.0,0.0,0.0,4.69,0.4648231987117318,2.89,0.8396127053287694,2.11,0.8396127053287695,0.0,0.0,0.34,0.6547418336160206,0.29,0.6243380332784314,19.66,0.6547418336160205,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,569.0,569.0,100,9.39,1.763232797729754,0.31299999999999994,0.058774426590991816,0.9904999999999999,0.024303427035226255,0.33333333333333326,0.0,0.000666666666666666,0.006666666666666659,4.69,0.4648231987117318,2.88,0.832181021488265,2.12,0.8321810214882651,0.0,0.0,0.33,0.6365151334819269,0.29,0.6243380332784314,19.67,0.6365151334819269,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,570.0,570.0,100,9.39,1.763232797729754,0.31299999999999994,0.058774426590991816,0.9904999999999999,0.024303427035226255,0.33333333333333326,0.0,0.0,0.0,4.69,0.4648231987117318,2.88,0.832181021488265,2.12,0.8321810214882651,0.0,0.0,0.33,0.6365151334819269,0.28,0.5874099974042875,19.67,0.6365151334819269,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,571.0,571.0,100,9.38,1.7568336991487405,0.31266666666666665,0.058561123304958,0.991,0.023973891522810282,0.33333333333333326,0.0,0.0003333333333333327,0.0033333333333333275,4.7,0.4605661864718385,2.88,0.832181021488265,2.12,0.8321810214882651,0.0,0.0,0.32,0.6337319319839908,0.28,0.5874099974042875,19.68,0.6337319319839907,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,572.0,572.0,100,9.38,1.7568336991487405,0.31266666666666665,0.058561123304958,0.991,0.023973891522810282,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.88,0.832181021488265,2.12,0.8321810214882651,0.0,0.0,0.32,0.6337319319839908,0.28,0.5874099974042875,19.68,0.6337319319839907,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,573.0,573.0,100,9.38,1.7568336991487405,0.31266666666666665,0.058561123304958,0.991,0.023973891522810282,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.88,0.832181021488265,2.12,0.8321810214882651,0.0,0.0,0.32,0.6337319319839908,0.28,0.5874099974042875,19.68,0.6337319319839907,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,574.0,574.0,100,9.38,1.7568336991487405,0.31266666666666665,0.058561123304958,0.991,0.023973891522810282,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.88,0.832181021488265,2.12,0.8321810214882651,0.0,0.0,0.32,0.6337319319839908,0.28,0.5874099974042875,19.68,0.6337319319839907,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,575.0,575.0,100,9.38,1.7568336991487405,0.31266666666666665,0.058561123304958,0.991,0.023973891522810282,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.88,0.832181021488265,2.12,0.8321810214882651,0.0,0.0,0.32,0.6337319319839908,0.27,0.5659532050470518,19.68,0.6337319319839907,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,576.0,576.0,100,9.38,1.7568336991487405,0.31266666666666665,0.058561123304958,0.991,0.023973891522810282,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.88,0.832181021488265,2.12,0.8321810214882651,0.0,0.0,0.32,0.6337319319839908,0.27,0.5659532050470518,19.68,0.6337319319839907,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,577.0,577.0,100,9.38,1.7568336991487405,0.31266666666666665,0.058561123304958,0.991,0.023973891522810282,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.88,0.832181021488265,2.12,0.8321810214882651,0.0,0.0,0.32,0.6337319319839908,0.27,0.5659532050470518,19.68,0.6337319319839907,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,578.0,578.0,100,9.38,1.7568336991487405,0.31266666666666665,0.058561123304958,0.991,0.023973891522810282,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.88,0.832181021488265,2.12,0.8321810214882651,0.0,0.0,0.32,0.6337319319839908,0.27,0.5659532050470518,19.68,0.6337319319839907,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,579.0,579.0,100,9.37,1.7789737139000887,0.3123333333333333,0.05929912379666963,0.991,0.023973891522810282,0.33333333333333326,0.0,0.0003333333333333341,0.003333333333333341,4.7,0.4605661864718385,2.87,0.8367203894378397,2.12,0.8321810214882651,0.01,0.09999999999999999,0.31,0.6307763374436203,0.27,0.5659532050470518,19.69,0.6307763374436202,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,580.0,580.0,100,9.37,1.7789737139000887,0.3123333333333333,0.05929912379666963,0.991,0.023973891522810282,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.87,0.8367203894378397,2.13,0.8367203894378398,0.0,0.0,0.32,0.6337319319839908,0.27,0.5659532050470518,19.68,0.6337319319839907,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,581.0,581.0,100,9.37,1.7789737139000887,0.3123333333333333,0.05929912379666963,0.991,0.023973891522810282,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.87,0.8367203894378397,2.13,0.8367203894378398,0.0,0.0,0.32,0.6337319319839908,0.27,0.5659532050470518,19.68,0.6337319319839907,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,582.0,582.0,100,9.37,1.7789737139000887,0.3123333333333333,0.05929912379666963,0.991,0.023973891522810282,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.87,0.8367203894378397,2.13,0.8367203894378398,0.0,0.0,0.32,0.6337319319839908,0.28,0.569954809479212,19.68,0.6337319319839907,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,583.0,583.0,100,9.37,1.7789737139000887,0.3123333333333333,0.05929912379666963,0.991,0.023973891522810282,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.87,0.8367203894378397,2.13,0.8367203894378398,0.0,0.0,0.32,0.6337319319839908,0.28,0.569954809479212,19.68,0.6337319319839907,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,584.0,584.0,100,9.37,1.7789737139000887,0.3123333333333333,0.05929912379666963,0.991,0.023973891522810282,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.87,0.8367203894378397,2.13,0.8367203894378398,0.0,0.0,0.32,0.6337319319839908,0.28,0.569954809479212,19.68,0.6337319319839907,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,585.0,585.0,100,9.37,1.7789737139000887,0.3123333333333333,0.05929912379666963,0.991,0.023973891522810282,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.87,0.8367203894378397,2.13,0.8367203894378398,0.0,0.0,0.32,0.6337319319839908,0.27,0.5478147589295218,19.68,0.6337319319839907,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,586.0,586.0,100,9.37,1.7789737139000887,0.3123333333333333,0.05929912379666963,0.991,0.023973891522810282,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.87,0.8367203894378397,2.13,0.8367203894378398,0.0,0.0,0.32,0.6337319319839908,0.27,0.5478147589295218,19.68,0.6337319319839907,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,587.0,587.0,100,9.35,1.7773831632742865,0.31166666666666665,0.05924610544247621,0.9915,0.023629078131263047,0.33333333333333326,0.0,0.0006666666666666665,0.004690176471209654,4.7,0.4605661864718385,2.87,0.8367203894378397,2.13,0.8367203894378398,0.0,0.0,0.3,0.6276459144608478,0.27,0.5478147589295218,19.7,0.6276459144608476,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,588.0,588.0,100,9.35,1.7773831632742865,0.31166666666666665,0.05924610544247621,0.9915,0.023629078131263047,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.87,0.8367203894378397,2.13,0.8367203894378398,0.0,0.0,0.3,0.6276459144608478,0.27,0.5478147589295218,19.7,0.6276459144608476,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,589.0,589.0,100,9.35,1.7773831632742865,0.31166666666666665,0.05924610544247621,0.9915,0.023629078131263047,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.87,0.8367203894378397,2.13,0.8367203894378398,0.0,0.0,0.3,0.6276459144608478,0.27,0.5478147589295218,19.7,0.6276459144608476,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,590.0,590.0,100,9.35,1.7773831632742865,0.31166666666666665,0.05924610544247621,0.9915,0.023629078131263047,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.87,0.8367203894378397,2.13,0.8367203894378398,0.0,0.0,0.3,0.6276459144608478,0.27,0.5478147589295218,19.7,0.6276459144608476,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,591.0,591.0,100,9.35,1.7773831632742865,0.31166666666666665,0.05924610544247621,0.9915,0.023629078131263047,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.87,0.8367203894378397,2.13,0.8367203894378398,0.0,0.0,0.3,0.6276459144608478,0.27,0.5478147589295218,19.7,0.6276459144608476,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,592.0,592.0,100,9.35,1.7773831632742865,0.31166666666666665,0.05924610544247621,0.9915,0.023629078131263047,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.87,0.8367203894378397,2.13,0.8367203894378398,0.0,0.0,0.3,0.6276459144608478,0.27,0.5478147589295218,19.7,0.6276459144608476,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,593.0,593.0,100,9.35,1.7773831632742865,0.31166666666666665,0.05924610544247621,0.9915,0.023629078131263047,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.87,0.8367203894378397,2.13,0.8367203894378398,0.0,0.0,0.3,0.6276459144608478,0.27,0.5478147589295218,19.7,0.6276459144608476,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,594.0,594.0,100,9.35,1.7773831632742865,0.31166666666666665,0.05924610544247621,0.9915,0.023629078131263047,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.87,0.8367203894378397,2.13,0.8367203894378398,0.0,0.0,0.3,0.6276459144608478,0.27,0.5478147589295218,19.7,0.6276459144608476,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,595.0,595.0,100,9.35,1.7773831632742865,0.31166666666666665,0.05924610544247621,0.9915,0.023629078131263047,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.87,0.8367203894378397,2.13,0.8367203894378398,0.0,0.0,0.3,0.6276459144608478,0.26,0.543464382782842,19.7,0.6276459144608476,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,596.0,596.0,100,9.35,1.7773831632742865,0.31166666666666665,0.05924610544247621,0.9915,0.023629078131263047,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.87,0.8367203894378397,2.13,0.8367203894378398,0.0,0.0,0.3,0.6276459144608478,0.26,0.543464382782842,19.7,0.6276459144608476,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,597.0,597.0,100,9.35,1.7773831632742865,0.31166666666666665,0.05924610544247621,0.9915,0.023629078131263047,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.87,0.8367203894378397,2.13,0.8367203894378398,0.0,0.0,0.3,0.6276459144608478,0.26,0.543464382782842,19.7,0.6276459144608476,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,598.0,598.0,100,9.35,1.7773831632742865,0.31166666666666665,0.05924610544247621,0.9915,0.023629078131263047,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.87,0.8367203894378397,2.13,0.8367203894378398,0.0,0.0,0.3,0.6276459144608478,0.26,0.543464382782842,19.7,0.6276459144608476,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,599.0,599.0,100,9.35,1.7773831632742865,0.31166666666666665,0.05924610544247621,0.9915,0.023629078131263047,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.87,0.8367203894378397,2.13,0.8367203894378398,0.0,0.0,0.3,0.6276459144608478,0.26,0.543464382782842,19.7,0.6276459144608476,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.15,600.0,600.0,100,9.35,1.7773831632742865,0.31166666666666665,0.05924610544247621,0.9915,0.023629078131263047,0.33333333333333326,0.0,0.0,0.0,4.7,0.4605661864718385,2.87,0.8367203894378397,2.13,0.8367203894378398,0.0,0.0,0.3,0.6276459144608478,0.26,0.543464382782842,19.7,0.6276459144608476,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,0.0,0.0,100,30.0,0.0,1.0,0.0,0.0,0.0,0.33333333333333326,0.0,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,1.0,1.0,100,30.0,0.0,1.0,0.0,0.0,0.0,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,18.19,2.8415922410941477,0.0,0.0,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,2.0,2.0,100,30.0,0.0,1.0,0.0,0.0,0.0,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,17.94,3.061062072239146,0.0,0.0,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,3.0,3.0,100,30.0,0.0,1.0,0.0,0.0,0.0,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,17.67,3.296937666956716,0.0,0.0,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
