RunId,seed,radius_profile,event_index,event_step,event_time_s,event_types,next_event_step,coverage_threshold,threshold_reached,time_to_90_percent_nominal_service_after_event_s
74,73,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,True,121.0
75,74,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,False,
75,74,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
75,74,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,58.0
75,74,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,False,
76,75,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,False,
76,75,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
76,75,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,92.0
76,75,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,False,
77,76,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,True,109.0
77,76,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
77,76,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,12.0
77,76,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,True,114.0
78,77,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,False,
78,77,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
78,77,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,35.0
78,77,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,True,120.0
79,78,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,True,73.0
79,78,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
79,78,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
79,78,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,True,62.0
80,79,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,True,64.0
80,79,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
80,79,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
80,79,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,True,115.0
81,80,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,True,88.0
81,80,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
81,80,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
81,80,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,False,
82,81,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,True,95.0
82,81,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
82,81,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
82,81,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,True,69.0
83,82,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,True,122.0
83,82,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,133.0
83,82,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
83,82,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,False,
84,83,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,False,
84,83,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
84,83,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
84,83,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,True,90.0
85,84,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,True,96.0
85,84,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
85,84,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
85,84,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,False,
86,85,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,True,136.0
86,85,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
86,85,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,2.0
86,85,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,True,82.0
87,86,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,False,
87,86,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
87,86,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,14.0
87,86,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,True,116.0
88,87,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,False,
88,87,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
88,87,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,77.0
88,87,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,True,125.0
89,88,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,True,136.0
89,88,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
89,88,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
89,88,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,False,
90,89,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,False,
90,89,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,102.0
90,89,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
90,89,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,True,55.0
91,90,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,True,141.0
91,90,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
91,90,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,15.0
91,90,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,True,42.0
92,91,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,True,39.0
92,91,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
92,91,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,28.0
92,91,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,False,
93,92,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,True,59.0
93,92,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
93,92,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,102.0
93,92,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,False,
94,93,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,True,129.0
94,93,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
94,93,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,61.0
94,93,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,True,68.0
95,94,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,True,45.0
95,94,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
95,94,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,10.0
95,94,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,False,
96,95,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,False,
96,95,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,121.0
96,95,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
96,95,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,False,
97,96,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,False,
97,96,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
97,96,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
97,96,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,True,123.0
98,97,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,True,145.0
98,97,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
98,97,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,9.0
98,97,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,False,
99,98,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,False,
99,98,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
99,98,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,11.0
99,98,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,True,65.0
100,99,rd10_rp10_nominal,1,600,600.0,set_priorities,750.0,0.9,True,105.0
100,99,rd10_rp10_nominal,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,108.0
100,99,rd10_rp10_nominal,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
100,99,rd10_rp10_nominal,4,1050,1050.0,remove_points + set_priorities,,0.9,True,70.0
101,0,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,36.0
101,0,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,78.0
101,0,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
101,0,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,97.0
102,1,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,44.0
102,1,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,67.0
102,1,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
102,1,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,25.0
103,2,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,132.0
103,2,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,77.0
103,2,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
103,2,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,14.0
104,3,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,48.0
104,3,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,42.0
104,3,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
104,3,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,17.0
105,4,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,37.0
105,4,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,101.0
105,4,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
105,4,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,19.0
106,5,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
106,5,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,78.0
106,5,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
106,5,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,19.0
107,6,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,18.0
107,6,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,44.0
107,6,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
107,6,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,22.0
108,7,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,20.0
108,7,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,46.0
108,7,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
108,7,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,23.0
109,8,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,56.0
109,8,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,39.0
109,8,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
109,8,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,19.0
110,9,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,50.0
110,9,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
110,9,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,22.0
110,9,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,84.0
111,10,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
111,10,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,113.0
111,10,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
111,10,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,128.0
112,11,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,54.0
112,11,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,102.0
112,11,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
112,11,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,18.0
113,12,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,37.0
113,12,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
113,12,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,32.0
113,12,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,98.0
114,13,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,40.0
114,13,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,41.0
114,13,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
114,13,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,18.0
115,14,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,20.0
115,14,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
115,14,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,56.0
115,14,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,False,
116,15,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,13.0
116,15,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,61.0
116,15,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
116,15,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,19.0
117,16,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,101.0
117,16,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,88.0
117,16,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
117,16,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,15.0
118,17,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,60.0
118,17,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,55.0
118,17,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
118,17,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,11.0
119,18,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,65.0
119,18,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,64.0
119,18,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
119,18,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,14.0
120,19,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
120,19,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,105.0
120,19,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
120,19,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,21.0
121,20,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,13.0
121,20,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
121,20,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,5.0
121,20,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,22.0
122,21,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,70.0
122,21,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,113.0
122,21,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
122,21,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,11.0
123,22,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,116.0
123,22,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,127.0
123,22,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
123,22,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,132.0
124,23,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,61.0
124,23,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
124,23,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
124,23,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,24.0
125,24,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
125,24,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,100.0
125,24,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
125,24,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,17.0
126,25,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,23.0
126,25,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,57.0
126,25,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
126,25,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,20.0
127,26,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
127,26,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,57.0
127,26,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
127,26,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,11.0
128,27,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
128,27,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,99.0
128,27,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
128,27,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,24.0
129,28,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,47.0
129,28,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,113.0
129,28,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
129,28,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,18.0
130,29,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
130,29,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,84.0
130,29,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
130,29,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,25.0
131,30,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,20.0
131,30,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
131,30,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,35.0
131,30,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,110.0
132,31,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,31.0
132,31,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,44.0
132,31,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
132,31,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,21.0
133,32,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,20.0
133,32,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,114.0
133,32,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
133,32,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,20.0
134,33,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
134,33,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,60.0
134,33,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
134,33,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,15.0
135,34,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
135,34,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
135,34,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,4.0
135,34,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,24.0
136,35,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,46.0
136,35,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,76.0
136,35,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
136,35,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,101.0
137,36,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,19.0
137,36,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,53.0
137,36,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
137,36,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,24.0
138,37,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,50.0
138,37,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,58.0
138,37,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
138,37,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,15.0
139,38,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,15.0
139,38,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
139,38,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,27.0
139,38,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,45.0
140,39,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,21.0
140,39,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,67.0
140,39,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
140,39,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,17.0
141,40,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
141,40,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
141,40,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
141,40,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,81.0
142,41,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
142,41,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
142,41,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,48.0
142,41,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,19.0
143,42,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,75.0
143,42,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,47.0
143,42,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
143,42,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,16.0
144,43,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,97.0
144,43,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,56.0
144,43,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
144,43,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,17.0
145,44,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,140.0
145,44,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,39.0
145,44,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
145,44,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,15.0
146,45,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,144.0
146,45,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
146,45,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,54.0
146,45,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,False,
147,46,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,143.0
147,46,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,68.0
