radius_profile,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,excess_service_units_mean,excess_service_units_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
rd10_rp10_nominal,346.0,346.0,100,2.83,1.5508550916031822,0.14150000000000001,0.07754275458015912,0.8584999999999999,0.0775427545801591,0.0,0.0,0.001,0.007035264706814482,9.25,0.7703468981143127,2.08,1.060588744447387,7.9,1.0588730430094633,0.02,0.1407052941362897,0.02,0.1407052941362897,3.97,1.4733662412340256,3.91,1.436149453408402,16.03,1.4733662412340256,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,347.0,347.0,100,2.83,1.5508550916031822,0.14150000000000001,0.07754275458015912,0.8584999999999999,0.0775427545801591,0.0,0.0,0.0,0.0,9.25,0.7703468981143127,2.08,1.060588744447387,7.9,1.0588730430094633,0.02,0.1407052941362897,0.02,0.1407052941362897,3.97,1.4733662412340256,3.89,1.4487542541400489,16.03,1.4733662412340256,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,348.0,348.0,100,2.81,1.5354070299027378,0.1405,0.07677035149513689,0.8595,0.0767703514951369,0.0,0.0,0.001,0.007035264706814485,9.27,0.7501514998500455,2.08,1.060588744447387,7.9,1.0588730430094633,0.02,0.1407052941362897,0.02,0.1407052941362897,3.95,1.4659433478105142,3.87,1.4470799577218965,16.05,1.4659433478105146,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,349.0,349.0,100,2.8,1.5308279927654649,0.14,0.07654139963827326,0.86,0.07654139963827326,0.0,0.0,0.0005000000000000001,0.005000000000000001,9.28,0.7531750973530174,2.08,1.060588744447387,7.9,1.0588730430094633,0.02,0.1407052941362897,0.02,0.1407052941362897,3.94,1.462114146630754,3.85,1.4168894655461863,16.06,1.4621141466307543,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,350.0,350.0,100,2.79,1.5327732837552783,0.13949999999999999,0.07663866418776394,0.8604999999999999,0.07663866418776391,0.0,0.0,0.0004999999999999999,0.004999999999999998,9.28,0.7531750973530174,2.07,1.05653330579903,7.91,1.0550025132815102,0.02,0.1407052941362897,0.02,0.1407052941362897,3.93,1.4512620770080142,3.83,1.3930201184853903,16.07,1.4512620770080142,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,351.0,351.0,100,2.76,1.5316195956759582,0.138,0.07658097978379791,0.862,0.07658097978379791,0.0,0.0,0.0014999999999999996,0.008572330399888264,9.29,0.7560530150830439,2.05,1.0480862791225007,7.93,1.0469291313458644,0.02,0.1407052941362897,0.02,0.1407052941362897,3.9,1.4599017539934431,3.82,1.388116957200901,16.1,1.4599017539934427,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,352.0,352.0,100,2.75,1.5134080878613145,0.1375,0.07567040439306572,0.8625,0.0756704043930657,0.0,0.0,0.0004999999999999999,0.004999999999999998,9.29,0.7560530150830439,2.04,1.033968524226395,7.94,1.0329911456884358,0.02,0.1407052941362897,0.02,0.1407052941362897,3.89,1.4487542541400489,3.82,1.388116957200901,16.11,1.4487542541400482,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,353.0,353.0,100,2.73,1.5099334388968906,0.1365,0.07549667194484452,0.8634999999999999,0.07549667194484451,0.0,0.0,0.001,0.007035264706814485,9.3,0.7453559924999296,2.03,1.0391818848974372,7.95,1.0384039812533599,0.02,0.1407052941362897,0.02,0.1407052941362897,3.87,1.4470799577218962,3.82,1.388116957200901,16.13,1.4470799577218958,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,354.0,354.0,100,2.73,1.5099334388968906,0.1365,0.07549667194484452,0.8634999999999999,0.07549667194484451,0.0,0.0,0.0,0.0,9.3,0.7453559924999296,2.03,1.0391818848974372,7.95,1.0384039812533599,0.02,0.1407052941362897,0.02,0.1407052941362897,3.87,1.4470799577218962,3.82,1.388116957200901,16.13,1.4470799577218958,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,355.0,355.0,100,2.72,1.4980121508320297,0.136,0.07490060754160151,0.8640000000000001,0.0749006075416015,0.0,0.0,0.0004999999999999999,0.0049999999999999975,9.3,0.7453559924999296,2.02,1.0345545081352796,7.96,1.0339685242263952,0.02,0.1407052941362897,0.02,0.1407052941362897,3.86,1.442640676402867,3.8,1.407052941362897,16.14,1.4426406764028668,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,356.0,356.0,100,2.72,1.4980121508320297,0.136,0.07490060754160151,0.8640000000000001,0.0749006075416015,0.0,0.0,0.0,0.0,9.3,0.7453559924999296,2.02,1.0345545081352796,7.96,1.0339685242263952,0.02,0.1407052941362897,0.02,0.1407052941362897,3.86,1.442640676402867,3.8,1.407052941362897,16.14,1.4426406764028668,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,357.0,357.0,100,2.72,1.4980121508320297,0.136,0.07490060754160151,0.8640000000000001,0.0749006075416015,0.0,0.0,0.0,0.0,9.3,0.7453559924999296,2.02,1.0345545081352796,7.96,1.0339685242263952,0.02,0.1407052941362897,0.02,0.1407052941362897,3.86,1.442640676402867,3.8,1.407052941362897,16.14,1.4426406764028668,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,358.0,358.0,100,2.71,1.4927095558687289,0.1355,0.07463547779343646,0.8645,0.07463547779343645,0.0,0.0,0.0005000000000000001,0.005000000000000002,9.31,0.7479939501726928,2.02,1.0345545081352796,7.96,1.0339685242263952,0.02,0.1407052941362897,0.02,0.1407052941362897,3.85,1.4451241601965688,3.8,1.407052941362897,16.15,1.4451241601965688,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,359.0,359.0,100,2.68,1.4966629547095764,0.134,0.07483314773547883,0.866,0.0748331477354788,0.0,0.0,0.0015000000000000002,0.008572330399888266,9.32,0.7369058983549408,2.0,1.034749762361447,7.98,1.0345545081352796,0.02,0.1407052941362897,0.02,0.1407052941362897,3.82,1.4311117385029053,3.8,1.407052941362897,16.18,1.4311117385029055,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,360.0,360.0,100,2.67,1.4910846164230025,0.1335,0.07455423082115013,0.8665,0.07455423082115012,0.0,0.0,0.0005000000000000001,0.005,9.33,0.7255092255537735,2.0,1.034749762361447,7.98,1.0345545081352796,0.02,0.1407052941362897,0.02,0.1407052941362897,3.81,1.4333333333333336,3.8,1.407052941362897,16.19,1.4333333333333342,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,361.0,361.0,100,2.67,1.4910846164230025,0.1335,0.07455423082115013,0.8665,0.07455423082115012,0.0,0.0,0.0,0.0,9.33,0.7255092255537735,2.0,1.034749762361447,7.98,1.0345545081352796,0.02,0.1407052941362897,0.02,0.1407052941362897,3.81,1.4333333333333336,3.78,1.396821789317131,16.19,1.4333333333333342,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,362.0,362.0,100,2.67,1.4910846164230025,0.1335,0.07455423082115013,0.8665,0.07455423082115012,0.0,0.0,0.0,0.0,9.33,0.7255092255537735,2.0,1.034749762361447,7.98,1.0345545081352796,0.02,0.1407052941362897,0.02,0.1407052941362897,3.81,1.4333333333333336,3.78,1.396821789317131,16.19,1.4333333333333342,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,363.0,363.0,100,2.67,1.4910846164230025,0.1335,0.07455423082115013,0.8665,0.07455423082115012,0.0,0.0,0.0,0.0,9.33,0.7255092255537735,2.0,1.034749762361447,7.98,1.0345545081352796,0.02,0.1407052941362897,0.02,0.1407052941362897,3.81,1.4333333333333336,3.78,1.396821789317131,16.19,1.4333333333333342,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,364.0,364.0,100,2.67,1.4910846164230025,0.1335,0.07455423082115013,0.8665,0.07455423082115012,0.0,0.0,0.0,0.0,9.33,0.7255092255537735,2.0,1.034749762361447,7.98,1.0345545081352796,0.02,0.1407052941362897,0.02,0.1407052941362897,3.81,1.4333333333333336,3.78,1.396821789317131,16.19,1.4333333333333342,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,365.0,365.0,100,2.65,1.472817680227909,0.1325,0.07364088401139546,0.8675,0.07364088401139544,0.0,0.0,0.0009999999999999998,0.007035264706814483,9.33,0.7255092255537735,1.98,1.0247443632931141,8.0,1.0150384378451047,0.02,0.1407052941362897,0.02,0.1407052941362897,3.79,1.3947593109040484,3.78,1.396821789317131,16.21,1.3947593109040486,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,366.0,366.0,100,2.65,1.472817680227909,0.1325,0.07364088401139546,0.8675,0.07364088401139544,0.0,0.0,0.0,0.0,9.33,0.7255092255537735,1.98,1.0247443632931141,8.0,1.0150384378451047,0.02,0.1407052941362897,0.02,0.1407052941362897,3.79,1.3947593109040484,3.78,1.396821789317131,16.21,1.3947593109040486,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,367.0,367.0,100,2.65,1.472817680227909,0.1325,0.07364088401139546,0.8675,0.07364088401139544,0.0,0.0,0.0,0.0,9.33,0.7255092255537735,1.98,1.0247443632931141,8.0,1.0150384378451047,0.02,0.1407052941362897,0.02,0.1407052941362897,3.79,1.3947593109040484,3.78,1.396821789317131,16.21,1.3947593109040486,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,368.0,368.0,100,2.65,1.472817680227909,0.1325,0.07364088401139546,0.8675,0.07364088401139544,0.0,0.0,0.0,0.0,9.33,0.7255092255537735,1.98,1.0247443632931141,8.0,1.0150384378451047,0.02,0.1407052941362897,0.02,0.1407052941362897,3.79,1.3947593109040484,3.78,1.396821789317131,16.21,1.3947593109040486,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,369.0,369.0,100,2.65,1.472817680227909,0.1325,0.07364088401139546,0.8675,0.07364088401139544,0.0,0.0,0.0,0.0,9.33,0.7255092255537735,1.98,1.0247443632931141,8.0,1.0150384378451047,0.02,0.1407052941362897,0.02,0.1407052941362897,3.79,1.3947593109040484,3.78,1.396821789317131,16.21,1.3947593109040486,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,370.0,370.0,100,2.65,1.472817680227909,0.1325,0.07364088401139546,0.8675,0.07364088401139544,0.0,0.0,0.0,0.0,9.33,0.7255092255537735,1.98,1.0247443632931141,8.0,1.0150384378451047,0.02,0.1407052941362897,0.02,0.1407052941362897,3.79,1.3947593109040484,3.77,1.3988090172238192,16.21,1.3947593109040486,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,371.0,371.0,100,2.64,1.4669421228934674,0.132,0.07334710614467335,0.868,0.07334710614467335,0.0,0.0,0.0005000000000000001,0.005000000000000002,9.34,0.7278028371042323,1.98,1.0247443632931141,8.0,1.0150384378451047,0.02,0.1407052941362897,0.02,0.1407052941362897,3.78,1.396821789317131,3.77,1.3988090172238192,16.22,1.3968217893171313,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,372.0,372.0,100,2.64,1.4669421228934674,0.132,0.07334710614467335,0.868,0.07334710614467335,0.0,0.0,0.0,0.0,9.34,0.7278028371042323,1.98,1.0247443632931141,8.0,1.0150384378451047,0.02,0.1407052941362897,0.02,0.1407052941362897,3.78,1.396821789317131,3.76,1.400721314901791,16.22,1.3968217893171313,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,373.0,373.0,100,2.64,1.4669421228934674,0.132,0.07334710614467335,0.868,0.07334710614467335,0.0,0.0,0.0,0.0,9.34,0.7278028371042323,1.98,1.0247443632931141,8.0,1.0150384378451047,0.02,0.1407052941362897,0.02,0.1407052941362897,3.78,1.396821789317131,3.76,1.400721314901791,16.22,1.3968217893171313,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,374.0,374.0,100,2.64,1.4669421228934674,0.132,0.07334710614467335,0.868,0.07334710614467335,0.0,0.0,0.0,0.0,9.34,0.7278028371042323,1.98,1.0247443632931141,8.0,1.0150384378451047,0.02,0.1407052941362897,0.02,0.1407052941362897,3.78,1.396821789317131,3.74,1.4043223319883553,16.22,1.3968217893171313,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,375.0,375.0,100,2.64,1.4669421228934674,0.132,0.07334710614467335,0.868,0.07334710614467335,0.0,0.0,0.0,0.0,9.34,0.7278028371042323,1.98,1.0247443632931141,8.0,1.0150384378451047,0.02,0.1407052941362897,0.02,0.1407052941362897,3.78,1.396821789317131,3.74,1.4043223319883553,16.22,1.3968217893171313,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,376.0,376.0,100,2.63,1.4747367510333786,0.1315,0.07373683755166893,0.8684999999999999,0.0737368375516689,0.0,0.0,0.0005,0.004999999999999998,9.34,0.7278028371042323,1.97,1.029415839054835,8.01,1.0199524647271703,0.02,0.1407052941362897,0.02,0.1407052941362897,3.77,1.3988090172238195,3.72,1.400432833524022,16.23,1.3988090172238192,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,377.0,377.0,100,2.63,1.4747367510333786,0.1315,0.07373683755166893,0.8684999999999999,0.0737368375516689,0.0,0.0,0.0,0.0,9.34,0.7278028371042323,1.97,1.029415839054835,8.01,1.0199524647271703,0.02,0.1407052941362897,0.02,0.1407052941362897,3.77,1.3988090172238195,3.71,1.4019827229875395,16.23,1.3988090172238192,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,378.0,378.0,100,2.61,1.4832056465301735,0.1305,0.07416028232650868,0.8695,0.07416028232650866,0.0,0.0,0.001,0.007035264706814483,9.34,0.7278028371042323,1.95,1.0286305498481016,8.03,1.0195562512656913,0.02,0.1407052941362897,0.02,0.1407052941362897,3.75,1.4025589888385148,3.71,1.4019827229875395,16.25,1.4025589888385148,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,379.0,379.0,100,2.61,1.4832056465301735,0.1305,0.07416028232650868,0.8695,0.07416028232650866,0.0,0.0,0.0,0.0,9.34,0.7278028371042323,1.95,1.0286305498481016,8.03,1.0195562512656913,0.02,0.1407052941362897,0.02,0.1407052941362897,3.75,1.4025589888385148,3.71,1.4019827229875395,16.25,1.4025589888385148,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,380.0,380.0,100,2.59,1.4845670729001752,0.1295,0.07422835364500875,0.8704999999999999,0.07422835364500874,0.0,0.0,0.0010000000000000002,0.0070352647068144866,9.34,0.7278028371042323,1.93,1.0274514906585936,8.03,1.0195562512656913,0.04,0.24287836253956216,0.04,0.24287836253956216,3.73,1.4060116240162055,3.7,1.3962431555767605,16.27,1.4060116240162055,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,381.0,381.0,100,2.58,1.47832829420753,0.129,0.0739164147103765,0.871,0.07391641471037651,0.0,0.0,0.0005000000000000001,0.005,9.34,0.7278028371042323,1.92,1.0217829534888532,8.05,1.0087996667707457,0.03,0.1714466079977653,0.03,0.1714466079977653,3.73,1.406011624016205,3.69,1.3831233867700679,16.27,1.4060116240162048,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,382.0,382.0,100,2.58,1.47832829420753,0.129,0.0739164147103765,0.871,0.07391641471037651,0.0,0.0,0.0,0.0,9.34,0.7278028371042323,1.92,1.0217829534888532,8.05,1.0087996667707457,0.03,0.1714466079977653,0.03,0.1714466079977653,3.73,1.406011624016205,3.7,1.381698559415515,16.27,1.4060116240162048,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,383.0,383.0,100,2.58,1.47832829420753,0.129,0.0739164147103765,0.871,0.07391641471037651,0.0,0.0,0.0,0.0,9.34,0.7278028371042323,1.92,1.0217829534888532,8.05,1.0087996667707457,0.03,0.1714466079977653,0.03,0.1714466079977653,3.73,1.406011624016205,3.7,1.381698559415515,16.27,1.4060116240162048,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,384.0,384.0,100,2.57,1.4788406597634838,0.1285,0.07394203298817421,0.8715,0.0739420329881742,0.0,0.0,0.0004999999999999999,0.004999999999999998,9.34,0.7278028371042323,1.91,1.025877303786492,8.06,1.0132456102380443,0.03,0.1714466079977653,0.03,0.1714466079977653,3.72,1.400432833524022,3.7,1.381698559415515,16.28,1.4004328335240217,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,385.0,385.0,100,2.57,1.4788406597634838,0.1285,0.07394203298817421,0.8715,0.0739420329881742,0.0,0.0,0.0,0.0,9.34,0.7278028371042323,1.91,1.025877303786492,8.06,1.0132456102380443,0.03,0.1714466079977653,0.03,0.1714466079977653,3.72,1.400432833524022,3.69,1.3758009604693124,16.28,1.4004328335240217,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,386.0,386.0,100,2.56,1.479284566364034,0.128,0.07396422831820171,0.872,0.07396422831820171,0.0,0.0,0.0004999999999999999,0.004999999999999999,9.35,0.7299508769967213,1.91,1.025877303786492,8.06,1.0132456102380443,0.03,0.1714466079977653,0.03,0.1714466079977653,3.71,1.394759310904048,3.69,1.3758009604693124,16.29,1.3947593109040477,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,387.0,387.0,100,2.56,1.479284566364034,0.128,0.07396422831820171,0.872,0.07396422831820171,0.0,0.0,0.0,0.0,9.35,0.7299508769967213,1.91,1.025877303786492,8.06,1.0132456102380443,0.03,0.1714466079977653,0.03,0.1714466079977653,3.71,1.394759310904048,3.68,1.3771585444550885,16.29,1.3947593109040477,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,388.0,388.0,100,2.56,1.479284566364034,0.128,0.07396422831820171,0.872,0.07396422831820171,0.0,0.0,0.0,0.0,9.35,0.7299508769967213,1.91,1.025877303786492,8.06,1.0132456102380443,0.03,0.1714466079977653,0.03,0.1714466079977653,3.71,1.394759310904048,3.68,1.3771585444550885,16.29,1.3947593109040477,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,389.0,389.0,100,2.56,1.479284566364034,0.128,0.07396422831820171,0.872,0.07396422831820171,0.0,0.0,0.0,0.0,9.35,0.7299508769967213,1.91,1.025877303786492,8.06,1.0132456102380443,0.03,0.1714466079977653,0.03,0.1714466079977653,3.71,1.394759310904048,3.68,1.3771585444550885,16.29,1.3947593109040477,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,390.0,390.0,100,2.56,1.479284566364034,0.128,0.07396422831820171,0.872,0.07396422831820171,0.0,0.0,0.0,0.0,9.35,0.7299508769967213,1.91,1.025877303786492,8.06,1.0132456102380443,0.03,0.1714466079977653,0.03,0.1714466079977653,3.71,1.394759310904048,3.67,1.3710940849916138,16.29,1.3947593109040477,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,391.0,391.0,100,2.54,1.4593481317687602,0.127,0.07296740658843799,0.873,0.072967406588438,0.0,0.0,0.0009999999999999998,0.007035264706814483,9.36,0.7180219742846004,1.9,1.0298573010888745,8.07,1.0175728698498923,0.03,0.1714466079977653,0.03,0.1714466079977653,3.69,1.3831233867700679,3.66,1.3575081151979473,16.31,1.3831233867700674,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,392.0,392.0,100,2.54,1.4593481317687602,0.127,0.07296740658843799,0.873,0.072967406588438,0.0,0.0,0.0,0.0,9.36,0.7180219742846004,1.9,1.0298573010888745,8.07,1.0175728698498923,0.03,0.1714466079977653,0.03,0.1714466079977653,3.69,1.3831233867700679,3.64,1.3522894914502845,16.31,1.3831233867700674,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,393.0,393.0,100,2.54,1.4593481317687602,0.127,0.07296740658843799,0.873,0.072967406588438,0.0,0.0,0.0,0.0,9.36,0.7180219742846004,1.9,1.0298573010888745,8.07,1.0175728698498923,0.03,0.1714466079977653,0.03,0.1714466079977653,3.69,1.3831233867700679,3.64,1.3522894914502845,16.31,1.3831233867700674,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,394.0,394.0,100,2.54,1.4593481317687602,0.127,0.07296740658843799,0.873,0.072967406588438,0.0,0.0,0.0,0.0,9.36,0.7180219742846004,1.9,1.0298573010888745,8.07,1.0175728698498923,0.03,0.1714466079977653,0.03,0.1714466079977653,3.69,1.3831233867700679,3.64,1.3522894914502845,16.31,1.3831233867700674,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,395.0,395.0,100,2.53,1.4664944802507989,0.1265,0.07332472401253995,0.8734999999999999,0.07332472401253994,0.0,0.0,0.0005,0.004999999999999998,9.36,0.7180219742846004,1.89,1.033724266226666,8.07,1.0175728698498923,0.04,0.1969463855669324,0.04,0.1969463855669324,3.68,1.3771585444550885,3.64,1.3522894914502845,16.32,1.3771585444550878,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,396.0,396.0,100,2.52,1.4803766924384998,0.126,0.07401883462192498,0.8740000000000001,0.07401883462192499,0.0,0.0,0.0005,0.005,9.36,0.7180219742846004,1.88,1.0471703092456626,8.09,1.025877303786492,0.03,0.1714466079977653,0.03,0.1714466079977653,3.68,1.38447379056726,3.64,1.3522894914502845,16.32,1.3844737905672593,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,397.0,397.0,100,2.52,1.4803766924384998,0.126,0.07401883462192498,0.8740000000000001,0.07401883462192499,0.0,0.0,0.0,0.0,9.36,0.7180219742846004,1.88,1.0471703092456626,8.09,1.025877303786492,0.03,0.1714466079977653,0.03,0.1714466079977653,3.68,1.38447379056726,3.64,1.3522894914502845,16.32,1.3844737905672593,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,398.0,398.0,100,2.52,1.4803766924384998,0.126,0.07401883462192498,0.8740000000000001,0.07401883462192499,0.0,0.0,0.0,0.0,9.36,0.7180219742846004,1.88,1.0471703092456626,8.09,1.025877303786492,0.03,0.1714466079977653,0.03,0.1714466079977653,3.68,1.38447379056726,3.63,1.345812810613765,16.32,1.3844737905672593,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,399.0,399.0,100,2.52,1.4803766924384998,0.126,0.07401883462192498,0.8740000000000001,0.07401883462192499,0.0,0.0,0.0,0.0,9.36,0.7180219742846004,1.88,1.0471703092456626,8.09,1.025877303786492,0.03,0.1714466079977653,0.03,0.1714466079977653,3.68,1.38447379056726,3.62,1.3467506724473441,16.32,1.3844737905672593,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,400.0,400.0,100,2.51,1.4667699688138365,0.1255,0.07333849844069179,0.8745,0.07333849844069179,0.0,0.0,0.0004999999999999999,0.004999999999999998,9.37,0.7057484028184604,1.88,1.0471703092456626,8.09,1.025877303786492,0.03,0.1714466079977653,0.03,0.1714466079977653,3.67,1.3784415149367093,3.59,1.3416031417296959,16.33,1.3784415149367089,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,401.0,401.0,100,2.48,1.431817380150489,0.124,0.07159086900752444,0.8759999999999999,0.07159086900752445,0.0,0.0,0.0015,0.011135075167680687,9.37,0.7057484028184604,1.85,1.0087996667707457,8.12,0.9875998862664653,0.03,0.1714466079977653,0.03,0.1714466079977653,3.65,1.358660956957105,3.56,1.3357553758987548,16.35,1.3586609569571053,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,402.0,402.0,100,2.47,1.4174596710989416,0.1235,0.07087298355494707,0.8765000000000001,0.07087298355494707,0.0,0.0,0.0004999999999999999,0.004999999999999998,9.38,0.693111852736656,1.85,1.0087996667707457,8.12,0.9875998862664653,0.03,0.1714466079977653,0.03,0.1714466079977653,3.64,1.3522894914502845,3.55,1.328590047814417,16.36,1.3522894914502848,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
rd10_rp10_nominal,403.0,403.0,100,2.47,1.4174596710989416,0.1235,0.07087298355494707,0.8765000000000001,0.07087298355494707,0.0,0.0,0.0,0.0,9.38,0.693111852736656,1.85,1.0087996667707457,8.12,0.9875998862664653,0.03,0.1714466079977653,0.03,0.1714466079977653,3.64,1.3522894914502845,3.55,1.328590047814417,16.36,1.3522894914502848,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,3.13,1.5219272736443836
