point_sensing_radius,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
15.0,88.0,88.0,100,18.52,2.081568949837909,0.6173333333333333,0.06938563166126359,0.574,0.10407844749189543,0.33333333333333326,0.0,0.0023333333333333327,0.009772955652070094,6.11,1.1882845627290637,9.63,1.0507813350747213,5.18,0.967971950507708,0.19,0.5630903187506487,9.76,1.809737968643946,8.52,2.1390076052584615,10.24,1.809737968643946,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,89.0,89.0,100,18.45,2.041859916642647,0.615,0.06806199722142156,0.5775,0.10209299583213238,0.33333333333333326,0.0,0.0023333333333333327,0.009772955652070094,6.16,1.1696498655926089,9.61,1.0239061667867022,5.22,0.9382984815100365,0.17,0.5135536717202728,9.7,1.7837651700316892,8.54,2.2084319589183,10.3,1.7837651700316892,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,90.0,90.0,100,18.39,2.0444307201998724,0.613,0.06814769067332907,0.5805,0.1022215360099936,0.33333333333333326,0.0,0.0019999999999999996,0.009259932635447141,6.19,1.1607642901871755,9.58,1.0365053952312229,5.23,0.9832434473555758,0.19,0.5448565745851718,9.64,1.789531850072594,8.54,2.2175607675046374,10.36,1.789531850072594,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,91.0,91.0,100,18.32,2.044356607687108,0.6106666666666666,0.0681452202562369,0.584,0.10221783038435538,0.33333333333333326,0.0,0.0023333333333333322,0.008547746665874757,6.21,1.1396880664852505,9.53,1.0391818848974368,5.3,0.9587449708822045,0.17,0.5328596381218922,9.59,1.820728015122112,8.51,2.258519225268868,10.41,1.820728015122112,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,92.0,92.0,100,18.29,2.0513361006865254,0.6096666666666666,0.06837787002288419,0.5855,0.10256680503432625,0.33333333333333326,0.0,0.0009999999999999998,0.005714886933258841,6.23,1.1446405637587809,9.52,1.0394248603934968,5.33,0.9749902874419113,0.15,0.49999999999999994,9.57,1.7936757586790115,8.53,2.1670395949452814,10.43,1.7936757586790115,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,93.0,93.0,100,18.26,2.0529358135473834,0.6086666666666667,0.06843119378491273,0.5870000000000001,0.10264679067736915,0.33333333333333326,0.0,0.0009999999999999998,0.0057148869332588415,6.24,1.14697670227235,9.5,1.0396191999035422,5.34,0.986986025301987,0.16,0.506921785850339,9.54,1.7833120927650383,8.51,2.176527676661321,10.46,1.7833120927650383,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,94.0,94.0,100,18.25,2.056647266742156,0.6083333333333333,0.06855490889140518,0.5875,0.10283236333710777,0.33333333333333326,0.0,0.00033333333333333327,0.0033333333333333335,6.24,1.14697670227235,9.49,1.0395706184319904,5.35,0.9679197729505721,0.16,0.5264710031632486,9.54,1.7605095681063307,8.49,2.171881835429982,10.46,1.7605095681063307,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,95.0,95.0,100,18.21,2.061160798769431,0.607,0.06870535995898099,0.5895,0.10305803993847153,0.33333333333333326,0.0,0.001333333333333333,0.008095945417985402,6.27,1.15343141989632,9.48,1.0490977364412055,5.37,0.9708373975724529,0.15,0.5,9.5,1.7666952541998076,8.41,2.179310427496262,10.5,1.7666952541998076,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,96.0,96.0,100,18.13,2.0531080159729846,0.6043333333333333,0.06843693386576613,0.5935,0.10265540079864924,0.33333333333333326,0.0,0.002666666666666666,0.010249414863810763,6.34,1.1566234381931648,9.47,1.0584436831041277,5.39,0.9836542876314616,0.14,0.4927760980691766,9.44,1.7599357196709593,8.37,2.1633074191845663,10.56,1.7599357196709593,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,97.0,97.0,100,18.07,2.0363117778389577,0.6023333333333334,0.06787705926129858,0.5965,0.10181558889194785,0.33333333333333326,0.0,0.0019999999999999996,0.009259932635447143,6.38,1.152774431052706,9.45,1.048086279122501,5.41,0.9754046039537346,0.14,0.4927760980691766,9.39,1.757494773473844,8.3,2.167249338901663,10.61,1.757494773473844,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,98.0,98.0,100,17.96,2.0494887265862287,0.5986666666666667,0.06831629088620762,0.602,0.10247443632931141,0.33333333333333326,0.0,0.0036666666666666657,0.011503183573395337,6.43,1.1481649830415612,9.39,1.0434499886376343,5.47,0.9791255632894428,0.14,0.4927760980691766,9.29,1.7250091494414068,8.27,2.1735554822326097,10.71,1.7250091494414068,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,99.0,99.0,100,17.91,2.0454186304366573,0.597,0.06818062101455526,0.6045,0.1022709315218329,0.33333333333333326,0.0,0.0016666666666666663,0.007301430451919676,6.46,1.1496156582163282,9.37,1.0411241011231054,5.49,0.9795381306998463,0.14,0.4927760980691766,9.24,1.7298332961078169,8.23,2.17355548223261,10.76,1.7298332961078169,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,100.0,100.0,100,17.85,2.071329051697011,0.595,0.0690443017232337,0.6075,0.10356645258485053,0.33333333333333326,0.0,0.0019999999999999996,0.0079561085525314,6.5,1.1677484162422842,9.35,1.048086279122501,5.46,0.9890307468333926,0.19,0.5448565745851718,9.15,1.771690968789109,8.16,2.140140654303361,10.85,1.771690968789109,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,101.0,101.0,100,17.78,2.0527389930864017,0.5926666666666667,0.06842463310288004,0.611,0.10263694965432009,0.33333333333333326,0.0,0.0023333333333333327,0.010860817247826454,6.53,1.1673591018736575,9.31,1.0415121097459572,5.55,0.9885710532241608,0.14,0.4927760980691766,9.14,1.740892607459481,8.1,2.208797835653566,10.86,1.740892607459481,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,102.0,102.0,100,17.7,2.1248885888797835,0.59,0.07082961962932607,0.615,0.10624442944398912,0.33333333333333326,0.0,0.0026666666666666666,0.013129759037795488,6.59,1.2479882801832507,9.29,1.0473149893268439,5.56,0.9880089150213252,0.15,0.5,9.08,1.7791156582000296,8.1,2.190429135575903,10.92,1.7791156582000296,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,103.0,103.0,100,17.68,2.1314385524875696,0.5893333333333333,0.07104795174958561,0.616,0.10657192762437842,0.33333333333333326,0.0,0.0006666666666666665,0.004690176471209654,6.59,1.2479882801832507,9.27,1.052702150744368,5.59,1.0059921480907303,0.14,0.4927760980691766,9.07,1.7823772571677088,8.03,2.1530105771812975,10.93,1.7823772571677088,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,104.0,104.0,100,17.63,2.135108163228941,0.5876666666666667,0.07117027210763138,0.6185,0.10675540816144714,0.33333333333333326,0.0,0.0016666666666666663,0.007301430451919675,6.59,1.2479882801832507,9.22,1.050060123338784,5.61,1.0139930069688932,0.17,0.5135536717202729,8.99,1.8284784202536644,8.01,2.105764095107148,11.01,1.8284784202536644,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,105.0,105.0,100,17.61,2.1362432805126286,0.587,0.0712081093504209,0.6195,0.10681216402563137,0.33333333333333326,0.0,0.0006666666666666665,0.004690176471209652,6.6,1.247219128924647,9.21,1.0473149893268436,5.64,1.0002019998000606,0.15,0.5,8.99,1.811829813400605,8.01,2.0816417374832588,11.01,1.811829813400605,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,106.0,106.0,100,17.57,2.147373307371619,0.5856666666666667,0.07157911024572061,0.6214999999999999,0.10736866536858089,0.33333333333333326,0.0,0.001333333333333333,0.006564879518897743,6.63,1.2525126261989854,9.2,1.0540925533894596,5.65,1.0087996667707457,0.15,0.5,8.95,1.822280733231593,7.98,2.034947198580371,11.05,1.822280733231593,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,107.0,107.0,100,17.53,2.1763420334277988,0.5843333333333333,0.07254473444759331,0.6235,0.10881710167138993,0.33333333333333326,0.0,0.0013333333333333342,0.00656487951889775,6.64,1.259469184324343,9.17,1.06415423808029,5.67,1.005590434129184,0.16,0.5264710031632486,8.91,1.8645821694595994,7.95,2.041859916642647,11.09,1.8645821694595994,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,108.0,108.0,100,17.47,2.235864689351954,0.5823333333333334,0.07452882297839841,0.6265,0.11179323446759772,0.33333333333333326,0.0,0.0019999999999999996,0.010401588413621009,6.7,1.3371158468430424,9.17,1.06415423808029,5.67,1.005590434129184,0.16,0.5264710031632486,8.87,1.883769056595277,7.87,1.9982568160850356,11.13,1.883769056595277,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,109.0,109.0,100,17.44,2.2976492158708473,0.5813333333333334,0.0765883071956949,0.628,0.11488246079354235,0.33333333333333326,0.0,0.0010000000000000002,0.007423383445120457,6.7,1.3371158468430424,9.14,1.1102825193288748,5.72,1.0832051206181277,0.14,0.4927760980691766,8.86,1.8749814813900316,7.81,2.003507026201906,11.14,1.8749814813900316,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,110.0,110.0,100,17.36,2.3029186575809275,0.5786666666666667,0.07676395525269757,0.632,0.1151459328790464,0.33333333333333326,0.0,0.002666666666666666,0.010249414863810764,6.76,1.341791355019118,9.12,1.121687041104522,5.74,1.0974718422102887,0.14,0.4927760980691766,8.79,1.860243277236892,7.74,1.993018116355497,11.21,1.860243277236892,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,111.0,111.0,100,17.29,2.3063154400668853,0.5763333333333334,0.0768771813355628,0.6355,0.11531577200334421,0.33333333333333326,0.0,0.0023333333333333327,0.009772955652070094,6.8,1.3706888336846839,9.09,1.110964636810022,5.77,1.0904081341359753,0.14,0.4927760980691766,8.72,1.8317072678655602,7.69,1.9627593439910669,11.28,1.83170726786556,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,112.0,112.0,100,17.26,2.2857485567416345,0.5753333333333334,0.07619161855805447,0.637,0.1142874278370817,0.33333333333333326,0.0,0.0009999999999999998,0.005714886933258842,6.83,1.3562798197624817,9.09,1.110964636810022,5.75,1.104398917826783,0.16,0.5069217858503391,8.67,1.814949146406148,7.64,1.9721290346457885,11.33,1.814949146406148,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,113.0,113.0,100,17.2,2.3137708083419493,0.5733333333333333,0.07712569361139826,0.64,0.11568854041709739,0.33333333333333326,0.0,0.0019999999999999996,0.0079561085525314,6.86,1.3634477984103015,9.06,1.108461487236642,5.78,1.097103624839679,0.16,0.5069217858503391,8.6,1.8367736315989984,7.58,2.0159966329938213,11.4,1.8367736315989984,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,114.0,114.0,100,17.19,2.3168029172926556,0.573,0.07722676390975515,0.6405,0.11584014586463276,0.33333333333333326,0.0,0.00033333333333333327,0.0033333333333333335,6.87,1.3681440647162058,9.06,1.108461487236642,5.79,1.0944764903271278,0.15,0.5,8.61,1.8306867950073111,7.5,2.0275875100994063,11.39,1.8306867950073111,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,115.0,115.0,100,17.11,2.335042663940906,0.5703333333333334,0.07783475546469687,0.6445000000000001,0.11675213319704528,0.33333333333333326,0.0,0.002666666666666666,0.010249414863810763,6.93,1.4016945012189617,9.04,1.1093723769352968,5.82,1.0766577539738054,0.14,0.4927760980691766,8.55,1.8552410064245537,7.44,2.0465294594221772,11.45,1.8552410064245537,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,116.0,116.0,100,17.06,2.3690768777152957,0.5686666666666667,0.0789692292571765,0.647,0.11845384388576476,0.33333333333333326,0.0,0.0016666666666666663,0.007301430451919676,6.94,1.4057601559873631,9.0,1.1370704872299229,5.85,1.1043989178267828,0.15,0.5,8.49,1.8829109207165204,7.4,2.069499524722893,11.51,1.8829109207165209,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,117.0,117.0,100,17.02,2.428700446449882,0.5673333333333334,0.08095668154832941,0.648,0.11804809839787146,0.33333333333333326,0.0,0.0013333333333333335,0.00809594541798541,6.95,1.4025589888385144,8.97,1.201472160948956,5.88,1.1744760275944075,0.15,0.49999999999999994,8.46,1.9091486282760919,7.35,2.0418599166426477,11.54,1.909148628276092,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,118.0,118.0,100,16.96,2.424287878361749,0.5653333333333334,0.08080959594539168,0.6509999999999999,0.11784684462419341,0.33333333333333326,0.0,0.0019999999999999996,0.0079561085525314,7.0,1.3998556924183148,8.96,1.1969658611369303,5.9,1.1677484162422844,0.14,0.4927760980691766,8.41,1.9021253397399462,7.3,2.0670576365276494,11.59,1.9021253397399462,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,119.0,119.0,100,16.91,2.412488551289106,0.5636666666666666,0.0804162850429702,0.6535,0.11726147076193662,0.33333333333333326,0.0,0.0016666666666666668,0.008703882797784893,7.04,1.39204086785474,8.95,1.1923578203363165,5.91,1.1642399003017143,0.14,0.4927760980691766,8.37,1.8783992755492214,7.3,2.0474176886798627,11.63,1.8783992755492211,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,120.0,120.0,100,16.86,2.437170076091938,0.5619999999999999,0.0812390025363979,0.6559999999999999,0.1185518682035229,0.33333333333333326,0.0,0.0016666666666666657,0.0073014304519196755,7.06,1.384035966135113,8.92,1.2282861509790248,5.89,1.1,0.19,0.5630903187506487,8.3,1.9095718489925024,7.3,2.032563192452606,11.7,1.9095718489925024,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,121.0,121.0,100,16.81,2.4687746930103778,0.5603333333333333,0.08229248976701259,0.6585,0.1201965982140186,0.33333333333333326,0.0,0.0016666666666666668,0.010984122813601787,7.1,1.410637795431198,8.91,1.2316942425255983,5.93,1.1742609969205688,0.16,0.5264710031632486,8.28,1.9020456823582808,7.26,2.0331594560529123,11.72,1.9020456823582803,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,122.0,122.0,100,16.72,2.449819618179298,0.5573333333333333,0.08166065393930991,0.6629999999999999,0.11926119370202665,0.33333333333333326,0.0,0.002999999999999999,0.010694198475460779,7.16,1.405041427909303,8.88,1.2249922696107356,5.95,1.1666666666666663,0.17,0.5328596381218923,8.19,1.8893374393146294,7.22,2.0576538566871236,11.81,1.8893374393146296,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,123.0,123.0,100,16.61,2.477759659307764,0.5536666666666666,0.08259198864359216,0.6685,0.12074160572700428,0.33333333333333326,0.0,0.003666666666666667,0.014903354950367905,7.23,1.420307265091863,8.84,1.2203658997583182,5.96,1.1884970561702088,0.2,0.6030226891555273,8.11,1.8580700316253533,7.2,2.0743746775908884,11.89,1.8580700316253536,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,124.0,124.0,100,16.55,2.463367982698041,0.5516666666666666,0.08211226608993472,0.6715000000000001,0.12002840572888643,0.33333333333333326,0.0,0.001999999999999999,0.009259932635447141,7.25,1.4381174563233068,8.8,1.1891767800211264,6.03,1.1586739198433924,0.17,0.5328596381218922,8.06,1.8576622650280352,7.16,2.1020432580196484,11.94,1.8576622650280354,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,125.0,125.0,100,16.46,2.475822483478363,0.5486666666666666,0.08252741611594543,0.6759999999999999,0.1207049997709166,0.33333333333333326,0.0,0.002999999999999999,0.01069419847546078,7.3,1.4389951600707593,8.76,1.1986524420229898,6.07,1.1569290594002937,0.17,0.5328596381218923,7.98,1.8530891489454557,7.17,2.1558236842505827,12.02,1.8530891489454566,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,126.0,126.0,100,16.41,2.449881464871147,0.5469999999999999,0.08166271549570484,0.6785,0.11939557374669728,0.33333333333333326,0.0,0.0016666666666666668,0.008703882797784892,7.34,1.4229007219923897,8.75,1.2091820425896227,6.09,1.1642399003017143,0.16,0.5264710031632486,7.95,1.838834721042957,7.16,2.191443415291447,12.05,1.8388347210429576,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,127.0,127.0,100,16.39,2.4531776959855165,0.5463333333333333,0.08177258986618388,0.6795,0.11957310430329753,0.33333333333333326,0.0,0.0006666666666666665,0.004690176471209654,7.35,1.4240006242195884,8.74,1.2112269428437874,6.09,1.155531274026162,0.17,0.5328596381218923,7.92,1.8785337071473829,7.11,2.192249893593245,12.08,1.8785337071473827,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,128.0,128.0,100,16.35,2.4633679826980415,0.545,0.0821122660899347,0.6815000000000001,0.12011253141125701,0.33333333333333326,0.0,0.0013333333333333335,0.006564879518897748,7.36,1.4320995394556522,8.71,1.2085135706747565,6.11,1.1882845627290635,0.18,0.5574110428643039,7.88,1.870990662885858,7.08,2.177386070730247,12.12,1.8709906628858575,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,129.0,129.0,100,16.28,2.4539393190986165,0.5426666666666666,0.08179797730328721,0.685,0.11965860528261983,0.33333333333333326,0.0,0.0023333333333333327,0.012761298112550933,7.38,1.4268705603381113,8.66,1.1910440204231993,6.17,1.155181563410897,0.17,0.5328596381218922,7.82,1.8876525960123924,7.05,2.199058568082848,12.18,1.8876525960123918,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,130.0,130.0,100,16.24,2.441724841586415,0.5413333333333333,0.08139082805288048,0.687,0.1190492640578986,0.33333333333333326,0.0,0.001333333333333333,0.006564879518897745,7.4,1.4070529413628967,8.64,1.2020185043702465,6.18,1.1667099559068315,0.18,0.5574110428643038,7.78,1.8779959230170564,7.05,2.157322508119823,12.22,1.8779959230170564,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,131.0,131.0,100,16.21,2.4383095651195594,0.5403333333333333,0.08127698550398532,0.6884999999999999,0.11888688283023872,0.33333333333333326,0.0,0.0009999999999999998,0.005714886933258839,7.41,1.3933101346481087,8.62,1.220862420793207,6.19,1.1780398031381527,0.19,0.5630903187506487,7.76,1.8755201298775113,7.02,2.1648243915996157,12.24,1.8755201298775113,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,132.0,132.0,100,16.15,2.4551533104427055,0.5383333333333333,0.08183844368142353,0.6915,0.11977567416304581,0.33333333333333326,0.0,0.001999999999999999,0.00925993263544714,7.46,1.4172102343988517,8.61,1.2218135221171367,6.23,1.1879444941629729,0.16,0.5264710031632486,7.72,1.864500908115529,7.01,2.167226035020041,12.28,1.8645009081155306,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,133.0,133.0,100,16.07,2.527645129164673,0.5356666666666666,0.08425483763882242,0.6955,0.12352053769443862,0.33333333333333326,0.0,0.0026666666666666666,0.010249414863810768,7.52,1.4735376246683118,8.59,1.2316942425255981,6.24,1.19865244202299,0.17,0.5328596381218923,7.63,1.9314253908458487,6.93,2.2259035164729095,12.37,1.9314253908458485,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,134.0,134.0,100,16.05,2.555939804226281,0.535,0.08519799347420938,0.6965,0.124975755224521,0.33333333333333326,0.0,0.0006666666666666655,0.004690176471209647,7.52,1.4735376246683118,8.57,1.265350193073487,6.26,1.227792632114539,0.17,0.5328596381218923,7.62,1.9580447885427428,6.91,2.270117693740645,12.38,1.9580447885427428,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,135.0,135.0,100,16.0,2.566292770877591,0.5333333333333333,0.08554309236258636,0.6990000000000001,0.12552515945644385,0.33333333333333326,0.0,0.0016666666666666674,0.007301430451919682,7.55,1.4932508094081116,8.55,1.2663077641455702,6.29,1.2251159499855884,0.16,0.5264710031632486,7.58,1.970386825581272,6.88,2.284245559868242,12.42,1.970386825581272,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,136.0,136.0,100,15.99,2.5603621902876443,0.5329999999999999,0.08534540634292148,0.6995,0.12522605821699276,0.33333333333333326,0.0,0.00033333333333333327,0.003333333333333333,7.56,1.486097186756253,8.55,1.2663077641455702,6.29,1.2251159499855884,0.16,0.5264710031632486,7.57,1.970771268803002,6.84,2.2773367397604214,12.43,1.970771268803002,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,137.0,137.0,100,15.95,2.5638315707612938,0.5316666666666666,0.08546105235870978,0.7015,0.12541949810555975,0.33333333333333326,0.0,0.0013333333333333342,0.006564879518897749,7.57,1.4924388554891415,8.52,1.2591483413222386,6.32,1.2050399213807035,0.16,0.5264710031632486,7.53,1.9615238355869546,6.82,2.3154291440707313,12.47,1.9615238355869542,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,138.0,138.0,100,15.9,2.5485190787886003,0.53,0.08495063595961998,0.7040000000000001,0.12465710545088853,0.33333333333333326,0.0,0.0016666666666666663,0.008703882797784888,7.6,1.497472618255253,8.5,1.243163121016122,6.34,1.1910440204231996,0.16,0.5264710031632486,7.49,1.9668721002103464,6.81,2.3341773365329033,12.51,1.9668721002103462,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,139.0,139.0,100,15.85,2.5795426734288394,0.5283333333333333,0.08598475578096129,0.7065,0.12626231313092487,0.33333333333333326,0.0,0.0016666666666666663,0.0073014304519196755,7.63,1.5285498508274589,8.48,1.2591483413222389,6.34,1.2244974231879542,0.18,0.5574110428643038,7.43,2.0113566455394123,6.78,2.3293472445856125,12.57,2.0113566455394123,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,140.0,140.0,100,15.83,2.5861128741761825,0.5276666666666666,0.08620376247253941,0.7075,0.1266058466424059,0.33333333333333326,0.0,0.0006666666666666671,0.004690176471209656,7.65,1.5398740601789878,8.48,1.2591483413222389,6.36,1.2020185043702467,0.16,0.5264710031632486,7.43,2.006328371766082,6.79,2.297539307321394,12.57,2.0063283717660814,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,141.0,141.0,100,15.82,2.595178123934751,0.5273333333333333,0.08650593746449169,0.708,0.1270727144098006,0.33333333333333326,0.0,0.0003333333333333338,0.0033333333333333388,7.65,1.5398740601789878,8.47,1.2669457427812427,6.36,1.2020185043702467,0.17,0.5328596381218923,7.42,2.0159966329938217,6.78,2.294393694256159,12.58,2.0159966329938217,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,142.0,142.0,100,15.77,2.60479356090833,0.5256666666666666,0.08682645203027767,0.7105,0.1275834050828134,0.33333333333333326,0.0,0.0016666666666666663,0.007301430451919677,7.68,1.5431831198578285,8.45,1.2821619998812142,6.39,1.2300529675710326,0.16,0.5264710031632486,7.38,1.9836707123284085,6.79,2.2975393073213937,12.62,1.983670712328408,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,143.0,143.0,100,15.74,2.599999999999999,0.5246666666666667,0.08666666666666666,0.7120000000000001,0.1273506255115452,0.33333333333333326,0.0,0.0009999999999999998,0.00571488693325884,7.71,1.5393492000179683,8.45,1.2821619998812142,6.39,1.2300529675710326,0.16,0.5264710031632486,7.35,1.9816073467686974,6.79,2.239656358922191,12.65,1.9816073467686977,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,144.0,144.0,100,15.67,2.621029946375657,0.5223333333333333,0.08736766487918857,0.7155,0.128451342829678,0.33333333333333326,0.0,0.0023333333333333322,0.009772955652070094,7.72,1.5379377507729384,8.39,1.3018634662853414,6.42,1.2323911224882622,0.19,0.5630903187506486,7.28,2.0154955277107964,6.72,2.2386864835695883,12.72,2.0154955277107964,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,145.0,145.0,100,15.62,2.6122477646345845,0.5206666666666666,0.08707492548781946,0.718,0.1280230408555389,0.33333333333333326,0.0,0.0016666666666666657,0.007301430451919674,7.76,1.518372334262761,8.38,1.3087120663947713,6.46,1.2666666666666668,0.16,0.5264710031632486,7.25,2.0169734302121634,6.74,2.213913761060747,12.75,2.016973430212163,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,146.0,146.0,100,15.59,2.6594409680657067,0.5196666666666667,0.08864803226885686,0.7195,0.13044117060920218,0.33333333333333326,0.0,0.0009999999999999998,0.0074233834451204565,7.79,1.5653766449018078,8.38,1.3087120663947713,6.46,1.2666666666666668,0.16,0.5264710031632486,7.23,2.0343266326931984,6.65,2.2579824730242812,12.77,2.0343266326931984,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,147.0,147.0,100,15.52,2.7760883751542687,0.5173333333333333,0.09253627917180894,0.7215,0.1328124294414548,0.33333333333333326,0.0,0.0023333333333333344,0.014413330903857996,7.83,1.6700269156483372,8.35,1.3361712223190316,6.48,1.2986395367709422,0.17,0.5328596381218922,7.17,2.113233914113053,6.63,2.277048417348541,12.83,2.1132339141130534,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
15.0,148.0,148.0,100,15.49,2.7942762565608645,0.5163333333333333,0.09314254188536214,0.723,0.1337908816025965,0.33333333333333326,0.0,0.0010000000000000009,0.007423383445120459,7.86,1.6818700510701974,8.35,1.3361712223190316,6.47,1.2748935388311982,0.18,0.5574110428643038,7.15,2.138511707527533,6.6,2.2830070547681656,12.85,2.1385117075275324,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
