RunId,point_sensing_radius,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
59,25.0,14,0.5291111111111111,600.0,13.0,0.4333333333333333,,0,0,
60,10.0,15,0.48083333333333333,600.0,9.0,0.3,306.0,0,0,
61,15.0,15,0.5432777777777777,600.0,10.0,0.3333333333333333,419.0,0,0,
62,20.0,15,0.5437222222222222,600.0,14.0,0.4666666666666667,,0,0,
63,25.0,15,0.6028888888888889,600.0,16.0,0.5333333333333333,,0,0,
64,10.0,16,0.3103888888888889,600.0,5.0,0.1666666666666666,142.0,0,0,
65,15.0,16,0.3202777777777778,600.0,5.0,0.1666666666666666,146.0,0,0,
66,20.0,16,0.31755555555555554,600.0,5.0,0.1666666666666666,146.0,0,0,
67,25.0,16,0.2915,600.0,4.0,0.1333333333333333,162.0,0,0,
68,10.0,17,0.4282222222222222,600.0,10.0,0.3333333333333333,158.0,0,0,
69,15.0,17,0.4652222222222222,600.0,10.0,0.3333333333333333,344.0,0,0,
70,20.0,17,0.46627777777777774,600.0,8.0,0.2666666666666666,334.0,0,0,
71,25.0,17,0.38299999999999995,600.0,8.0,0.2666666666666666,138.0,0,0,
72,10.0,18,0.477,600.0,10.0,0.3333333333333333,345.0,0,0,
73,15.0,18,0.4973333333333333,600.0,8.0,0.2666666666666666,359.0,0,0,
74,20.0,18,0.4830555555555555,600.0,9.0,0.3,227.0,0,0,
75,25.0,18,0.46,600.0,7.0,0.2333333333333333,266.0,0,0,
76,10.0,19,0.5313888888888889,600.0,13.0,0.4333333333333333,,0,0,
77,15.0,19,0.47766666666666663,600.0,11.0,0.3666666666666666,324.0,0,0,
78,20.0,19,0.3874444444444444,600.0,6.0,0.2,110.0,0,0,
79,25.0,19,0.3872222222222222,600.0,8.0,0.2666666666666666,95.0,0,0,
80,10.0,20,0.5666666666666667,600.0,12.0,0.4,515.0,0,0,
81,15.0,20,0.4802222222222222,600.0,8.0,0.2666666666666666,420.0,0,0,
82,20.0,20,0.45638888888888884,600.0,9.0,0.3,446.0,0,0,
83,25.0,20,0.3601111111111111,600.0,8.0,0.2666666666666666,103.0,0,0,
84,10.0,21,0.44888888888888884,600.0,8.0,0.2666666666666666,282.0,0,0,
85,15.0,21,0.46399999999999997,600.0,9.0,0.3,218.0,0,0,
86,20.0,21,0.5977777777777779,600.0,12.0,0.4,549.0,0,0,
