RunId,initial_fleet_load,drone_sensing_radius,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
233,1.5,15.0,14,0.5100555555555555,600.0,10.0,0.3333333333333333,417.0,0,0,
234,1.5,20.0,14,0.5178333333333334,600.0,11.0,0.3666666666666666,376.0,0,0,
235,1.5,25.0,14,0.514,600.0,10.0,0.3333333333333333,302.0,0,0,
236,2.0,10.0,14,0.5869583333333334,600.0,20.0,0.5,195.0,0,0,
237,2.0,15.0,14,0.5672499999999999,600.0,19.0,0.475,212.0,0,0,
238,2.0,20.0,14,0.636125,600.0,21.0,0.525,395.0,0,0,
239,2.0,25.0,14,0.6076666666666667,600.0,21.0,0.525,205.0,0,0,
240,0.5,10.0,15,0.14666666666666667,600.0,0.0,0.0,106.0,0,0,
241,0.5,15.0,15,0.17383333333333334,600.0,0.0,0.0,254.0,0,0,
242,0.5,20.0,15,0.16799999999999998,600.0,0.0,0.0,200.0,0,0,
243,0.5,25.0,15,0.18983333333333335,600.0,0.0,0.0,227.0,0,0,
244,1.0,10.0,15,0.24908333333333332,600.0,1.0,0.05,232.0,0,0,
245,1.0,15.0,15,0.19741666666666668,600.0,0.0,0.0,206.0,0,0,
246,1.0,20.0,15,0.23766666666666666,600.0,0.0,0.0,355.0,0,0,
247,1.0,25.0,15,0.17025,600.0,0.0,0.0,139.0,0,0,
248,1.5,10.0,15,0.4371666666666667,600.0,10.0,0.3333333333333333,223.0,0,0,
249,1.5,15.0,15,0.4172222222222222,600.0,7.0,0.2333333333333333,170.0,0,0,
250,1.5,20.0,15,0.47938888888888886,600.0,11.0,0.3666666666666666,239.0,0,0,
251,1.5,25.0,15,0.48083333333333333,600.0,9.0,0.3,306.0,0,0,
252,2.0,10.0,15,0.51875,600.0,18.0,0.45,128.0,0,0,
253,2.0,15.0,15,0.5839166666666668,600.0,18.0,0.45,347.0,0,0,
254,2.0,20.0,15,0.5418333333333334,600.0,16.0,0.4,214.0,0,0,
255,2.0,25.0,15,0.5817083333333333,600.0,19.0,0.475,211.0,0,0,
256,0.5,10.0,16,0.16466666666666666,600.0,0.0,0.0,264.0,0,0,
257,0.5,15.0,16,0.12883333333333333,600.0,0.0,0.0,146.0,0,0,
258,0.5,20.0,16,0.13849999999999998,600.0,0.0,0.0,182.0,0,0,
259,0.5,25.0,16,0.129,600.0,0.0,0.0,184.0,0,0,
260,1.0,10.0,16,0.15108333333333335,600.0,0.0,0.0,180.0,0,0,
261,1.0,15.0,16,0.19675,600.0,0.0,0.0,343.0,0,0,
262,1.0,20.0,16,0.2594166666666667,600.0,1.0,0.05,293.0,0,0,
263,1.0,25.0,16,0.193,600.0,0.0,0.0,219.0,0,0,
264,1.5,10.0,16,0.3361111111111111,600.0,4.0,0.1333333333333333,207.0,0,0,
265,1.5,15.0,16,0.3292222222222222,600.0,5.0,0.1666666666666666,134.0,0,0,
266,1.5,20.0,16,0.3452222222222222,600.0,7.0,0.2333333333333333,127.0,0,0,
267,1.5,25.0,16,0.3103888888888889,600.0,5.0,0.1666666666666666,142.0,0,0,
268,2.0,10.0,16,0.46958333333333335,600.0,15.0,0.375,84.0,0,0,
269,2.0,15.0,16,0.455875,600.0,14.0,0.35,83.0,0,0,
270,2.0,20.0,16,0.44412500000000005,600.0,14.0,0.35,85.0,0,0,
271,2.0,25.0,16,0.4910833333333333,600.0,17.0,0.425,84.0,0,0,
272,0.5,10.0,17,0.15266666666666664,600.0,0.0,0.0,110.0,0,0,
273,0.5,15.0,17,0.184,600.0,0.0,0.0,243.0,0,0,
274,0.5,20.0,17,0.22016666666666665,600.0,0.0,0.0,270.0,0,0,
