RunId,coverage_radius,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
183,15.0,45,0.47588888888888886,600.0,8.0,0.2666666666666666,263.0,0,0,
184,8.0,46,0.33666666666666667,600.0,5.0,0.1666666666666666,133.0,0,0,
185,10.0,46,0.26838888888888884,600.0,2.0,0.0666666666666666,136.0,0,0,
186,12.0,46,0.23099999999999998,600.0,0.0,0.0,123.0,0,0,
187,15.0,46,0.3530555555555555,600.0,5.0,0.1666666666666666,139.0,0,0,
188,8.0,47,0.46416666666666667,600.0,10.0,0.3333333333333333,294.0,0,0,
189,10.0,47,0.35694444444444445,600.0,5.0,0.1666666666666666,114.0,0,0,
190,12.0,47,0.41394444444444445,600.0,7.0,0.2333333333333333,114.0,0,0,
191,15.0,47,0.38605555555555554,600.0,6.0,0.2,106.0,0,0,
192,8.0,48,0.4906111111111111,600.0,10.0,0.3333333333333333,290.0,0,0,
193,10.0,48,0.42338888888888887,600.0,9.0,0.3,129.0,0,0,
194,12.0,48,0.40205555555555555,600.0,8.0,0.2666666666666666,116.0,0,0,
195,15.0,48,0.45888888888888885,600.0,10.0,0.3333333333333333,149.0,0,0,
196,8.0,49,0.2844999999999999,600.0,5.0,0.1666666666666666,100.0,0,0,
197,10.0,49,0.2899444444444444,600.0,5.0,0.1666666666666666,91.0,0,0,
198,12.0,49,0.3060555555555555,600.0,6.0,0.2,91.0,0,0,
199,15.0,49,0.2883333333333333,600.0,5.0,0.1666666666666666,94.0,0,0,
200,8.0,50,0.4212222222222222,600.0,10.0,0.3333333333333333,82.0,0,0,
201,10.0,50,0.46811111111111114,600.0,12.0,0.4,343.0,0,0,
202,12.0,50,0.4838333333333333,600.0,11.0,0.3666666666666666,466.0,0,0,
203,15.0,50,0.47688888888888886,600.0,10.0,0.3333333333333333,330.0,0,0,
204,8.0,51,0.4604999999999999,600.0,10.0,0.3333333333333333,248.0,0,0,
205,10.0,51,0.4995555555555556,600.0,11.0,0.3666666666666666,371.0,0,0,
206,12.0,51,0.4981666666666667,600.0,12.0,0.4,232.0,0,0,
207,15.0,51,0.5593888888888888,600.0,10.0,0.3333333333333333,583.0,0,0,
208,8.0,52,0.40877777777777774,600.0,10.0,0.3333333333333333,94.0,0,0,
209,10.0,52,0.38938888888888884,600.0,8.0,0.2666666666666666,98.0,0,0,
210,12.0,52,0.3635555555555555,600.0,8.0,0.2666666666666666,104.0,0,0,
211,15.0,52,0.33116666666666666,600.0,6.0,0.2,107.0,0,0,
212,8.0,53,0.39049999999999996,600.0,8.0,0.2666666666666666,132.0,0,0,
213,10.0,53,0.3383888888888889,600.0,6.0,0.2,129.0,0,0,
214,12.0,53,0.3268888888888889,600.0,5.0,0.1666666666666666,127.0,0,0,
215,15.0,53,0.39805555555555555,600.0,8.0,0.2666666666666666,238.0,0,0,
216,8.0,54,0.4096666666666666,600.0,10.0,0.3333333333333333,118.0,0,0,
217,10.0,54,0.3259444444444444,600.0,7.0,0.2333333333333333,100.0,0,0,
218,12.0,54,0.3589444444444444,600.0,8.0,0.2666666666666666,101.0,0,0,
219,15.0,54,0.25655555555555554,600.0,4.0,0.1333333333333333,94.0,0,0,
220,8.0,55,0.4487777777777778,600.0,12.0,0.4,79.0,0,0,
221,10.0,55,0.4143888888888888,600.0,10.0,0.3333333333333333,79.0,0,0,
222,12.0,55,0.44177777777777777,600.0,11.0,0.3666666666666666,78.0,0,0,
223,15.0,55,0.3997777777777778,600.0,9.0,0.3,77.0,0,0,
