point_sensing_radius,drone_sensing_radius,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,excess_service_units_mean,excess_service_units_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
10.0,10.0,472.0,472.0,100,8.61,1.601104416812143,0.287,0.05337014722707144,0.9940000000000001,0.01917489941764408,0.33333333333333326,0.0,0.0,0.0,12.19,1.060731594302496,5.8,1.1281521496355322,9.04,1.0910100963341405,0.16,0.5811865258054231,0.16,0.5811865258054231,1.07,1.0469291313458644,1.03,0.9893881386437221,18.93,1.0469291313458653,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,473.0,473.0,100,8.61,1.601104416812143,0.287,0.05337014722707144,0.9940000000000001,0.01917489941764408,0.33333333333333326,0.0,0.0,0.0,12.19,1.060731594302496,5.8,1.1281521496355322,9.04,1.0910100963341405,0.16,0.5811865258054231,0.16,0.5811865258054231,1.07,1.0469291313458644,1.03,0.9893881386437221,18.93,1.0469291313458653,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,474.0,474.0,100,8.6,1.6080605044147391,0.2866666666666666,0.05360201681382464,0.9940000000000001,0.01917489941764408,0.33333333333333326,0.0,0.000333333333333333,0.0033333333333333296,12.2,1.0730867399773196,5.8,1.1281521496355322,9.04,1.0910100963341405,0.16,0.5811865258054231,0.16,0.5811865258054231,1.06,1.0231660113924266,1.04,1.0042334631373566,18.94,1.0231660113924272,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,475.0,475.0,100,8.59,1.6211668076363452,0.2863333333333333,0.05403889358787815,0.9940000000000001,0.01917489941764408,0.33333333333333326,0.0,0.000333333333333333,0.003333333333333331,12.2,1.0730867399773196,5.79,1.1396880664852502,9.03,1.1051303684693183,0.18,0.6093546843285372,0.18,0.6093546843285372,1.04,1.0042334631373566,1.03,0.9995453511926857,18.96,1.0042334631373566,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,476.0,476.0,100,8.59,1.6211668076363452,0.2863333333333333,0.05403889358787815,0.9940000000000001,0.01917489941764408,0.33333333333333326,0.0,0.0,0.0,12.2,1.0730867399773196,5.79,1.1396880664852502,9.05,1.1043989178267832,0.16,0.5811865258054231,0.16,0.5811865258054231,1.05,1.0286305498481019,1.03,0.9995453511926857,18.95,1.0286305498481019,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,477.0,477.0,100,8.59,1.6211668076363452,0.2863333333333333,0.05403889358787815,0.9940000000000001,0.01917489941764408,0.33333333333333326,0.0,0.0,0.0,12.2,1.0730867399773196,5.79,1.1396880664852502,9.05,1.1043989178267832,0.16,0.5811865258054231,0.16,0.5811865258054231,1.05,1.0286305498481019,1.02,1.0048367875913828,18.95,1.0286305498481019,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,478.0,478.0,100,8.59,1.6211668076363452,0.2863333333333333,0.05403889358787815,0.9940000000000001,0.01917489941764408,0.33333333333333326,0.0,0.0,0.0,12.2,1.0730867399773196,5.79,1.1396880664852502,9.05,1.1043989178267832,0.16,0.5811865258054231,0.16,0.5811865258054231,1.05,1.0286305498481019,1.02,1.0148393911841371,18.95,1.0286305498481019,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,479.0,479.0,100,8.58,1.602901409723296,0.286,0.05343004699077652,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.00033333333333333435,0.0033333333333333444,12.2,1.0730867399773196,5.78,1.1243853539789745,9.06,1.0900838629586391,0.16,0.5811865258054231,0.16,0.5811865258054231,1.04,1.0241527663824812,1.02,1.0148393911841371,18.96,1.0241527663824814,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,480.0,480.0,100,8.58,1.602901409723296,0.286,0.05343004699077652,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0,0.0,12.2,1.0730867399773196,5.78,1.1243853539789745,9.06,1.0900838629586391,0.16,0.5811865258054231,0.16,0.5811865258054231,1.04,1.0241527663824812,1.02,1.0148393911841371,18.96,1.0241527663824814,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,481.0,481.0,100,8.57,1.6033739678590522,0.2856666666666666,0.05344579892863507,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0003333333333333338,0.0033333333333333388,12.2,1.0730867399773196,5.77,1.1268531314230705,9.07,1.0941072648834334,0.16,0.5811865258054231,0.16,0.5811865258054231,1.03,1.0294158390548351,1.02,1.0148393911841371,18.97,1.0294158390548347,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,482.0,482.0,100,8.56,1.6163307992255957,0.2853333333333333,0.05387769330751985,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.000333333333333333,0.0033333333333333296,12.2,1.0730867399773196,5.76,1.1292260691072957,9.08,1.0980239367411648,0.16,0.5811865258054231,0.16,0.5811865258054231,1.02,1.0148393911841371,1.02,1.0148393911841371,18.98,1.014839391184137,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,483.0,483.0,100,8.56,1.6163307992255957,0.2853333333333333,0.05387769330751985,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0,0.0,12.2,1.0730867399773196,5.76,1.1292260691072957,9.08,1.0980239367411648,0.16,0.5811865258054231,0.16,0.5811865258054231,1.02,1.0148393911841371,1.02,1.0148393911841371,18.98,1.014839391184137,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,484.0,484.0,100,8.56,1.6163307992255957,0.2853333333333333,0.05387769330751985,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0,0.0,12.2,1.0730867399773196,5.76,1.1292260691072957,9.08,1.0980239367411648,0.16,0.5811865258054231,0.16,0.5811865258054231,1.02,1.0148393911841371,1.01,1.0100005000498813,18.98,1.014839391184137,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,485.0,485.0,100,8.56,1.6163307992255957,0.2853333333333333,0.05387769330751985,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0,0.0,12.2,1.0730867399773196,5.76,1.1292260691072957,9.08,1.0980239367411648,0.16,0.5811865258054231,0.16,0.5811865258054231,1.02,1.0148393911841371,1.01,1.0100005000498813,18.98,1.014839391184137,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,486.0,486.0,100,8.56,1.6163307992255957,0.2853333333333333,0.05387769330751985,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0,0.0,12.2,1.0730867399773196,5.76,1.1292260691072957,9.08,1.0980239367411648,0.16,0.5811865258054231,0.16,0.5811865258054231,1.02,1.0148393911841371,1.01,1.0100005000498813,18.98,1.014839391184137,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,487.0,487.0,100,8.56,1.6163307992255957,0.2853333333333333,0.05387769330751985,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0,0.0,12.2,1.0730867399773196,5.76,1.1292260691072957,9.08,1.0980239367411648,0.16,0.5811865258054231,0.16,0.5811865258054231,1.02,1.0148393911841371,1.0,0.9949366763261822,18.98,1.014839391184137,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,488.0,488.0,100,8.56,1.6163307992255957,0.2853333333333333,0.05387769330751985,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0,0.0,12.2,1.0730867399773196,5.76,1.1292260691072957,9.08,1.0980239367411648,0.16,0.5811865258054231,0.16,0.5811865258054231,1.02,1.0148393911841371,0.99,0.9999494936740505,18.98,1.014839391184137,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,489.0,489.0,100,8.56,1.6163307992255957,0.2853333333333333,0.05387769330751985,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0,0.0,12.2,1.0730867399773196,5.76,1.1292260691072957,9.08,1.0980239367411648,0.16,0.5811865258054231,0.16,0.5811865258054231,1.02,1.0148393911841371,0.99,0.9999494936740505,18.98,1.014839391184137,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,490.0,490.0,100,8.56,1.6163307992255957,0.2853333333333333,0.05387769330751985,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0,0.0,12.2,1.0730867399773196,5.76,1.1292260691072957,9.08,1.0980239367411648,0.16,0.5811865258054231,0.16,0.5811865258054231,1.02,1.0148393911841371,0.98,1.0048367875913826,18.98,1.014839391184137,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,491.0,491.0,100,8.56,1.6163307992255957,0.2853333333333333,0.05387769330751985,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0,0.0,12.2,1.0730867399773196,5.76,1.1292260691072957,9.08,1.0980239367411648,0.16,0.5811865258054231,0.16,0.5811865258054231,1.02,1.0148393911841371,0.98,1.0048367875913826,18.98,1.014839391184137,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,492.0,492.0,100,8.56,1.6163307992255957,0.2853333333333333,0.05387769330751985,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0,0.0,12.2,1.0730867399773196,5.76,1.1292260691072957,9.08,1.0980239367411648,0.16,0.5811865258054231,0.16,0.5811865258054231,1.02,1.0148393911841371,0.97,0.9995453511926857,18.98,1.014839391184137,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,493.0,493.0,100,8.56,1.6163307992255957,0.2853333333333333,0.05387769330751985,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0,0.0,12.2,1.0730867399773196,5.76,1.1292260691072957,9.08,1.0980239367411648,0.16,0.5811865258054231,0.16,0.5811865258054231,1.02,1.0148393911841371,0.97,0.9995453511926857,18.98,1.014839391184137,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,494.0,494.0,100,8.55,1.6353111093129722,0.285,0.05451037031043241,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0003333333333333341,0.003333333333333341,12.21,1.0852081678999508,5.76,1.1292260691072957,9.08,1.0980239367411648,0.16,0.5811865258054231,0.16,0.5811865258054231,1.01,1.0100005000498813,0.97,0.9995453511926857,18.99,1.0100005000498808,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,495.0,495.0,100,8.55,1.6353111093129722,0.285,0.05451037031043241,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0,0.0,12.21,1.0852081678999508,5.76,1.1292260691072957,9.08,1.0980239367411648,0.16,0.5811865258054231,0.16,0.5811865258054231,1.01,1.0100005000498813,0.97,0.9995453511926857,18.99,1.0100005000498808,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,496.0,496.0,100,8.55,1.6353111093129722,0.285,0.05451037031043241,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0,0.0,12.21,1.0852081678999508,5.76,1.1292260691072957,9.08,1.0980239367411648,0.16,0.5811865258054231,0.16,0.5811865258054231,1.01,1.0100005000498813,0.95,0.9987365756167877,18.99,1.0100005000498808,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,497.0,497.0,100,8.54,1.635589042257105,0.2846666666666666,0.0545196347419035,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0003333333333333338,0.0033333333333333388,12.22,1.0878576852853241,5.76,1.1292260691072957,9.08,1.0980239367411648,0.16,0.5811865258054231,0.16,0.5811865258054231,1.0,0.9949366763261822,0.95,0.9987365756167877,19.0,0.9949366763261819,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,498.0,498.0,100,8.53,1.6296185337853044,0.2843333333333333,0.05432061779284347,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.00033333333333333327,0.0033333333333333335,12.23,1.0996326291957326,5.76,1.1292260691072957,9.08,1.0980239367411648,0.16,0.5811865258054231,0.16,0.5811865258054231,0.99,0.9999494936740505,0.93,0.956160250294073,19.01,0.9999494936740506,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,499.0,499.0,100,8.53,1.6296185337853044,0.2843333333333333,0.05432061779284347,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0,0.0,12.23,1.0996326291957326,5.76,1.1292260691072957,9.08,1.0980239367411648,0.16,0.5811865258054231,0.16,0.5811865258054231,0.99,0.9999494936740505,0.93,0.956160250294073,19.01,0.9999494936740506,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,500.0,500.0,100,8.52,1.6297734861512554,0.284,0.05432578287170851,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0003333333333333338,0.0033333333333333388,12.24,1.1111919162536572,5.76,1.1292260691072957,9.08,1.0980239367411648,0.16,0.5811865258054231,0.16,0.5811865258054231,0.98,1.0048367875913826,0.93,0.956160250294073,19.02,1.0048367875913826,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,501.0,501.0,100,8.52,1.6297734861512554,0.284,0.05432578287170851,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0,0.0,12.24,1.1111919162536572,5.76,1.1292260691072957,9.08,1.0980239367411648,0.16,0.5811865258054231,0.16,0.5811865258054231,0.98,1.0048367875913826,0.93,0.956160250294073,19.02,1.0048367875913826,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,502.0,502.0,100,8.51,1.6544705277739846,0.2836666666666666,0.055149017592466154,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.000333333333333333,0.0033333333333333296,12.24,1.1111919162536572,5.75,1.1403968828899218,9.07,1.1124184228404108,0.18,0.6093546843285372,0.18,0.6093546843285372,0.96,0.9735906675183303,0.93,0.956160250294073,19.04,0.97359066751833,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,503.0,503.0,100,8.51,1.6544705277739846,0.2836666666666666,0.055149017592466154,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0,0.0,12.24,1.1111919162536572,5.75,1.1403968828899218,9.09,1.110964636810022,0.16,0.5811865258054231,0.16,0.5811865258054231,0.97,0.9791255632894427,0.93,0.956160250294073,19.03,0.9791255632894427,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,504.0,504.0,100,8.51,1.6544705277739846,0.2836666666666666,0.055149017592466154,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0,0.0,12.24,1.1111919162536572,5.75,1.1403968828899218,9.09,1.110964636810022,0.16,0.5811865258054231,0.16,0.5811865258054231,0.97,0.9791255632894427,0.94,0.9621104747670953,19.03,0.9791255632894427,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,505.0,505.0,100,8.51,1.6544705277739846,0.2836666666666666,0.055149017592466154,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0,0.0,12.24,1.1111919162536572,5.75,1.1403968828899218,9.09,1.110964636810022,0.16,0.5811865258054231,0.16,0.5811865258054231,0.97,0.9791255632894427,0.94,0.9621104747670953,19.03,0.9791255632894427,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,506.0,506.0,100,8.49,1.6544705277739848,0.283,0.05514901759246616,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0006666666666666662,0.004690176471209653,12.26,1.124744639929662,5.75,1.1403968828899218,9.09,1.110964636810022,0.16,0.5811865258054231,0.16,0.5811865258054231,0.95,0.9782999065065411,0.93,0.9666666666666666,19.05,0.9782999065065411,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,507.0,507.0,100,8.49,1.6544705277739848,0.283,0.05514901759246616,0.9945,0.017254775360092994,0.33333333333333326,0.0,0.0,0.0,12.26,1.124744639929662,5.75,1.1403968828899218,9.09,1.110964636810022,0.16,0.5811865258054231,0.16,0.5811865258054231,0.95,0.9782999065065411,0.91,0.9544684913657973,19.05,0.9782999065065411,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,508.0,508.0,100,8.48,1.6421223025602136,0.2826666666666666,0.05473741008534045,0.995,0.016666666666666646,0.33333333333333326,0.0,0.0003333333333333327,0.0033333333333333275,12.27,1.108780383752319,5.75,1.1403968828899218,9.09,1.110964636810022,0.16,0.5811865258054231,0.16,0.5811865258054231,0.94,0.9621104747670953,0.91,0.9544684913657973,19.06,0.9621104747670953,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,509.0,509.0,100,8.48,1.6421223025602136,0.2826666666666666,0.05473741008534045,0.995,0.016666666666666646,0.33333333333333326,0.0,0.0,0.0,12.27,1.108780383752319,5.75,1.1403968828899218,9.09,1.110964636810022,0.16,0.5811865258054231,0.16,0.5811865258054231,0.94,0.9621104747670953,0.89,0.941683427043121,19.06,0.9621104747670953,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,510.0,510.0,100,8.48,1.6421223025602136,0.2826666666666666,0.05473741008534045,0.995,0.016666666666666646,0.33333333333333326,0.0,0.0,0.0,12.27,1.108780383752319,5.75,1.1403968828899218,9.09,1.110964636810022,0.16,0.5811865258054231,0.16,0.5811865258054231,0.94,0.9621104747670953,0.88,0.9458041311738146,19.06,0.9621104747670953,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,511.0,511.0,100,8.47,1.6358051796771482,0.2823333333333333,0.054526839322571595,0.995,0.016666666666666646,0.33333333333333326,0.0,0.00033333333333333327,0.003333333333333333,12.27,1.108780383752319,5.74,1.1336897835177508,9.1,1.1055415967851334,0.16,0.5811865258054231,0.16,0.5811865258054231,0.93,0.9561602502940729,0.88,0.9458041311738146,19.07,0.9561602502940723,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,512.0,512.0,100,8.47,1.6358051796771482,0.2823333333333333,0.054526839322571595,0.995,0.016666666666666646,0.33333333333333326,0.0,0.0,0.0,12.27,1.108780383752319,5.74,1.1336897835177508,9.1,1.1055415967851334,0.16,0.5811865258054231,0.16,0.5811865258054231,0.93,0.9561602502940729,0.88,0.9350633317286234,19.07,0.9561602502940723,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,513.0,513.0,100,8.46,1.6540125681981914,0.282,0.05513375227327303,0.995,0.016666666666666646,0.33333333333333326,0.0,0.0003333333333333341,0.0033333333333333414,12.27,1.108780383752319,5.73,1.1534314198963196,9.11,1.1,0.16,0.5811865258054231,0.16,0.5811865258054231,0.92,0.9393743888483664,0.88,0.9350633317286234,19.08,0.9393743888483664,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,514.0,514.0,100,8.46,1.6540125681981914,0.282,0.05513375227327303,0.995,0.016666666666666646,0.33333333333333326,0.0,0.0,0.0,12.27,1.108780383752319,5.73,1.1534314198963196,9.11,1.1,0.16,0.5811865258054231,0.16,0.5811865258054231,0.92,0.9393743888483664,0.88,0.9350633317286234,19.08,0.9393743888483664,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,515.0,515.0,100,8.46,1.6540125681981914,0.282,0.05513375227327303,0.995,0.016666666666666646,0.33333333333333326,0.0,0.0,0.0,12.27,1.108780383752319,5.73,1.1534314198963196,9.11,1.1,0.16,0.5811865258054231,0.16,0.5811865258054231,0.92,0.9393743888483664,0.87,0.939105527573548,19.08,0.9393743888483664,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,516.0,516.0,100,8.45,1.6414763002993504,0.2816666666666666,0.054715876676645014,0.9954999999999999,0.016041297713191186,0.33333333333333326,0.0,0.0003333333333333327,0.0033333333333333275,12.28,1.1016974964741337,5.73,1.1534314198963196,9.11,1.1,0.16,0.5811865258054231,0.16,0.5811865258054231,0.91,0.9438262980061961,0.86,0.932250454057765,19.09,0.9438262980061959,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,517.0,517.0,100,8.44,1.653401758114879,0.28133333333333327,0.05511339193716264,0.9954999999999999,0.016041297713191186,0.33333333333333326,0.0,0.000333333333333333,0.0033333333333333296,12.29,1.1127815725841383,5.73,1.1534314198963196,9.11,1.1,0.16,0.5811865258054231,0.16,0.5811865258054231,0.9,0.937436866561092,0.85,0.9142530206997329,19.1,0.9374368665610917,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,518.0,518.0,100,8.44,1.653401758114879,0.28133333333333327,0.05511339193716264,0.9954999999999999,0.016041297713191186,0.33333333333333326,0.0,0.0,0.0,12.29,1.1127815725841383,5.73,1.1534314198963196,9.11,1.1,0.16,0.5811865258054231,0.16,0.5811865258054231,0.9,0.937436866561092,0.85,0.9142530206997329,19.1,0.9374368665610917,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,519.0,519.0,100,8.43,1.665181156159378,0.28099999999999997,0.05550603853864593,0.9954999999999999,0.016041297713191186,0.33333333333333326,0.0,0.000333333333333333,0.0033333333333333305,12.3,1.1146408580454255,5.73,1.1534314198963196,9.11,1.1,0.16,0.5811865258054231,0.16,0.5811865258054231,0.89,0.941683427043121,0.84,0.9180567971690438,19.11,0.9416834270431209,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,520.0,520.0,100,8.43,1.665181156159378,0.28099999999999997,0.05550603853864593,0.9954999999999999,0.016041297713191186,0.33333333333333326,0.0,0.0,0.0,12.3,1.1146408580454255,5.73,1.1534314198963196,9.11,1.1,0.16,0.5811865258054231,0.16,0.5811865258054231,0.89,0.941683427043121,0.83,0.9107106782035331,19.11,0.9416834270431209,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,521.0,521.0,100,8.43,1.665181156159378,0.28099999999999997,0.05550603853864593,0.9954999999999999,0.016041297713191186,0.33333333333333326,0.0,0.0,0.0,12.3,1.1146408580454255,5.73,1.1534314198963196,9.11,1.1,0.16,0.5811865258054231,0.16,0.5811865258054231,0.89,0.941683427043121,0.82,0.9143082609052571,19.11,0.9416834270431209,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,522.0,522.0,100,8.42,1.6586473739499639,0.2806666666666666,0.05528824579833212,0.9954999999999999,0.016041297713191186,0.33333333333333326,0.0,0.00033333333333333327,0.0033333333333333327,12.31,1.1073218214058713,5.73,1.1534314198963196,9.11,1.1,0.16,0.5811865258054231,0.16,0.5811865258054231,0.88,0.9350633317286234,0.82,0.9143082609052571,19.12,0.9350633317286235,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,523.0,523.0,100,8.41,1.658129650960364,0.2803333333333333,0.05527098836534546,0.9954999999999999,0.016041297713191186,0.33333333333333326,0.0,0.0003333333333333338,0.0033333333333333388,12.31,1.1073218214058713,5.72,1.1554001449495734,9.12,1.103529690483123,0.16,0.5811865258054231,0.16,0.5811865258054231,0.87,0.939105527573548,0.82,0.9143082609052571,19.13,0.9391055275735479,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,524.0,524.0,100,8.41,1.658129650960364,0.2803333333333333,0.05527098836534546,0.9954999999999999,0.016041297713191186,0.33333333333333326,0.0,0.0,0.0,12.31,1.1073218214058713,5.72,1.1554001449495734,9.12,1.103529690483123,0.16,0.5811865258054231,0.16,0.5811865258054231,0.87,0.939105527573548,0.82,0.9143082609052571,19.13,0.9391055275735479,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,525.0,525.0,100,8.4,1.6575508280214963,0.27999999999999997,0.055251694267383196,0.9954999999999999,0.016041297713191186,0.33333333333333326,0.0,0.0003333333333333338,0.003333333333333339,12.32,1.1090081108355292,5.72,1.1554001449495734,9.12,1.103529690483123,0.16,0.5811865258054231,0.16,0.5811865258054231,0.86,0.9430232920203663,0.82,0.9143082609052571,19.14,0.9430232920203666,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,526.0,526.0,100,8.39,1.6629959577688564,0.2796666666666667,0.0554331985922952,0.9954999999999999,0.016041297713191186,0.33333333333333326,0.0,0.000333333333333333,0.0033333333333333296,12.33,1.1014682579322579,5.72,1.1554001449495734,9.12,1.103529690483123,0.16,0.5811865258054231,0.16,0.5811865258054231,0.85,0.9360890055238478,0.82,0.9143082609052571,19.15,0.9360890055238476,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,527.0,527.0,100,8.38,1.6500994766462662,0.2793333333333333,0.055003315888208865,0.996,0.015374122295716155,0.33333333333333326,0.0,0.0003333333333333327,0.003333333333333328,12.34,1.084509850652181,5.72,1.1554001449495734,9.12,1.103529690483123,0.16,0.5811865258054231,0.16,0.5811865258054231,0.84,0.9180567971690438,0.82,0.9143082609052571,19.16,0.9180567971690438,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,528.0,528.0,100,8.38,1.6500994766462662,0.2793333333333333,0.055003315888208865,0.996,0.015374122295716155,0.33333333333333326,0.0,0.0,0.0,12.34,1.084509850652181,5.72,1.1554001449495734,9.12,1.103529690483123,0.16,0.5811865258054231,0.16,0.5811865258054231,0.84,0.9180567971690438,0.82,0.9143082609052571,19.16,0.9180567971690438,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,10.0,529.0,529.0,100,8.38,1.6500994766462662,0.2793333333333333,0.055003315888208865,0.996,0.015374122295716155,0.33333333333333326,0.0,0.0,0.0,12.34,1.084509850652181,5.72,1.1554001449495734,9.12,1.103529690483123,0.16,0.5811865258054231,0.16,0.5811865258054231,0.84,0.9180567971690438,0.8,0.8989331499509893,19.16,0.9180567971690438,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
